"Status","Year","Region_ITL3","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Breckland and South Norfolk","East Anglia","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","East Anglia","Operational Delivery","410","390","27710","25790"
"In post","2021","Breckland and South Norfolk","East Anglia","Other","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","East Anglia","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","East Anglia","Property","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","East Anglia","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","East Anglia","Security","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","East Anglia","Unknown","60","50","27890","27570"
"In post","2021","Brent","Outer London - West and North West","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Outer London - West and North West","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Outer London - West and North West","Operational Delivery","210","190","27980","23850"
"In post","2021","Brent","Outer London - West and North West","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Outer London - West and North West","Property","120","110","37030","34810"
"In post","2021","Brent","Outer London - West and North West","Unknown","260","240","30450","31060"
"In post","2021","Bridgend and Neath Port Talbot","West Wales and The Valleys","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","West Wales and The Valleys","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","West Wales and The Valleys","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","West Wales and The Valleys","Operational Delivery","240","220","29520","26070"
"In post","2021","Bridgend and Neath Port Talbot","West Wales and The Valleys","Other","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","West Wales and The Valleys","Property","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","West Wales and The Valleys","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","West Wales and The Valleys","Security","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","West Wales and The Valleys","Unknown","460","400","25730","27570"
"In post","2021","Brighton and Hove","Surrey, East and West Sussex","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Surrey, East and West Sussex","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Surrey, East and West Sussex","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Surrey, East and West Sussex","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Surrey, East and West Sussex","Legal","70","60","56110","56560"
"In post","2021","Brighton and Hove","Surrey, East and West Sussex","Operational Delivery","290","260","26720","23470"
"In post","2021","Brighton and Hove","Surrey, East and West Sussex","Other","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Surrey, East and West Sussex","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Surrey, East and West Sussex","Property","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Surrey, East and West Sussex","Security","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Surrey, East and West Sussex","Unknown","280","250","27630","27570"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","80","80","39830","39230"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","90","80","37980","36500"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data and Technology","320","310","41480","39660"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","130","130","41290","36970"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","140","140","40500","38640"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Inspector of Education and Training","80","70","66220","70500"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Knowledge and Information Management","70","70","36500","33450"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","270","260","39310","32100"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","2040","1900","29630","25560"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Other","110","100","31750","25880"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Planning","40","40","[c]","[c]"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectors","320","280","57780","58810"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Policy","490","460","39920","36520"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","130","120","41790","39300"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Property","160","150","38110","33250"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Science and Engineering","240","220","35920","35610"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Security","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Statistics","110","100","39210","32010"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Tax","570","530","39780","32020"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","1090","970","27830","27570"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Outer London - South","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Outer London - South","Operational Delivery","160","150","24960","22450"
"In post","2021","Bromley","Outer London - South","Unknown","280","260","31150","31060"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Commercial","50","50","36230","36800"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Finance","130","130","38670","35300"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","50","40","[c]","[c]"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Operational Delivery","660","630","30190","30400"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Other","190","180","25310","23040"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","140","140","39140","35300"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Property","30","30","[c]","[c]"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Psychology","60","50","37710","31180"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Security","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Unknown","230","220","29940","27570"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","Property","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","Security","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","Unknown","170","160","28730","27570"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","West Yorkshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","West Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","West Yorkshire","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","West Yorkshire","Operational Delivery","270","240","25390","22590"
"In post","2021","Calderdale and Kirklees","West Yorkshire","Other","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","West Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","West Yorkshire","Property","30","30","[c]","[c]"
"In post","2021","Calderdale and Kirklees","West Yorkshire","Unknown","740","650","27080","27570"
"In post","2021","Cambridgeshire CC","East Anglia","Commercial","60","60","36180","34800"
"In post","2021","Cambridgeshire CC","East Anglia","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Digital, Data and Technology","40","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Finance","50","50","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Inspector of Education and Training","90","90","65420","75500"
"In post","2021","Cambridgeshire CC","East Anglia","Intelligence Analysis","280","280","33370","33300"
"In post","2021","Cambridgeshire CC","East Anglia","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Knowledge and Information Management","130","120","36080","33300"
"In post","2021","Cambridgeshire CC","East Anglia","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Operational Delivery","1500","1400","29940","29300"
"In post","2021","Cambridgeshire CC","East Anglia","Other","160","160","27370","26370"
"In post","2021","Cambridgeshire CC","East Anglia","Policy","50","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Project Delivery","200","190","40680","40580"
"In post","2021","Cambridgeshire CC","East Anglia","Property","210","200","37690","33460"
"In post","2021","Cambridgeshire CC","East Anglia","Psychology","50","50","35480","31180"
"In post","2021","Cambridgeshire CC","East Anglia","Science and Engineering","160","150","35530","33300"
"In post","2021","Cambridgeshire CC","East Anglia","Security","40","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Unknown","280","270","30420","27570"
"In post","2021","Camden and City of London","Inner London - West","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Inner London - West","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Inner London - West","Digital, Data and Technology","70","70","47670","40750"
