"Status","Year","Organisation","Ethnicity","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Charity Commission","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","White","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Chinese","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","White","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Chinese","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","White","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Chinese","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","White","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","White","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Chinese","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","White","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","White","G6/G7","90","80","58760","55610"
"Leaver CS","2021","Crown Prosecution Service","White","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","White","G6/G7","[c]","[c]","[c]","[c]"
