"Status","Year","Region_ITL3","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Unknown","East Wales","120","120","33680","27570"
"Leaver Dept.","2022","Central Bedfordshire","Heterosexual / straight","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Bedfordshire","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Heterosexual / straight","Hampshire and Isle of Wight","50","40","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Heterosexual / straight","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Heterosexual / straight","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Heterosexual / straight","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","Heterosexual / straight","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Heterosexual / straight","Eastern Scotland","70","70","34040","27570"
"Leaver Dept.","2022","City of Edinburgh","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Unknown","Eastern Scotland","110","110","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Heterosexual / straight","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Heterosexual / straight","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Heterosexual / straight","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Heterosexual / straight","West Midlands","70","70","32920","29360"
"Leaver Dept.","2022","Coventry","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Heterosexual / straight","Outer London - South","170","160","40420","35070"
"Leaver Dept.","2022","Croydon","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Unknown","Outer London - South","100","100","[c]","[c]"
"Leaver Dept.","2022","Darlington","Heterosexual / straight","Tees Valley and Durham","30","30","[c]","[c]"
"Leaver Dept.","2022","Darlington","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Heterosexual / straight","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Heterosexual / straight","Devon","80","70","35470","30470"
"Leaver Dept.","2022","Devon CC","LGBO","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Heterosexual / straight","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Heterosexual / straight","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Heterosexual / straight","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Heterosexual / straight","Tees Valley and Durham","70","70","27680","23450"
"Leaver Dept.","2022","Durham","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Unknown","Tees Valley and Durham","40","40","[c]","[c]"
"Leaver Dept.","2022","Ealing","Heterosexual / straight","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Heterosexual / straight","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Heterosexual / straight","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Heterosexual / straight","Kent","50","50","[c]","[c]"
"Leaver Dept.","2022","East Kent","LGBO","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Heterosexual / straight","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Heterosexual / straight","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","Heterosexual / straight","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","Heterosexual / straight","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Sussex CC","Heterosexual / straight","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Sussex CC","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Sussex CC","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Sussex CC","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Enfield","Heterosexual / straight","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Enfield","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Enfield","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Enfield","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Haven Gateway","Heterosexual / straight","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Haven Gateway","LGBO","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Haven Gateway","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Haven Gateway","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Thames Gateway","Heterosexual / straight","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Thames Gateway","LGBO","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Thames Gateway","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Falkirk","Heterosexual / straight","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Falkirk","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Falkirk","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Falkirk","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Flintshire and Wrexham","Heterosexual / straight","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Flintshire and Wrexham","LGBO","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Flintshire and Wrexham","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Flintshire and Wrexham","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","Heterosexual / straight","West Central Scotland","270","260","28580","27570"
"Leaver Dept.","2022","Glasgow City","LGBO","West Central Scotland","30","30","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","Unknown","West Central Scotland","120","110","32630","28700"
"Leaver Dept.","2022","Gloucestershire CC","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire CC","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire CC","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire CC","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North East","Heterosexual / straight","Greater Manchester","30","30","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North East","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North East","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North East","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North West","Heterosexual / straight","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North West","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North West","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North West","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South East","Heterosexual / straight","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South East","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South East","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South East","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South West","Heterosexual / straight","Greater Manchester","80","80","29680","27390"
"Leaver Dept.","2022","Greater Manchester South West","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South West","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South West","Unknown","Greater Manchester","100","100","[c]","[c]"
"Leaver Dept.","2022","Gwent Valleys","Heterosexual / straight","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwent Valleys","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwent Valleys","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwent Valleys","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwynedd","Heterosexual / straight","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwynedd","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwynedd","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Heterosexual / straight","Inner London - East","60","50","32160","31060"
"Leaver Dept.","2022","Hackney and Newham","LGBO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Unknown","Inner London - East","80","80","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Heterosexual / straight","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","LGBO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Heterosexual / straight","Outer London - West and North West","70","60","38240","31060"
"Leaver Dept.","2022","Harrow and Hillingdon","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
