"Status","Year","Organisation","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Inner London - West","EO","90","80","26300","26180"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Inner London - West","G6/G7","40","40","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Inner London - West","SEO/HEO","180","180","34700","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Greater Manchester","EO","60","60","25000","25000"
"New entrant CS","2022","Department for Education (excl. agencies)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Greater Manchester","SEO/HEO","80","80","33550","36500"
"New entrant CS","2022","Department for Education (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Inner London - West","EO","50","50","27870","28500"
"New entrant CS","2022","Department for Education (excl. agencies)","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Inner London - West","SEO/HEO","70","70","36880","36660"
"New entrant CS","2022","Department for Education (excl. agencies)","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","South Yorkshire","EO","70","70","25150","25000"
"New entrant CS","2022","Department for Education (excl. agencies)","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","South Yorkshire","SEO/HEO","60","60","33850","32870"
"New entrant CS","2022","Department for Education (excl. agencies)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Tees Valley and Durham","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","West Midlands","SEO/HEO","60","60","32380","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","70","70","50330","47550"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
