"Status","Year","Responsibility_level","Region_ITL2","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","EO","Outer London - South","London","120","110","29980","30700"
"Leaver Dept.","2022","EO","Outer London - West and North West","London","310","280","28100","27710"
"Leaver Dept.","2022","EO","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Shropshire and Staffordshire","West Midlands (England)","60","50","26590","27570"
"Leaver Dept.","2022","EO","South Yorkshire","Yorkshire and The Humber","80","80","26790","27570"
"Leaver Dept.","2022","EO","Southern Scotland","Scotland","50","50","[c]","[c]"
"Leaver Dept.","2022","EO","Surrey, East and West Sussex","South East (England)","60","60","27630","27570"
"Leaver Dept.","2022","EO","Tees Valley and Durham","North East (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Unknown","110","70","27280","27500"
"Leaver Dept.","2022","EO","West Central Scotland","Scotland","260","250","26500","27570"
"Leaver Dept.","2022","EO","West Midlands","West Midlands (England)","360","340","26020","27570"
"Leaver Dept.","2022","EO","West Wales and The Valleys","Wales","70","70","27380","27570"
"Leaver Dept.","2022","EO","West Yorkshire","Yorkshire and The Humber","240","210","26480","27570"
"Leaver Dept.","2022","G6/G7","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","120","120","58160","53600"
"Leaver Dept.","2022","G6/G7","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Derbyshire and Nottinghamshire","East Midlands (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","East Anglia","East of England","70","60","58300","53160"
"Leaver Dept.","2022","G6/G7","East Wales","Wales","80","80","56570","54490"
"Leaver Dept.","2022","G6/G7","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","370","350","56620","53810"
"Leaver Dept.","2022","G6/G7","Greater Manchester","North West (England)","110","110","54980","50630"
"Leaver Dept.","2022","G6/G7","Hampshire and Isle of Wight","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Inner London - East","London","750","700","59280","55330"
"Leaver Dept.","2022","G6/G7","Inner London - West","London","1840","1450","58280","55120"
"Leaver Dept.","2022","G6/G7","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Lancashire","North West (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Merseyside","North West (England)","60","60","[c]","[c]"
"Leaver Dept.","2022","G6/G7","North Yorkshire","Yorkshire and The Humber","50","50","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Northumberland, and Tyne and Wear","North East (England)","70","70","53800","51730"
"Leaver Dept.","2022","G6/G7","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Outer London - South","London","40","40","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Outer London - West and North West","London","280","270","59830","55130"
"Leaver Dept.","2022","G6/G7","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","South Yorkshire","Yorkshire and The Humber","70","60","54730","52150"
"Leaver Dept.","2022","G6/G7","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Unknown","130","90","58280","55160"
"Leaver Dept.","2022","G6/G7","West Central Scotland","Scotland","30","30","[c]","[c]"
"Leaver Dept.","2022","G6/G7","West Midlands","West Midlands (England)","100","100","56760","51440"
"Leaver Dept.","2022","G6/G7","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","West Yorkshire","Yorkshire and The Humber","230","120","56550","52910"
"Leaver Dept.","2022","SCS","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","East Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","SCS","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Inner London - East","London","140","120","101420","95140"
"Leaver Dept.","2022","SCS","Inner London - West","London","370","280","87610","79050"
"Leaver Dept.","2022","SCS","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Northumberland, and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Outer London - West and North West","London","50","40","118700","108800"
"Leaver Dept.","2022","SCS","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","150","140","37350","38260"
"Leaver Dept.","2022","SEO/HEO","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Derbyshire and Nottinghamshire","East Midlands (England)","180","170","34390","33040"
"Leaver Dept.","2022","SEO/HEO","Devon","South West (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","East Anglia","East of England","160","150","35460","36060"
"Leaver Dept.","2022","SEO/HEO","East Wales","Wales","200","190","34360","32780"
"Leaver Dept.","2022","SEO/HEO","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Eastern Scotland","Scotland","70","60","37280","36210"
"Leaver Dept.","2022","SEO/HEO","Essex","East of England","50","40","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","870","820","34850","35610"
"Leaver Dept.","2022","SEO/HEO","Greater Manchester","North West (England)","300","280","34640","34530"
"Leaver Dept.","2022","SEO/HEO","Hampshire and Isle of Wight","South East (England)","110","110","35170","35630"
"Leaver Dept.","2022","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Inner London - East","London","1010","950","36600","36330"
"Leaver Dept.","2022","SEO/HEO","Inner London - West","London","2880","2470","36400","35060"
"Leaver Dept.","2022","SEO/HEO","Kent","South East (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Lancashire","North West (England)","80","70","34940","35310"
"Leaver Dept.","2022","SEO/HEO","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Merseyside","North West (England)","180","170","34280","32310"
"Leaver Dept.","2022","SEO/HEO","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","North Yorkshire","Yorkshire and The Humber","100","90","35830","36330"
"Leaver Dept.","2022","SEO/HEO","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Northumberland, and Tyne and Wear","North East (England)","200","190","34330","32050"
"Leaver Dept.","2022","SEO/HEO","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Outer London - South","London","150","150","37640","36460"
"Leaver Dept.","2022","SEO/HEO","Outer London - West and North West","London","480","460","37570","39690"
"Leaver Dept.","2022","SEO/HEO","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Shropshire and Staffordshire","West Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","South Yorkshire","Yorkshire and The Humber","100","100","35530","35800"
"Leaver Dept.","2022","SEO/HEO","Southern Scotland","Scotland","50","50","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Surrey, East and West Sussex","South East (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Tees Valley and Durham","North East (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Unknown","Unknown","380","290","33650","32000"
"Leaver Dept.","2022","SEO/HEO","West Central Scotland","Scotland","120","120","35110","33180"
"Leaver Dept.","2022","SEO/HEO","West Midlands","West Midlands (England)","310","290","34770","34530"
"Leaver Dept.","2022","SEO/HEO","West Wales and The Valleys","Wales","40","40","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","West Yorkshire","Yorkshire and The Humber","460","280","34220","32790"
"Leaver Dept.","2022","Unknown","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - East","London","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - West","London","80","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northumberland, and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Yorkshire and The Humber","40","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bedfordshire and Hertfordshire","East of England","300","300","23280","22850"
"New entrant CS","2021","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","500","480","23720","21870"
"New entrant CS","2021","AA/AO","Cheshire","North West (England)","240","240","21370","21010"
"New entrant CS","2021","AA/AO","Cornwall and Isles of Scilly","South West (England)","70","70","20680","21010"
"New entrant CS","2021","AA/AO","Cumbria","North West (England)","80","70","22820","21050"
"New entrant CS","2021","AA/AO","Derbyshire and Nottinghamshire","East Midlands (England)","480","460","21090","21010"
"New entrant CS","2021","AA/AO","Devon","South West (England)","560","530","21320","21010"
"New entrant CS","2021","AA/AO","Dorset and Somerset","South West (England)","250","250","21370","21010"
"New entrant CS","2021","AA/AO","East Anglia","East of England","640","620","21970","21010"
