"Status","Year","Parent_department","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","Operational Delivery","30","30","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","Policy","120","120","53070","52300"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Unknown","80","70","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","Policy","60","60","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East of England","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","London","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","London","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","London","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","London","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","London","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","London","Policy","100","90","50380","53420"
"Leaver CS","2021","Department for Education","London","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","London","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","London","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North East (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North West (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","South West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","South West (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","West Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","West Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","West Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Yorkshire and The Humber","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
