"Status","Year","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Heterosexual / straight","Kingston upon Hull, City of","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Lambeth","160","160","43790","37920"
"Leaver CS","2021","Heterosexual / straight","Lancaster and Wyre","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Leeds","260","220","31240","27570"
"Leaver CS","2021","Heterosexual / straight","Leicester","80","70","27750","22390"
"Leaver CS","2021","Heterosexual / straight","Leicestershire CC and Rutland","110","100","29320","26750"
"Leaver CS","2021","Heterosexual / straight","Lewisham and Southwark","70","60","33460","31060"
"Leaver CS","2021","Heterosexual / straight","Lincolnshire","170","160","29240","27680"
"Leaver CS","2021","Heterosexual / straight","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Liverpool","210","180","25830","22640"
"Leaver CS","2021","Heterosexual / straight","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Manchester","240","220","35110","28170"
"Leaver CS","2021","Heterosexual / straight","Medway","80","70","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Mid Lancashire","90","80","28690","26380"
"Leaver CS","2021","Heterosexual / straight","Milton Keynes","70","70","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Monmouthshire and Newport","130","100","32260","26660"
"Leaver CS","2021","Heterosexual / straight","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North and West Norfolk","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North Hampshire","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North Nottinghamshire","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North Yorkshire CC","70","70","29750","21470"
"Leaver CS","2021","Heterosexual / straight","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Norwich and East Norfolk","80","70","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Nottingham","150","140","28300","24000"
"Leaver CS","2021","Heterosexual / straight","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Overseas","70","70","42050","36960"
"Leaver CS","2021","Heterosexual / straight","Oxfordshire","120","110","30470","27570"
"Leaver CS","2021","Heterosexual / straight","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Peterborough","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Plymouth","90","70","28710","26890"
"Leaver CS","2021","Heterosexual / straight","Portsmouth","100","90","29400","26800"
"Leaver CS","2021","Heterosexual / straight","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Sefton","90","70","31720","27370"
"Leaver CS","2021","Heterosexual / straight","Sheffield","180","160","29200","24700"
"Leaver CS","2021","Heterosexual / straight","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Shropshire CC","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Somerset","100","90","30430","27620"
"Leaver CS","2021","Heterosexual / straight","South and West Derbyshire","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Hampshire","160","130","26060","23090"
"Leaver CS","2021","Heterosexual / straight","South Lanarkshire","30","20","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South West Wales","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Southampton","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Staffordshire CC","150","140","29560","27570"
"Leaver CS","2021","Heterosexual / straight","Stoke-on-Trent","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Suffolk","160","150","27390","24180"
"Leaver CS","2021","Heterosexual / straight","Sunderland","60","50","24110","21010"
"Leaver CS","2021","Heterosexual / straight","Swansea","210","170","24050","21590"
"Leaver CS","2021","Heterosexual / straight","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Tower Hamlets","210","200","47290","40660"
"Leaver CS","2021","Heterosexual / straight","Tyneside","280","240","26890","21010"
"Leaver CS","2021","Heterosexual / straight","Unknown","50","50","40990","33300"
"Leaver CS","2021","Heterosexual / straight","Wakefield","50","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wandsworth","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Warrington","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Warwickshire","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Cumbria","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Northamptonshire","60","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Surrey","70","70","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Sussex (North East)","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Westminster","1160","1090","46830","40850"
"Leaver CS","2021","Heterosexual / straight","Wiltshire","300","280","33290","28660"
"Leaver CS","2021","Heterosexual / straight","Wirral","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Worcestershire","90","80","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","York","60","60","39740","31620"
"Leaver CS","2021","LGBO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
