"Status","Year","Region_ITL3","Responsibility_level","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Bournemouth and Poole","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","EO","Heterosexual / straight","230","200","26980","27570"
"In post","2021","Bournemouth and Poole","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","EO","Undeclared","40","30","[c]","[c]"
"In post","2021","Bournemouth and Poole","EO","Unknown","60","50","27310","27570"
"In post","2021","Bournemouth and Poole","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","SEO/HEO","Heterosexual / straight","50","40","[c]","[c]"
"In post","2021","Bournemouth and Poole","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Unknown","Heterosexual / straight","80","70","29360","28200"
"In post","2021","Bournemouth and Poole","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","AA/AO","Heterosexual / straight","640","540","20420","20140"
"In post","2021","Bradford","AA/AO","LGBO","40","30","[c]","[c]"
"In post","2021","Bradford","AA/AO","Undeclared","110","90","20660","21010"
"In post","2021","Bradford","AA/AO","Unknown","540","460","20530","20140"
"In post","2021","Bradford","EO","Heterosexual / straight","580","520","26700","27570"
"In post","2021","Bradford","EO","LGBO","30","30","[c]","[c]"
"In post","2021","Bradford","EO","Undeclared","80","70","26700","27570"
"In post","2021","Bradford","EO","Unknown","270","240","26650","27570"
"In post","2021","Bradford","G6/G7","Heterosexual / straight","130","120","54470","52580"
"In post","2021","Bradford","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","G6/G7","Unknown","40","40","[c]","[c]"
"In post","2021","Bradford","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","SEO/HEO","Heterosexual / straight","340","320","34020","31990"
"In post","2021","Bradford","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","SEO/HEO","Undeclared","40","40","[c]","[c]"
"In post","2021","Bradford","SEO/HEO","Unknown","120","110","34540","32060"
"In post","2021","Bradford","Unknown","Heterosexual / straight","120","110","30530","30210"
"In post","2021","Bradford","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","AA/AO","Heterosexual / straight","210","200","24230","23240"
"In post","2021","Breckland and South Norfolk","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","AA/AO","Unknown","50","50","24100","23240"
"In post","2021","Breckland and South Norfolk","EO","Heterosexual / straight","90","90","28750","27570"
"In post","2021","Breckland and South Norfolk","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","EO","Unknown","30","30","[c]","[c]"
"In post","2021","Breckland and South Norfolk","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","SEO/HEO","Heterosexual / straight","60","60","39150","38160"
"In post","2021","Breckland and South Norfolk","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brent","AA/AO","Heterosexual / straight","90","80","23650","23500"
"In post","2021","Brent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Brent","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brent","AA/AO","Unknown","40","30","[c]","[c]"
"In post","2021","Brent","EO","Heterosexual / straight","170","160","30730","31060"
"In post","2021","Brent","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Brent","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brent","EO","Unknown","70","60","30340","31060"
"In post","2021","Brent","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Brent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Brent","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brent","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brent","SEO/HEO","Heterosexual / straight","50","50","40290","37380"
"In post","2021","Brent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Brent","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Unknown","Heterosexual / straight","50","50","32720","28690"
"In post","2021","Brent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","AA/AO","Heterosexual / straight","190","160","20440","21010"
"In post","2021","Bridgend and Neath Port Talbot","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","AA/AO","Unknown","60","50","20620","21010"
"In post","2021","Bridgend and Neath Port Talbot","EO","Heterosexual / straight","210","190","27920","27570"
"In post","2021","Bridgend and Neath Port Talbot","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","EO","Unknown","50","50","28230","27570"
"In post","2021","Bridgend and Neath Port Talbot","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","SEO/HEO","Heterosexual / straight","60","60","37170","35310"
"In post","2021","Bridgend and Neath Port Talbot","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Unknown","Heterosexual / straight","50","50","33830","31420"
"In post","2021","Bridgend and Neath Port Talbot","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","AA/AO","Heterosexual / straight","90","80","20330","20650"
"In post","2021","Brighton and Hove","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","EO","Heterosexual / straight","150","140","27420","27570"
"In post","2021","Brighton and Hove","EO","LGBO","50","50","28050","27570"
"In post","2021","Brighton and Hove","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","EO","Unknown","50","40","[c]","[c]"
"In post","2021","Brighton and Hove","G6/G7","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","Brighton and Hove","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","SEO/HEO","Heterosexual / straight","50","40","[c]","[c]"
"In post","2021","Brighton and Hove","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","Heterosexual / straight","60","50","29140","28200"
"In post","2021","Brighton and Hove","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","AA/AO","Heterosexual / straight","830","760","21460","21010"
"In post","2021","Bristol, City of","AA/AO","LGBO","50","50","22170","21270"
"In post","2021","Bristol, City of","AA/AO","Undeclared","100","90","21170","21010"
"In post","2021","Bristol, City of","AA/AO","Unknown","360","320","21640","21050"
"In post","2021","Bristol, City of","EO","Heterosexual / straight","900","820","26720","27530"
"In post","2021","Bristol, City of","EO","LGBO","70","70","26310","26410"
"In post","2021","Bristol, City of","EO","Undeclared","140","130","26680","27500"
"In post","2021","Bristol, City of","EO","Unknown","320","290","26530","26500"
"In post","2021","Bristol, City of","G6/G7","Heterosexual / straight","1020","970","56840","54940"
"In post","2021","Bristol, City of","G6/G7","LGBO","60","50","55450","52580"
"In post","2021","Bristol, City of","G6/G7","Undeclared","130","120","55820","52580"
"In post","2021","Bristol, City of","G6/G7","Unknown","220","200","56230","53490"
"In post","2021","Bristol, City of","SCS","Heterosexual / straight","60","60","88850","82300"
"In post","2021","Bristol, City of","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","SEO/HEO","Heterosexual / straight","1470","1380","35540","34740"
"In post","2021","Bristol, City of","SEO/HEO","LGBO","110","110","34110","32010"
"In post","2021","Bristol, City of","SEO/HEO","Undeclared","180","170","35700","34500"
"In post","2021","Bristol, City of","SEO/HEO","Unknown","400","380","35090","33800"
"In post","2021","Bristol, City of","Unknown","Heterosexual / straight","130","110","29930","30210"
"In post","2021","Bristol, City of","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","AA/AO","Heterosexual / straight","110","100","22360","22080"
"In post","2021","Bromley","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","EO","Heterosexual / straight","150","140","31050","31060"
"In post","2021","Bromley","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","EO","Unknown","60","50","31350","31060"
"In post","2021","Bromley","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","SEO/HEO","Heterosexual / straight","40","30","[c]","[c]"
"In post","2021","Bromley","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","AA/AO","Heterosexual / straight","410","390","24960","23030"
"In post","2021","Buckinghamshire CC","AA/AO","LGBO","30","30","[c]","[c]"
"In post","2021","Buckinghamshire CC","AA/AO","Undeclared","50","50","26150","23160"
"In post","2021","Buckinghamshire CC","AA/AO","Unknown","70","70","26260","23270"
"In post","2021","Buckinghamshire CC","EO","Heterosexual / straight","350","340","28530","27860"
"In post","2021","Buckinghamshire CC","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","EO","Undeclared","50","50","29460","28670"
"In post","2021","Buckinghamshire CC","EO","Unknown","70","60","29360","27570"
"In post","2021","Buckinghamshire CC","G6/G7","Heterosexual / straight","60","60","63750","59540"
"In post","2021","Buckinghamshire CC","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","SEO/HEO","Heterosexual / straight","340","320","38940","37280"
"In post","2021","Buckinghamshire CC","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","SEO/HEO","Undeclared","50","50","38270","35300"
"In post","2021","Buckinghamshire CC","SEO/HEO","Unknown","50","40","[c]","[c]"
"In post","2021","Buckinghamshire CC","Unknown","Heterosexual / straight","80","70","30140","31980"
"In post","2021","Buckinghamshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","AA/AO","Heterosexual / straight","40","30","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","AA/AO","Unknown","40","30","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","EO","Heterosexual / straight","60","50","29010","27570"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","EO","Unknown","30","30","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
