"Status","Year","Region_ITL1","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","London","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office for Budget Responsibility","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","London","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Gas and Electricity Markets","Heterosexual / straight","200","200","39280","31060"
"New entrant CS","2022","London","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Public Health England","Heterosexual / straight","110","90","40730","36330"
"New entrant CS","2022","London","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Public Health England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Scottish Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Serious Fraud Office","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","London","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Serious Fraud Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Standards and Testing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","The Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","The National Archives","Heterosexual / straight","60","50","34170","29200"
"New entrant CS","2022","London","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Export Finance","Heterosexual / straight","100","100","43460","36000"
"New entrant CS","2022","London","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Health Security Agency","Heterosexual / straight","500","460","36010","32330"
"New entrant CS","2022","London","UK Health Security Agency","LGBO","50","50","[c]","[c]"
"New entrant CS","2022","London","UK Health Security Agency","Undeclared","90","80","35740","28590"
"New entrant CS","2022","London","UK Health Security Agency","Unknown","350","340","45190","39280"
"New entrant CS","2022","London","UK Space Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Valuation Office Agency","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","London","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Welsh Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Cabinet Office (excl. agencies)","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","North East (England)","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Cabinet Office (excl. agencies)","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","North East (England)","Crown Prosecution Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Education (excl. agencies)","Heterosexual / straight","90","80","32990","29360"
"New entrant CS","2022","North East (England)","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","60","60","36180","35900"
"New entrant CS","2022","North East (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Transport (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","850","830","25230","21260"
