"Status","Year","Ethnicity","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Mixed","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Inner London - West","90","80","83880","78000"
"In post","2022","Mixed","SCS","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","50","40","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Derbyshire and Nottinghamshire","60","60","35600","33370"
"In post","2022","Mixed","SEO/HEO","Devon","40","40","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","East Anglia","40","40","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","East Wales","100","100","36190","34410"
"In post","2022","Mixed","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Eastern Scotland","50","40","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","220","210","34600","33370"
"In post","2022","Mixed","SEO/HEO","Greater Manchester","100","100","34820","33370"
"In post","2022","Mixed","SEO/HEO","Hampshire and Isle of Wight","70","70","36140","35020"
"In post","2022","Mixed","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Inner London - East","180","180","39360","37930"
"In post","2022","Mixed","SEO/HEO","Inner London - West","860","840","38020","37610"
"In post","2022","Mixed","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Merseyside","50","50","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Northumberland, and Tyne and Wear","50","40","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Outer London - South","150","140","39480","37930"
"In post","2022","Mixed","SEO/HEO","Outer London - West and North West","60","60","36040","35070"
"In post","2022","Mixed","SEO/HEO","Overseas","40","40","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","South Yorkshire","40","40","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Surrey, East and West Sussex","40","40","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","West Central Scotland","40","40","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","West Midlands","90","80","34940","33080"
"In post","2022","Mixed","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","SEO/HEO","West Yorkshire","80","70","35170","33370"
"In post","2022","Mixed","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","40","30","[c]","[c]"
"In post","2022","Mixed","Unknown","Greater Manchester","30","30","[c]","[c]"
"In post","2022","Mixed","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Inner London - East","70","60","34140","32880"
"In post","2022","Mixed","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","West Midlands","60","50","28520","24800"
"In post","2022","Mixed","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Inner London - East","50","40","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Inner London - West","60","50","25450","24540"
"In post","2022","Other ethnicity","AA/AO","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Outer London - West and North West","40","30","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","West Midlands","40","40","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","AA/AO","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Inner London - East","80","80","31320","31060"
"In post","2022","Other ethnicity","EO","Inner London - West","120","120","28910","28500"
"In post","2022","Other ethnicity","EO","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Outer London - East and North East","30","30","[c]","[c]"
"In post","2022","Other ethnicity","EO","Outer London - South","50","50","[c]","[c]"
"In post","2022","Other ethnicity","EO","Outer London - West and North West","60","60","29940","30780"
"In post","2022","Other ethnicity","EO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Surrey, East and West Sussex","30","30","[c]","[c]"
"In post","2022","Other ethnicity","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","West Central Scotland","[c]","[c]","[c]","[c]"
