"Status","Year","Sexual_orientation","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Kent","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Kent","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Kent","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Kent","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Kent","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Kent","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
