"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","South Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South Yorkshire","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Communications","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands","SEO/HEO","50","40","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","EO","40","30","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Communications","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Yorkshire","G6/G7","30","30","[c]","[c]"
"In post","2021","Communications","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Devon","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - East","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - West","G6/G7","30","30","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","SEO/HEO","50","50","38110","39150"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - East","SEO/HEO","40","30","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","EO","60","60","27960","28470"
"In post","2021","Counter Fraud","Inner London - West","G6/G7","90","90","63490","62790"
"In post","2021","Counter Fraud","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","SEO/HEO","190","180","37720","40000"
"In post","2021","Counter Fraud","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Central Scotland","EO","30","30","[c]","[c]"
"In post","2021","Counter Fraud","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","SEO/HEO","60","60","37210","37380"
"In post","2021","Counter Fraud","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","EO","50","50","29250","27060"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","60","60","57280","54490"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","120","110","38810","36970"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","G6/G7","60","60","51420","48990"
"In post","2021","Digital, Data and Technology","Cheshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","SEO/HEO","50","50","37160","36740"
"In post","2021","Digital, Data and Technology","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","EO","40","40","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","G6/G7","30","30","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","SEO/HEO","110","100","37480","36500"
"In post","2021","Digital, Data and Technology","Devon","AA/AO","60","60","21050","21040"
"In post","2021","Digital, Data and Technology","Devon","EO","220","210","28780","27130"
"In post","2021","Digital, Data and Technology","Devon","G6/G7","120","110","55410","52670"
"In post","2021","Digital, Data and Technology","Devon","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Devon","SEO/HEO","490","470","39310","38450"
