"Status","Year","Responsibility_level","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","G6/G7","South East (England)","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","G6/G7","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","South West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","South West (England)","Digital, Data & Technology","40","40","[c]","[c]"
"Leaver CS","2022","G6/G7","South West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","South West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","South West (England)","No function","120","110","57360","54750"
"Leaver CS","2022","G6/G7","South West (England)","Project Delivery","80","70","56620","56090"
"Leaver CS","2022","G6/G7","South West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","South West (England)","Unknown","30","20","[c]","[c]"
"Leaver CS","2022","G6/G7","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Wales","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Wales","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Wales","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Wales","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","G6/G7","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Midlands (England)","No function","100","90","59450","55930"
"Leaver CS","2022","G6/G7","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Midlands (England)","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","G6/G7","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Yorkshire and The Humber","Digital, Data & Technology","40","30","[c]","[c]"
"Leaver CS","2022","G6/G7","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Yorkshire and The Humber","No function","90","70","58070","55190"
"Leaver CS","2022","G6/G7","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Yorkshire and The Humber","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","SCS","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","East Midlands (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","East of England","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","East of England","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","London","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","London","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","London","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","London","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","London","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","London","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","London","No function","240","200","94240","89490"
"Leaver CS","2022","SCS","London","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","London","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","London","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","London","Unknown","70","50","[c]","[c]"
"Leaver CS","2022","SCS","North East (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","North West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","North West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","North West (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Overseas","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Scotland","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South East (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South East (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South West (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Wales","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Wales","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Wales","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","West Midlands (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Yorkshire and The Humber","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East Midlands (England)","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East Midlands (England)","No function","140","120","37800","37470"
"Leaver CS","2022","SEO/HEO","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East Midlands (England)","Unknown","90","80","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East of England","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East of England","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East of England","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East of England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East of England","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East of England","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East of England","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East of England","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East of England","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East of England","No function","210","190","37350","36420"
"Leaver CS","2022","SEO/HEO","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East of England","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East of England","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East of England","Unknown","80","70","[c]","[c]"
"Leaver CS","2022","SEO/HEO","London","Analysis","100","90","37130","36290"
"Leaver CS","2022","SEO/HEO","London","Commercial","50","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","London","Communications","140","130","38830","39670"
"Leaver CS","2022","SEO/HEO","London","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","London","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","London","Digital, Data & Technology","140","110","38870","38700"
"Leaver CS","2022","SEO/HEO","London","Finance","80","60","38630","38850"
"Leaver CS","2022","SEO/HEO","London","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","London","Human Resources","90","90","38590","37920"
"Leaver CS","2022","SEO/HEO","London","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","London","Legal","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","London","No function","1500","1370","36940","36330"
"Leaver CS","2022","SEO/HEO","London","Project Delivery","70","70","38650","38600"
"Leaver CS","2022","SEO/HEO","London","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","London","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","London","Unknown","530","440","39360","37700"
"Leaver CS","2022","SEO/HEO","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North East (England)","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North East (England)","Digital, Data & Technology","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North East (England)","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North East (England)","No function","120","110","35490","34290"
"Leaver CS","2022","SEO/HEO","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North East (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North East (England)","Unknown","110","100","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North West (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North West (England)","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North West (England)","Digital, Data & Technology","70","60","37500","36500"
"Leaver CS","2022","SEO/HEO","North West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North West (England)","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North West (England)","No function","260","240","37490","36500"
"Leaver CS","2022","SEO/HEO","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
