"Status","Year","Parent_department","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Ministry of Defence","Inner London - West","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Kent","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Kent","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Kent","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Kent","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Kent","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lancashire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lancashire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lancashire","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lancashire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lancashire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lancashire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lancashire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Other","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Merseyside","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Merseyside","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Merseyside","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Merseyside","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Merseyside","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Eastern Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","Other","50","50","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northern Ireland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northern Ireland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northern Ireland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - East and North East","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - East and North East","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - East and North East","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - East and North East","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - South","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - West and North West","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - West and North West","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - West and North West","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - West and North West","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - West and North West","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - West and North West","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - West and North West","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","Other","50","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Southern Scotland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Southern Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Southern Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Southern Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Surrey, East and West Sussex","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Surrey, East and West Sussex","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Surrey, East and West Sussex","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Surrey, East and West Sussex","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Surrey, East and West Sussex","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Surrey, East and West Sussex","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Tees Valley and Durham","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Central Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Central Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Central Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Central Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Central Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Central Scotland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Central Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Central Scotland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Central Scotland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Central Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Central Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Central Scotland","Security","60","60","22670","23540"
"New entrant CS","2021","Ministry of Defence","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Midlands","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Midlands","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Midlands","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Midlands","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Midlands","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Midlands","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Midlands","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Wales and The Valleys","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Wales and The Valleys","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Wales and The Valleys","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Wales and The Valleys","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Wales and The Valleys","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Yorkshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Cheshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Cheshire","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Cheshire","Policy","[c]","[c]","[c]","[c]"
