"Status","Year","Ethnicity","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Asian","East Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Wales","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Wales","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Yorkshire and Northern Lincolnshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Yorkshire and Northern Lincolnshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Yorkshire and Northern Lincolnshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Yorkshire and Northern Lincolnshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Yorkshire and Northern Lincolnshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Eastern Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Eastern Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Eastern Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Eastern Scotland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Eastern Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Eastern Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Eastern Scotland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Eastern Scotland","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Eastern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Eastern Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Eastern Scotland","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Eastern Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Eastern Scotland","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Essex","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Essex","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Essex","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Essex","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Essex","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Essex","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Essex","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","70","60","36320","28870"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","Department for Work and Pensions","40","40","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","Department of Health and Social Care","40","30","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hampshire and Isle of Wight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hampshire and Isle of Wight","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hampshire and Isle of Wight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hampshire and Isle of Wight","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hampshire and Isle of Wight","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hampshire and Isle of Wight","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hampshire and Isle of Wight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hampshire and Isle of Wight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hampshire and Isle of Wight","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hampshire and Isle of Wight","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hampshire and Isle of Wight","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hampshire and Isle of Wight","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Highlands and Islands","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Highlands and Islands","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Highlands and Islands","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - East","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - East","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - East","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - East","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - East","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - East","Department for Work and Pensions","40","40","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - East","Department of Health and Social Care","210","200","45030","36830"
"Leaver Dept.","2022","Asian","Inner London - East","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - East","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - East","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - East","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - East","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - East","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","Cabinet Office","70","70","44430","36930"
"Leaver Dept.","2022","Asian","Inner London - West","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","Department for Business, Energy and Industrial Strategy","60","50","44700","35950"
"Leaver Dept.","2022","Asian","Inner London - West","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","Department for Transport","40","40","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","Department for Work and Pensions","40","30","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","Department of Health and Social Care","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","Home Office","60","60","38350","35070"
"Leaver Dept.","2022","Asian","Inner London - West","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","Ministry of Justice","70","60","35730","30850"
"Leaver Dept.","2022","Asian","Inner London - West","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kent","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kent","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kent","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kent","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kent","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kent","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kent","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kent","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kent","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kent","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kent","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kent","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lancashire","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lancashire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lancashire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lancashire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lancashire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lancashire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lancashire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lancashire","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lancashire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lancashire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lancashire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
