"Status","Year","Region_ITL2","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Ministry of Justice","40","30","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","White","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","White","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","White","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","White","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","White","Department for Work and Pensions","90","70","25470","27570"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","White","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","White","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","White","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","White","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","White","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","White","Ministry of Defence","40","30","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","White","Ministry of Justice","180","160","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","White","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Asian","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Asian","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Asian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Asian","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Asian","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Asian","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Asian","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Asian","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Asian","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Black","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Black","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Black","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Black","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Black","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Black","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Black","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Mixed","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Mixed","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Mixed","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Mixed","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Other ethnicity","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Department for Work and Pensions","50","50","24000","21260"
"Leaver CS","2022","Eastern Scotland","Unknown","HM Revenue and Customs","120","110","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Scottish Government","360","320","33950","30450"
"Leaver CS","2022","Eastern Scotland","White","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","White","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","White","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","White","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","White","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","White","Department for Work and Pensions","250","210","24730","21260"
"Leaver CS","2022","Eastern Scotland","White","HM Revenue and Customs","230","210","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","White","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","White","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","White","Ministry of Defence","60","60","30050","26670"
"Leaver CS","2022","Eastern Scotland","White","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","White","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","White","Scottish Government","440","400","40520","36130"
"Leaver CS","2022","Essex","Asian","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Asian","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Asian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Asian","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Asian","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Asian","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Asian","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Asian","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Black","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Black","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Black","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Black","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Mixed","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Mixed","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Mixed","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
