"Status","Year","Parent_department","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","No function","40","40","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","No function","30","30","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Lancashire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Lancashire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Lancashire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Lancashire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Merseyside","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Merseyside","No function","40","40","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Merseyside","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outer London - South","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outer London - South","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outer London - South","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outer London - South","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outer London - South","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outer London - South","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outer London - South","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outer London - South","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outer London - South","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Shropshire and Staffordshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Shropshire and Staffordshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Shropshire and Staffordshire","No function","30","30","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Shropshire and Staffordshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Tees Valley and Durham","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Tees Valley and Durham","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Tees Valley and Durham","No function","60","60","22350","22350"
"New entrant CS","2021","HM Land Registry","Tees Valley and Durham","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands","No function","30","30","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Wales and The Valleys","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Wales and The Valleys","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Wales and The Valleys","No function","60","60","22550","22350"
"New entrant CS","2021","HM Land Registry","West Wales and The Valleys","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Communications","130","130","26550","25560"
"New entrant CS","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Debt","40","30","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Devon","Property","50","50","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Anglia","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Anglia","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Wales","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Wales","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Wales","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Wales","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Wales","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Wales","No function","260","250","21070","20140"
"New entrant CS","2021","HM Revenue and Customs","East Wales","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Wales","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Eastern Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Eastern Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Eastern Scotland","Debt","270","260","20380","20140"
"New entrant CS","2021","HM Revenue and Customs","Eastern Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Eastern Scotland","No function","100","100","20930","20140"
"New entrant CS","2021","HM Revenue and Customs","Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Eastern Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Essex","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Essex","Digital, Data & Technology","30","30","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Essex","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Essex","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Essex","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data & Technology","30","30","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","No function","40","40","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Greater Manchester","Analysis","30","30","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Greater Manchester","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Greater Manchester","Communications","180","180","26910","25560"
"New entrant CS","2021","HM Revenue and Customs","Greater Manchester","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Greater Manchester","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Greater Manchester","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Greater Manchester","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Greater Manchester","No function","330","330","21300","20140"
"New entrant CS","2021","HM Revenue and Customs","Greater Manchester","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Greater Manchester","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Hampshire and Isle of Wight","No function","90","80","20200","20140"
"New entrant CS","2021","HM Revenue and Customs","Hampshire and Isle of Wight","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Inner London - East","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Inner London - East","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Inner London - East","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Inner London - East","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Inner London - East","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Inner London - East","No function","[c]","[c]","[c]","[c]"
