"Status","Year","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Portsmouth","Female","Heterosexual / straight","130","130","28180","26970"
"New entrant CS","2021","Portsmouth","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Female","Unknown","60","60","25320","20140"
"New entrant CS","2021","Portsmouth","Male","Heterosexual / straight","130","130","29150","27570"
"New entrant CS","2021","Portsmouth","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Male","Unknown","80","80","28490","20250"
"New entrant CS","2021","Powys","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Female","Heterosexual / straight","140","140","28980","31060"
"New entrant CS","2021","Redbridge and Waltham Forest","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Female","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Male","Heterosexual / straight","80","70","28840","31060"
"New entrant CS","2021","Redbridge and Waltham Forest","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Female","Heterosexual / straight","110","110","26020","26370"
"New entrant CS","2021","Sefton","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Female","Unknown","80","80","25740","24440"
"New entrant CS","2021","Sefton","Male","Heterosexual / straight","80","80","29080","26370"
"New entrant CS","2021","Sefton","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Male","Unknown","80","70","25270","21430"
"New entrant CS","2021","Sheffield","Female","Heterosexual / straight","240","230","27450","25000"
"New entrant CS","2021","Sheffield","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Female","Unknown","110","110","26650","21430"
"New entrant CS","2021","Sheffield","Male","Heterosexual / straight","200","200","29970","25240"
"New entrant CS","2021","Sheffield","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Male","Unknown","110","110","30930","25000"
"New entrant CS","2021","Sheffield","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Female","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Male","Heterosexual / straight","50","50","27190","27570"
"New entrant CS","2021","Shropshire CC","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Female","Heterosexual / straight","70","60","25070","23320"
"New entrant CS","2021","Somerset","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Male","Heterosexual / straight","70","70","26480","22920"
"New entrant CS","2021","Somerset","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Female","Heterosexual / straight","60","60","25280","26850"
"New entrant CS","2021","South and West Derbyshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Female","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Female","Heterosexual / straight","210","200","28840","27570"
"New entrant CS","2021","South Hampshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Female","Unknown","70","60","29460","26590"
"New entrant CS","2021","South Hampshire","Male","Heterosexual / straight","160","150","29690","29540"
"New entrant CS","2021","South Hampshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Male","Unknown","70","70","28280","26590"
"New entrant CS","2021","South Hampshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Female","Heterosexual / straight","50","50","22530","20140"
"New entrant CS","2021","South Lanarkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Female","Unknown","80","80","20890","20140"
"New entrant CS","2021","South Lanarkshire","Male","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Male","Unknown","60","50","20500","20140"
"New entrant CS","2021","South Nottinghamshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Female","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","South Teesside","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Male","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","South Teesside","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Female","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","South West Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Male","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","South West Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Female","Heterosexual / straight","70","70","28030","27570"
"New entrant CS","2021","Southampton","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Male","Heterosexual / straight","70","70","33470","27570"
"New entrant CS","2021","Southampton","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Female","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Female","Heterosexual / straight","170","160","25350","24620"
"New entrant CS","2021","Staffordshire CC","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Female","Unknown","70","70","22460","22850"
"New entrant CS","2021","Staffordshire CC","Male","Heterosexual / straight","120","120","25620","24120"
"New entrant CS","2021","Staffordshire CC","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Male","Unknown","70","60","23410","22850"
"New entrant CS","2021","Stoke-on-Trent","Female","Heterosexual / straight","130","120","22540","21010"
"New entrant CS","2021","Stoke-on-Trent","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Male","Heterosexual / straight","60","60","21960","18880"
"New entrant CS","2021","Stoke-on-Trent","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Female","Heterosexual / straight","180","180","24520","26350"
"New entrant CS","2021","Suffolk","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Female","Unknown","60","50","24630","21500"
"New entrant CS","2021","Suffolk","Male","Heterosexual / straight","160","160","26210","27570"
"New entrant CS","2021","Suffolk","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Male","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Sunderland","Female","Heterosexual / straight","140","130","25740","27570"
"New entrant CS","2021","Sunderland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Female","Unknown","70","70","21660","20140"
"New entrant CS","2021","Sunderland","Male","Heterosexual / straight","70","70","26230","27570"
"New entrant CS","2021","Sunderland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Swansea","Female","Heterosexual / straight","160","150","23950","21590"
"New entrant CS","2021","Swansea","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Female","Unknown","130","110","21770","21590"
"New entrant CS","2021","Swansea","Male","Heterosexual / straight","130","130","26900","22350"
"New entrant CS","2021","Swansea","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Male","Unknown","90","90","24340","21590"
"New entrant CS","2021","Swindon","Female","Heterosexual / straight","50","50","26380","27570"
"New entrant CS","2021","Swindon","Female","LGBO","[c]","[c]","[c]","[c]"
