"Status","Year","Responsibility_level","Sexual_orientation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","SCS","Heterosexual / straight","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Heterosexual / straight","Policy","1350","1300","85060","77580"
"In post","2021","SCS","Heterosexual / straight","Project Delivery","330","320","92450","86450"
"In post","2021","SCS","Heterosexual / straight","Property","60","50","87320","80000"
"In post","2021","SCS","Heterosexual / straight","Science and Engineering","90","80","95570","93820"
"In post","2021","SCS","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Heterosexual / straight","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Heterosexual / straight","Statistics","40","40","[c]","[c]"
"In post","2021","SCS","Heterosexual / straight","Tax","70","60","81520","78000"
"In post","2021","SCS","Heterosexual / straight","Unknown","860","840","93500","83230"
"In post","2021","SCS","Heterosexual / straight","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Communications","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Economics","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Finance","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Legal","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Other","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Planning","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Policy","110","110","86090","76290"
"In post","2021","SCS","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Property","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Security","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Tax","[c]","[c]","[c]","[c]"
"In post","2021","SCS","LGBO","Unknown","60","60","85330","78000"
"In post","2021","SCS","LGBO","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Undeclared","Economics","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Undeclared","Legal","30","30","[c]","[c]"
"In post","2021","SCS","Undeclared","Medicine","60","50","104200","104560"
"In post","2021","SCS","Undeclared","Operational Delivery","40","40","[c]","[c]"
"In post","2021","SCS","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Undeclared","Other","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Undeclared","Policy","140","130","82000","77050"
"In post","2021","SCS","Undeclared","Project Delivery","40","40","[c]","[c]"
"In post","2021","SCS","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Undeclared","Tax","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Undeclared","Unknown","70","60","91240","83230"
"In post","2021","SCS","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Unknown","Communications","30","30","[c]","[c]"
"In post","2021","SCS","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Unknown","Digital, Data and Technology","40","40","[c]","[c]"
"In post","2021","SCS","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Unknown","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Unknown","Legal","90","90","87480","82100"
"In post","2021","SCS","Unknown","Medicine","110","100","116000","112850"
"In post","2021","SCS","Unknown","Operational Delivery","100","90","99710","93000"
"In post","2021","SCS","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Unknown","Other","70","60","97640","89490"
"In post","2021","SCS","Unknown","Policy","250","240","90540","80000"
"In post","2021","SCS","Unknown","Project Delivery","40","40","[c]","[c]"
"In post","2021","SCS","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Unknown","Tax","[c]","[c]","[c]","[c]"
"In post","2021","SCS","Unknown","Unknown","680","660","89290","77920"
"In post","2021","SCS","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Heterosexual / straight","Commercial","2170","2100","37790","37100"
"In post","2021","SEO/HEO","Heterosexual / straight","Communications","1340","1300","37870","37410"
"In post","2021","SEO/HEO","Heterosexual / straight","Corporate Finance","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Heterosexual / straight","Counter Fraud","330","320","37400","37910"
"In post","2021","SEO/HEO","Heterosexual / straight","Digital, Data and Technology","4270","4140","37960","37740"
"In post","2021","SEO/HEO","Heterosexual / straight","Economics","580","570","34920","33930"
"In post","2021","SEO/HEO","Heterosexual / straight","Finance","2760","2660","37900","37410"
"In post","2021","SEO/HEO","Heterosexual / straight","Human Resources","2570","2450","36930","36460"
"In post","2021","SEO/HEO","Heterosexual / straight","Inspector of Education and Training","290","280","51060","51360"
"In post","2021","SEO/HEO","Heterosexual / straight","Intelligence Analysis","930","900","36980","36140"
"In post","2021","SEO/HEO","Heterosexual / straight","Internal Audit","370","350","40600","40530"
"In post","2021","SEO/HEO","Heterosexual / straight","International Trade","350","350","35450","35060"
"In post","2021","SEO/HEO","Heterosexual / straight","Knowledge and Information Management","720","690","36850","36520"
"In post","2021","SEO/HEO","Heterosexual / straight","Legal","2270","2120","38620","38000"
"In post","2021","SEO/HEO","Heterosexual / straight","Medicine","530","480","38690","37890"
"In post","2021","SEO/HEO","Heterosexual / straight","Operational Delivery","21800","20770","36870","35630"
"In post","2021","SEO/HEO","Heterosexual / straight","Operational Research","400","380","36550","37320"
"In post","2021","SEO/HEO","Heterosexual / straight","Other","3870","3740","35630","35070"
"In post","2021","SEO/HEO","Heterosexual / straight","Planning","80","70","39110","39600"
"In post","2021","SEO/HEO","Heterosexual / straight","Policy","8270","8070","37310","36800"
"In post","2021","SEO/HEO","Heterosexual / straight","Project Delivery","6260","6060","36830","37230"
"In post","2021","SEO/HEO","Heterosexual / straight","Property","2260","2180","37050","35910"
"In post","2021","SEO/HEO","Heterosexual / straight","Psychology","610","580","37180","31760"
"In post","2021","SEO/HEO","Heterosexual / straight","Science and Engineering","4150","3980","36950","37320"
"In post","2021","SEO/HEO","Heterosexual / straight","Security","920","910","40500","38160"
"In post","2021","SEO/HEO","Heterosexual / straight","Social Research","550","530","37920","37020"
"In post","2021","SEO/HEO","Heterosexual / straight","Statistics","690","670","37170","37020"
"In post","2021","SEO/HEO","Heterosexual / straight","Tax","4410","4180","34640","31870"
"In post","2021","SEO/HEO","Heterosexual / straight","Unknown","13080","12490","36060","35110"
"In post","2021","SEO/HEO","Heterosexual / straight","Veterinarian","190","180","40590","37910"
"In post","2021","SEO/HEO","LGBO","Commercial","90","90","35600","34710"
"In post","2021","SEO/HEO","LGBO","Communications","110","110","38550","38610"
"In post","2021","SEO/HEO","LGBO","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","LGBO","Digital, Data and Technology","240","240","36520","36780"
"In post","2021","SEO/HEO","LGBO","Economics","60","50","34780","33960"
"In post","2021","SEO/HEO","LGBO","Finance","90","90","37020","36960"
"In post","2021","SEO/HEO","LGBO","Human Resources","150","150","36590","36010"
"In post","2021","SEO/HEO","LGBO","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","LGBO","Intelligence Analysis","40","40","[c]","[c]"
"In post","2021","SEO/HEO","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","LGBO","International Trade","30","30","[c]","[c]"
"In post","2021","SEO/HEO","LGBO","Knowledge and Information Management","40","40","[c]","[c]"
"In post","2021","SEO/HEO","LGBO","Legal","110","110","38480","38000"
"In post","2021","SEO/HEO","LGBO","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","LGBO","Operational Delivery","1150","1120","36390","35070"
"In post","2021","SEO/HEO","LGBO","Operational Research","50","50","36820","37320"
"In post","2021","SEO/HEO","LGBO","Other","170","170","34740","34740"
"In post","2021","SEO/HEO","LGBO","Planning","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","LGBO","Policy","840","830","36520","35480"
"In post","2021","SEO/HEO","LGBO","Project Delivery","290","280","36070","35630"
"In post","2021","SEO/HEO","LGBO","Property","70","70","36560","36150"
"In post","2021","SEO/HEO","LGBO","Psychology","30","30","[c]","[c]"
"In post","2021","SEO/HEO","LGBO","Science and Engineering","190","180","34570","34490"
"In post","2021","SEO/HEO","LGBO","Security","50","50","[c]","[c]"
"In post","2021","SEO/HEO","LGBO","Social Research","50","50","35500","34700"
"In post","2021","SEO/HEO","LGBO","Statistics","80","80","36480","36160"
"In post","2021","SEO/HEO","LGBO","Tax","240","230","33990","31810"
"In post","2021","SEO/HEO","LGBO","Unknown","910","890","35530","34550"
"In post","2021","SEO/HEO","LGBO","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Undeclared","Commercial","290","280","38510","38560"
"In post","2021","SEO/HEO","Undeclared","Communications","160","150","38330","37600"
"In post","2021","SEO/HEO","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Undeclared","Counter Fraud","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Undeclared","Digital, Data and Technology","710","690","38310","38450"
"In post","2021","SEO/HEO","Undeclared","Economics","70","70","35810","34470"
"In post","2021","SEO/HEO","Undeclared","Finance","380","360","38660","38150"
"In post","2021","SEO/HEO","Undeclared","Human Resources","260","250","37760","37450"
"In post","2021","SEO/HEO","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Undeclared","Intelligence Analysis","180","170","37200","36460"
"In post","2021","SEO/HEO","Undeclared","Internal Audit","50","50","41170","40580"
"In post","2021","SEO/HEO","Undeclared","International Trade","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Undeclared","Knowledge and Information Management","150","150","37030","37430"
"In post","2021","SEO/HEO","Undeclared","Legal","440","400","39650","39800"
"In post","2021","SEO/HEO","Undeclared","Medicine","60","50","40040","38490"
"In post","2021","SEO/HEO","Undeclared","Operational Delivery","3170","2990","37320","36030"
"In post","2021","SEO/HEO","Undeclared","Operational Research","50","50","37930","37320"
"In post","2021","SEO/HEO","Undeclared","Other","560","540","36320","35980"
"In post","2021","SEO/HEO","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Undeclared","Policy","1180","1140","37510","36960"
"In post","2021","SEO/HEO","Undeclared","Project Delivery","810","780","37700","38090"
"In post","2021","SEO/HEO","Undeclared","Property","370","350","37740","36460"
"In post","2021","SEO/HEO","Undeclared","Psychology","60","60","37000","31180"
"In post","2021","SEO/HEO","Undeclared","Science and Engineering","720","680","37800","37700"
"In post","2021","SEO/HEO","Undeclared","Security","190","180","41700","38890"
"In post","2021","SEO/HEO","Undeclared","Social Research","50","40","[c]","[c]"
"In post","2021","SEO/HEO","Undeclared","Statistics","80","70","36830","36580"
"In post","2021","SEO/HEO","Undeclared","Tax","620","580","35180","34970"
"In post","2021","SEO/HEO","Undeclared","Unknown","1290","1240","35920","34580"
"In post","2021","SEO/HEO","Undeclared","Veterinarian","50","40","[c]","[c]"
"In post","2021","SEO/HEO","Unknown","Commercial","490","480","36960","37400"
"In post","2021","SEO/HEO","Unknown","Communications","410","400","37910","37900"
"In post","2021","SEO/HEO","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Unknown","Counter Fraud","140","140","38150","39170"
"In post","2021","SEO/HEO","Unknown","Digital, Data and Technology","1660","1630","37170","36800"
