"Status","Year","Ethnicity","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Tower Hamlets","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Tyneside","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Unknown","200","200","34660","32000"
"Leaver Dept.","2021","Unknown","Male","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Westminster","600","510","43610","39080"
"Leaver Dept.","2021","Unknown","Male","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","150","140","34550","32160"
"Leaver Dept.","2021","White","Female","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Birmingham","50","50","[c]","[c]"
"Leaver Dept.","2021","White","Female","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Bristol, City of","50","40","[c]","[c]"
"Leaver Dept.","2021","White","Female","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Cardiff and Vale of Glamorgan","100","90","30750","27570"
"Leaver Dept.","2021","White","Female","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","City of Edinburgh","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Female","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Croydon","50","40","[c]","[c]"
"Leaver Dept.","2021","White","Female","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Durham CC","50","50","[c]","[c]"
"Leaver Dept.","2021","White","Female","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Glasgow City","100","100","26900","26210"
"Leaver Dept.","2021","White","Female","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Greater Manchester South West","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Female","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Lambeth","30","30","[c]","[c]"
"Leaver Dept.","2021","White","Female","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Leeds","70","70","34760","30990"
"Leaver Dept.","2021","White","Female","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Liverpool","90","80","29780","24510"
"Leaver Dept.","2021","White","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Manchester","70","60","[c]","[c]"
"Leaver Dept.","2021","White","Female","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Mid Lancashire","30","30","[c]","[c]"
"Leaver Dept.","2021","White","Female","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Monmouthshire and Newport","50","40","[c]","[c]"
"Leaver Dept.","2021","White","Female","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Nottingham","50","40","[c]","[c]"
"Leaver Dept.","2021","White","Female","Overseas","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Sefton","50","50","[c]","[c]"
"Leaver Dept.","2021","White","Female","Sheffield","60","60","34520","31090"
"Leaver Dept.","2021","White","Female","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Sunderland","50","40","[c]","[c]"
"Leaver Dept.","2021","White","Female","Swansea","60","60","26860","21590"
"Leaver Dept.","2021","White","Female","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Tower Hamlets","70","70","47790","40480"
"Leaver Dept.","2021","White","Female","Tyneside","150","140","26330","21170"
"Leaver Dept.","2021","White","Female","Unknown","130","130","36660","32000"
"Leaver Dept.","2021","White","Female","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Westminster","1140","1060","47760","43110"
"Leaver Dept.","2021","White","Female","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","180","180","36240","32710"
"Leaver Dept.","2021","White","Male","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Birmingham","50","50","[c]","[c]"
"Leaver Dept.","2021","White","Male","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Camden and City of London","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Male","Cardiff and Vale of Glamorgan","70","70","[c]","[c]"
"Leaver Dept.","2021","White","Male","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Central Hampshire","[c]","[c]","[c]","[c]"
