"Status","Year","Function_of_post","Disability","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Commercial","Declared non-disabled","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Westminster","40","40","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Undeclared","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Undeclared","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Undeclared","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Undeclared","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Undeclared","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Undeclared","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Undeclared","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Undeclared","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Undeclared","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Westminster","90","60","75090","68000"
"Leaver CS","2022","Commercial","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared disabled","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","Westminster","110","100","46100","41370"
"Leaver CS","2022","Communications","Declared non-disabled","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Declared non-disabled","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Undeclared","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Undeclared","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Undeclared","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Undeclared","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Undeclared","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Undeclared","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Undeclared","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Undeclared","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
