"Status","Year","Parent_department","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","West Midlands","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","West Yorkshire","70","70","30130","30920"
"New entrant CS","2021","Ministry of Justice","Unknown","Bedfordshire and Hertfordshire","70","60","21430","22920"
"New entrant CS","2021","Ministry of Justice","Unknown","Berkshire, Buckinghamshire and Oxfordshire","90","80","23760","24020"
"New entrant CS","2021","Ministry of Justice","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Derbyshire and Nottinghamshire","50","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Dorset and Somerset","30","20","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","East Anglia","70","60","22520","22920"
"New entrant CS","2021","Ministry of Justice","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Essex","50","50","21430","22920"
"New entrant CS","2021","Ministry of Justice","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Greater Manchester","50","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Hampshire and Isle of Wight","50","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Herefordshire, Worcestershire and Warwickshire","40","30","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Inner London - East","130","120","26580","26810"
"New entrant CS","2021","Ministry of Justice","Unknown","Inner London - West","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Leicestershire, Rutland and Northamptonshire","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Northumberland and Tyne and Wear","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Outer London - East and North East","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Outer London - West and North West","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Shropshire and Staffordshire","50","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","South Yorkshire","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Surrey, East and West Sussex","70","70","22150","22920"
"New entrant CS","2021","Ministry of Justice","Unknown","Tees Valley and Durham","40","30","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","West Midlands","90","80","22720","22920"
"New entrant CS","2021","Ministry of Justice","Unknown","West Wales and The Valleys","50","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","West Yorkshire","50","40","[c]","[c]"
"New entrant CS","2021","National Crime Agency","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","AA/AO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","AA/AO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","AA/AO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","AA/AO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","AA/AO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","AA/AO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","Cheshire","140","140","30180","30640"
"New entrant CS","2021","National Crime Agency","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","29880","28840"
"New entrant CS","2021","National Crime Agency","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","Inner London - East","170","170","32680","32260"
"New entrant CS","2021","National Crime Agency","EO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","West Midlands","50","50","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","G6/G7","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","G6/G7","Inner London - East","30","30","[c]","[c]"
"New entrant CS","2021","National Crime Agency","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","Cheshire","40","40","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","Inner London - East","100","100","43360","41970"
"New entrant CS","2021","National Crime Agency","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","EO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","EO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","EO","Inner London - East","50","50","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","EO","West Central Scotland","80","80","23950","23450"
"New entrant CS","2021","Office of Gas and Electricity Markets","G6/G7","Inner London - East","40","40","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","SCS","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","SEO/HEO","Inner London - East","40","40","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","SEO/HEO","West Central Scotland","50","50","[c]","[c]"
