"Status","Year","Sexual_orientation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Inner London - West","930","850","53080","55610"
"In post","2022","Unknown","Attorney General's Departments","Kent","40","30","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Lancashire","50","40","42280","43040"
"In post","2022","Unknown","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Merseyside","80","70","40260","34480"
"In post","2022","Unknown","Attorney General's Departments","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Northumberland, and Tyne and Wear","50","50","39270","35810"
"In post","2022","Unknown","Attorney General's Departments","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","South Yorkshire","40","40","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Surrey, East and West Sussex","40","40","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","West Midlands","120","110","42380","48080"
"In post","2022","Unknown","Attorney General's Departments","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","West Yorkshire","130","110","44220","48080"
"In post","2022","Unknown","Cabinet Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","60","60","40400","29250"
"In post","2022","Unknown","Cabinet Office","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","East Anglia","70","60","49790","40770"
"In post","2022","Unknown","Cabinet Office","East Wales","60","60","38090","32000"
"In post","2022","Unknown","Cabinet Office","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","130","130","59900","53320"
"In post","2022","Unknown","Cabinet Office","Greater Manchester","190","190","47980","45100"
"In post","2022","Unknown","Cabinet Office","Hampshire and Isle of Wight","60","60","59480","63210"
"In post","2022","Unknown","Cabinet Office","Inner London - East","200","190","51820","54700"
"In post","2022","Unknown","Cabinet Office","Inner London - West","2440","2420","46850","34550"
"In post","2022","Unknown","Cabinet Office","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Lancashire","30","30","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Merseyside","130","120","44510","38980"
"In post","2022","Unknown","Cabinet Office","North Yorkshire","150","140","33000","26670"
"In post","2022","Unknown","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Northumberland, and Tyne and Wear","80","80","31070","28000"
"In post","2022","Unknown","Cabinet Office","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","South Yorkshire","40","40","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Unknown","300","300","34900","29250"
"In post","2022","Unknown","Cabinet Office","West Central Scotland","80","80","46410","33520"
"In post","2022","Unknown","Cabinet Office","West Midlands","110","110","53440","46600"
"In post","2022","Unknown","Cabinet Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","West Yorkshire","140","140","50020","49700"
"In post","2022","Unknown","Chancellor's other departments","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Charity Commission","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Inner London - West","30","30","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Merseyside","140","140","30870","29160"
"In post","2022","Unknown","Competition and Markets Authority","Inner London - East","30","30","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","60","50","26190","24250"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Devon","30","30","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","East Anglia","40","40","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","East Wales","760","700","34030","27460"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Eastern Scotland","50","40","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Greater Manchester","110","100","33250","30950"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Inner London - East","90","90","41260","38510"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Inner London - West","490","490","46390","40220"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","40","40","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","West Midlands","210","190","29140","24250"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","West Yorkshire","60","60","31880","28310"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Inner London - West","150","150","46850","51730"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Derbyshire and Nottinghamshire","40","30","[c]","[c]"
"In post","2022","Unknown","Department for Education","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"In post","2022","Unknown","Department for Education","Greater Manchester","140","140","38880","36500"
"In post","2022","Unknown","Department for Education","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Inner London - West","450","430","49630","53420"
"In post","2022","Unknown","Department for Education","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","South Yorkshire","150","140","39660","36500"
"In post","2022","Unknown","Department for Education","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Tees Valley and Durham","60","60","38580","36500"
"In post","2022","Unknown","Department for Education","West Midlands","290","280","40000","36780"
"In post","2022","Unknown","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
