"Status","Year","Parent_department","Responsibility_level","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Cabinet Office","G6/G7","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","SCS","Cabinet Office (excl. agencies)","100","100","87100","76950"
"Leaver Dept.","2022","Cabinet Office","SCS","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","SCS","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","SEO/HEO","Cabinet Office (excl. agencies)","1020","1010","33540","32000"
"Leaver Dept.","2022","Cabinet Office","SEO/HEO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","SEO/HEO","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","AA/AO","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","EO","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","G6/G7","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","SEO/HEO","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","EO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","SEO/HEO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","AA/AO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","EO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","G6/G7","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","SCS","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","SEO/HEO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","AA/AO","The Insolvency Service","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","EO","Advisory, Conciliation and Arbitration Service","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","EO","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","EO","Department for Business, Energy and Industrial Strategy (excl. agencies)","50","50","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","EO","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","EO","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","EO","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Department for Business, Energy and Industrial Strategy (excl. agencies)","210","200","56110","53600"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","G6/G7","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","SCS","Department for Business, Energy and Industrial Strategy (excl. agencies)","40","30","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","SCS","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Department for Business, Energy and Industrial Strategy (excl. agencies)","280","270","36060","34730"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","EO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","G6/G7","Department for Digital, Culture, Media and Sport","80","80","56370","55650"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","SCS","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Department for Digital, Culture, Media and Sport","100","100","35010","34020"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","AA/AO","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","AA/AO","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","EO","Department for Education (excl. agencies)","60","60","26900","26000"
"Leaver Dept.","2022","Department for Education","EO","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","EO","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","EO","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","EO","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","G6/G7","Department for Education (excl. agencies)","130","130","55800","53810"
"Leaver Dept.","2022","Department for Education","G6/G7","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","G6/G7","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","G6/G7","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","SCS","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","SCS","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","SCS","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","SEO/HEO","Department for Education (excl. agencies)","210","210","36280","36500"
"Leaver Dept.","2022","Department for Education","SEO/HEO","Education and Skills Funding Agency","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Education","SEO/HEO","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","SEO/HEO","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","AA/AO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","AA/AO","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","AA/AO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","AA/AO","Rural Payments Agency","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","AA/AO","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","EO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","EO","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","EO","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","EO","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","G6/G7","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","G6/G7","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","100","90","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","G6/G7","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","G6/G7","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","SCS","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","Department for Environment, Food and Rural Affairs (excl. agencies)","240","230","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Unknown","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","EO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","G6/G7","Department for International Trade","60","60","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","SCS","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","SEO/HEO","Department for International Trade","120","120","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","AA/AO","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","AA/AO","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","EO","Department for Levelling Up, Housing and Communities (excl. agencies)","50","40","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","EO","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","EO","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","G6/G7","Department for Levelling Up, Housing and Communities (excl. agencies)","100","90","55770","53130"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","G6/G7","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","SCS","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","SCS","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Department for Levelling Up, Housing and Communities (excl. agencies)","160","150","35410","33650"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","AA/AO","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","AA/AO","Driver and Vehicle Licensing Agency","60","60","21250","21840"
"Leaver Dept.","2022","Department for Transport","AA/AO","Driver and Vehicle Standards Agency","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","AA/AO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","AA/AO","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","EO","Department for Transport (excl. agencies)","50","50","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","EO","Driver and Vehicle Licensing Agency","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","EO","Driver and Vehicle Standards Agency","50","50","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","EO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","EO","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","G6/G7","Department for Transport (excl. agencies)","90","90","57160","54760"
"Leaver Dept.","2022","Department for Transport","G6/G7","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","G6/G7","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","G6/G7","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","G6/G7","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","SCS","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","SEO/HEO","Department for Transport (excl. agencies)","160","160","37960","35430"
"Leaver Dept.","2022","Department for Transport","SEO/HEO","Driver and Vehicle Licensing Agency","50","50","35720","33350"
"Leaver Dept.","2022","Department for Transport","SEO/HEO","Driver and Vehicle Standards Agency","50","50","35400","33230"
"Leaver Dept.","2022","Department for Transport","SEO/HEO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","SEO/HEO","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
