"Status","Year","Region_ITL2","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","White","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Unknown","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","White","Heterosexual / straight","60","60","33870","27570"
"Leaver Dept.","2021","Eastern Scotland","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","White","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","Essex","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","White","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2021","Essex","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","120","110","37590","35850"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","White","Heterosexual / straight","390","380","35740","32430"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","White","LGBO","30","30","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Asian","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","Unknown","100","100","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","White","Heterosexual / straight","140","140","31320","27570"
"Leaver Dept.","2021","Greater Manchester","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","White","Unknown","80","80","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","White","Heterosexual / straight","100","90","35530","29540"
"Leaver Dept.","2021","Hampshire and Isle of Wight","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","White","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","White","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Asian","Heterosexual / straight","40","30","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","Unknown","80","80","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","White","Heterosexual / straight","160","160","47680","41970"
"Leaver Dept.","2021","Inner London - East","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","White","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Asian","Heterosexual / straight","330","310","39930","34640"
"Leaver Dept.","2021","Inner London - West","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Asian","Unknown","50","30","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Black","Heterosexual / straight","180","180","37890","34640"
"Leaver Dept.","2021","Inner London - West","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Mixed","Heterosexual / straight","130","120","43580","38640"
