"Status","Year","Region_ITL2","Age","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","North Yorkshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","20-29","Female","90","90","23330","21010"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","20-29","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","30-39","Female","80","80","25510","24220"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","30-39","Male","70","60","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","40-49","Female","60","50","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","40-49","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","50-59","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","20-29","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","20-29","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","30-39","Female","40","30","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","30-39","Male","40","30","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","20-29","Female","270","270","32030","32000"
"Leaver Dept.","2021","Unknown","20-29","Male","200","200","32580","32000"
"Leaver Dept.","2021","Unknown","30-39","Female","80","80","40370","32040"
"Leaver Dept.","2021","Unknown","30-39","Male","80","80","39090","32160"
"Leaver Dept.","2021","Unknown","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","20-29","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","30-39","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","30-39","Male","50","40","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","40-49","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","40-49","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","50-59","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","20-29","Female","60","60","[c]","[c]"
"Leaver Dept.","2021","West Midlands","20-29","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","West Midlands","30-39","Female","90","80","27710","24250"
"Leaver Dept.","2021","West Midlands","30-39","Male","70","70","[c]","[c]"
"Leaver Dept.","2021","West Midlands","40-49","Female","60","50","[c]","[c]"
"Leaver Dept.","2021","West Midlands","40-49","Male","40","30","[c]","[c]"
"Leaver Dept.","2021","West Midlands","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","30-39","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","30-39","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","20-29","Female","60","60","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","20-29","Male","50","40","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","30-39","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","30-39","Male","50","40","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","40-49","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","40-49","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","50-59","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","20-29","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","20-29","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","30-39","Female","60","50","41070","38200"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","30-39","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","40-49","Female","80","70","44160","40580"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","40-49","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","50-59","Female","60","50","42230","40060"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","50-59","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","50-59","Male","[c]","[c]","[c]","[c]"
