"Status","Year","Region_ITL3","Age","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Oxfordshire","50-59","Berkshire, Buckinghamshire and Oxfordshire","920","870","33410","29940"
"In post","2021","Oxfordshire","60-64","Berkshire, Buckinghamshire and Oxfordshire","280","250","32570","27570"
"In post","2021","Oxfordshire","65+","Berkshire, Buckinghamshire and Oxfordshire","120","100","30120","26490"
"In post","2021","Perth and Kinross and Stirling","16-19","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","20-29","Eastern Scotland","140","130","26790","26550"
"In post","2021","Perth and Kinross and Stirling","30-39","Eastern Scotland","290","270","29530","28170"
"In post","2021","Perth and Kinross and Stirling","40-49","Eastern Scotland","290","280","32210","29190"
"In post","2021","Perth and Kinross and Stirling","50-59","Eastern Scotland","480","450","32370","32470"
"In post","2021","Perth and Kinross and Stirling","60-64","Eastern Scotland","120","90","30940","29190"
"In post","2021","Perth and Kinross and Stirling","65+","Eastern Scotland","40","30","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","16-19","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","20-29","East Anglia","170","150","24380","22350"
"In post","2021","Peterborough","30-39","East Anglia","270","240","27540","24890"
"In post","2021","Peterborough","40-49","East Anglia","370","330","29380","26110"
"In post","2021","Peterborough","50-59","East Anglia","620","580","29110","27130"
"In post","2021","Peterborough","60-64","East Anglia","170","150","27750","25310"
"In post","2021","Peterborough","65+","East Anglia","60","40","26540","21430"
"In post","2021","Plymouth","16-19","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","20-29","Devon","390","380","26370","25680"
"In post","2021","Plymouth","30-39","Devon","560","520","29850","27570"
"In post","2021","Plymouth","40-49","Devon","720","680","33530","30360"
"In post","2021","Plymouth","50-59","Devon","1050","990","32690","29140"
"In post","2021","Plymouth","60-64","Devon","300","260","30290","27130"
"In post","2021","Plymouth","65+","Devon","80","60","27770","23120"
"In post","2021","Plymouth","Unknown","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","16-19","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","20-29","Hampshire and Isle of Wight","370","370","25850","25260"
"In post","2021","Portsmouth","30-39","Hampshire and Isle of Wight","620","580","30290","27570"
"In post","2021","Portsmouth","40-49","Hampshire and Isle of Wight","800","740","32190","27570"
"In post","2021","Portsmouth","50-59","Hampshire and Isle of Wight","1520","1440","31420","27570"
"In post","2021","Portsmouth","60-64","Hampshire and Isle of Wight","440","370","29650","27570"
"In post","2021","Portsmouth","65+","Hampshire and Isle of Wight","160","130","29790","26670"
"In post","2021","Powys","20-29","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Powys","30-39","East Wales","90","80","29660","27570"
"In post","2021","Powys","40-49","East Wales","150","140","30240","27570"
"In post","2021","Powys","50-59","East Wales","200","190","28990","26750"
"In post","2021","Powys","60-64","East Wales","70","70","28730","26720"
"In post","2021","Powys","65+","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","16-19","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","20-29","Outer London - East and North East","190","190","28250","31060"
"In post","2021","Redbridge and Waltham Forest","30-39","Outer London - East and North East","180","170","29290","31060"
"In post","2021","Redbridge and Waltham Forest","40-49","Outer London - East and North East","220","190","29350","31060"
"In post","2021","Redbridge and Waltham Forest","50-59","Outer London - East and North East","330","300","29580","30330"
"In post","2021","Redbridge and Waltham Forest","60-64","Outer London - East and North East","90","70","28670","28070"
"In post","2021","Redbridge and Waltham Forest","65+","Outer London - East and North East","60","40","26380","25110"
"In post","2021","Sandwell","20-29","West Midlands","50","50","25480","27570"
"In post","2021","Sandwell","30-39","West Midlands","100","90","27380","27570"
"In post","2021","Sandwell","40-49","West Midlands","110","100","26760","27570"
"In post","2021","Sandwell","50-59","West Midlands","150","130","27580","27570"
"In post","2021","Sandwell","60-64","West Midlands","30","30","[c]","[c]"
"In post","2021","Sandwell","65+","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Sandwell","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","16-19","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","20-29","Southern Scotland","50","50","25930","24910"
"In post","2021","Scottish Borders","30-39","Southern Scotland","110","100","29250","27570"
"In post","2021","Scottish Borders","40-49","Southern Scotland","110","100","31310","29190"
"In post","2021","Scottish Borders","50-59","Southern Scotland","140","130","29420","27570"
"In post","2021","Scottish Borders","60-64","Southern Scotland","50","40","[c]","[c]"
"In post","2021","Scottish Borders","65+","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","16-19","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","20-29","Merseyside","800","780","24300","24440"
"In post","2021","Sefton","30-39","Merseyside","1190","1120","27900","25560"
"In post","2021","Sefton","40-49","Merseyside","1420","1320","31000","27570"
"In post","2021","Sefton","50-59","Merseyside","1870","1710","30940","27570"
"In post","2021","Sefton","60-64","Merseyside","590","450","28150","25560"
"In post","2021","Sefton","65+","Merseyside","160","120","25630","21430"
"In post","2021","Sefton","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","16-19","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","20-29","South Yorkshire","1000","980","27740","25000"
"In post","2021","Sheffield","30-39","South Yorkshire","1690","1570","32620","29730"
"In post","2021","Sheffield","40-49","South Yorkshire","1740","1600","36410","31990"
"In post","2021","Sheffield","50-59","South Yorkshire","1980","1840","34740","30980"
"In post","2021","Sheffield","60-64","South Yorkshire","410","310","29580","26640"
"In post","2021","Sheffield","65+","South Yorkshire","120","80","28520","25020"
"In post","2021","Sheffield","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","20-29","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","30-39","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","40-49","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","50-59","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","60-64","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","16-19","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","20-29","Shropshire and Staffordshire","100","100","24960","25300"
"In post","2021","Shropshire CC","30-39","Shropshire and Staffordshire","170","160","27350","26350"
"In post","2021","Shropshire CC","40-49","Shropshire and Staffordshire","230","220","29750","27570"
"In post","2021","Shropshire CC","50-59","Shropshire and Staffordshire","460","440","29880","29670"
"In post","2021","Shropshire CC","60-64","Shropshire and Staffordshire","150","140","30390","29670"
"In post","2021","Shropshire CC","65+","Shropshire and Staffordshire","50","50","29570","29670"
"In post","2021","Solihull","16-19","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","20-29","West Midlands","150","150","25570","24890"
"In post","2021","Solihull","30-39","West Midlands","310","300","28060","25560"
"In post","2021","Solihull","40-49","West Midlands","270","250","30730","27570"
"In post","2021","Solihull","50-59","West Midlands","290","270","30100","27570"
"In post","2021","Solihull","60-64","West Midlands","70","50","28680","27370"
"In post","2021","Solihull","65+","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","16-19","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","20-29","Dorset and Somerset","230","230","26220","26740"
"In post","2021","Somerset","30-39","Dorset and Somerset","400","380","31150","31950"
"In post","2021","Somerset","40-49","Dorset and Somerset","530","500","32580","28730"
"In post","2021","Somerset","50-59","Dorset and Somerset","830","780","31830","28200"
"In post","2021","Somerset","60-64","Dorset and Somerset","260","220","29580","27570"
"In post","2021","Somerset","65+","Dorset and Somerset","90","70","29090","28580"
"In post","2021","Somerset","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","16-19","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","20-29","Derbyshire and Nottinghamshire","120","120","25280","25790"
"In post","2021","South and West Derbyshire","30-39","Derbyshire and Nottinghamshire","220","200","29570","27570"
"In post","2021","South and West Derbyshire","40-49","Derbyshire and Nottinghamshire","260","240","34540","31650"
"In post","2021","South and West Derbyshire","50-59","Derbyshire and Nottinghamshire","420","380","35740","31650"
"In post","2021","South and West Derbyshire","60-64","Derbyshire and Nottinghamshire","120","90","32640","27570"
"In post","2021","South and West Derbyshire","65+","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","20-29","Southern Scotland","30","30","[c]","[c]"
"In post","2021","South Ayrshire","30-39","Southern Scotland","50","50","[c]","[c]"
"In post","2021","South Ayrshire","40-49","Southern Scotland","80","70","27860","27570"
"In post","2021","South Ayrshire","50-59","Southern Scotland","120","110","29030","27570"
"In post","2021","South Ayrshire","60-64","Southern Scotland","40","30","[c]","[c]"
"In post","2021","South Ayrshire","65+","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","16-19","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","20-29","Hampshire and Isle of Wight","560","540","27640","27570"
"In post","2021","South Hampshire","30-39","Hampshire and Isle of Wight","640","590","32940","30130"
"In post","2021","South Hampshire","40-49","Hampshire and Isle of Wight","780","700","34340","30730"
"In post","2021","South Hampshire","50-59","Hampshire and Isle of Wight","1270","1090","29820","26390"
"In post","2021","South Hampshire","60-64","Hampshire and Isle of Wight","520","410","26390","22660"
"In post","2021","South Hampshire","65+","Hampshire and Isle of Wight","280","190","24030","19520"
"In post","2021","South Lanarkshire","16-19","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","20-29","Southern Scotland","480","470","25930","21490"
"In post","2021","South Lanarkshire","30-39","Southern Scotland","860","820","30770","26120"
"In post","2021","South Lanarkshire","40-49","Southern Scotland","780","720","33420","29040"
"In post","2021","South Lanarkshire","50-59","Southern Scotland","1110","980","31120","26120"
"In post","2021","South Lanarkshire","60-64","Southern Scotland","370","270","27010","25560"
"In post","2021","South Lanarkshire","65+","Southern Scotland","90","60","24800","22220"
"In post","2021","South Nottinghamshire","16-19","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","20-29","Derbyshire and Nottinghamshire","80","80","25470","25790"
"In post","2021","South Nottinghamshire","30-39","Derbyshire and Nottinghamshire","150","140","29760","27690"
"In post","2021","South Nottinghamshire","40-49","Derbyshire and Nottinghamshire","190","180","31610","28220"
"In post","2021","South Nottinghamshire","50-59","Derbyshire and Nottinghamshire","260","250","32030","29030"
"In post","2021","South Nottinghamshire","60-64","Derbyshire and Nottinghamshire","80","60","29880","27160"
"In post","2021","South Nottinghamshire","65+","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","16-19","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","20-29","Tees Valley and Durham","110","110","22920","21010"
"In post","2021","South Teesside","30-39","Tees Valley and Durham","190","170","25910","23840"
"In post","2021","South Teesside","40-49","Tees Valley and Durham","280","250","26790","25480"
"In post","2021","South Teesside","50-59","Tees Valley and Durham","430","390","27490","27370"
"In post","2021","South Teesside","60-64","Tees Valley and Durham","90","70","26660","27570"
"In post","2021","South Teesside","65+","Tees Valley and Durham","30","20","[c]","[c]"
"In post","2021","South West Wales","16-19","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","South West Wales","20-29","West Wales and The Valleys","140","140","24140","22920"
"In post","2021","South West Wales","30-39","West Wales and The Valleys","300","290","28840","27570"
"In post","2021","South West Wales","40-49","West Wales and The Valleys","390","370","32520","28850"
"In post","2021","South West Wales","50-59","West Wales and The Valleys","450","420","31380","27570"
"In post","2021","South West Wales","60-64","West Wales and The Valleys","130","110","30750","27570"
"In post","2021","South West Wales","65+","West Wales and The Valleys","60","40","27700","26780"
"In post","2021","Southampton","16-19","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Southampton","20-29","Hampshire and Isle of Wight","170","170","26840","26470"
"In post","2021","Southampton","30-39","Hampshire and Isle of Wight","280","250","32660","27570"
"In post","2021","Southampton","40-49","Hampshire and Isle of Wight","280","250","35150","30980"
"In post","2021","Southampton","50-59","Hampshire and Isle of Wight","400","370","34500","27570"
