"Status","Year","Sex","Region_ITL3","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Male","Bromley","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Bromley","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Buckinghamshire","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Buckinghamshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Buckinghamshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Buckinghamshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Buckinghamshire","Ministry of Justice","60","50","[c]","[c]"
"Leaver CS","2022","Male","Buckinghamshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Caithness and Sutherland, and Ross and Cromarty","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Caithness and Sutherland, and Ross and Cromarty","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Caithness and Sutherland, and Ross and Cromarty","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Caithness and Sutherland, and Ross and Cromarty","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Calderdale and Kirklees","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Calderdale and Kirklees","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Calderdale and Kirklees","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Calderdale and Kirklees","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Calderdale and Kirklees","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Calderdale and Kirklees","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Calderdale and Kirklees","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cambridgeshire CC","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cambridgeshire CC","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cambridgeshire CC","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cambridgeshire CC","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cambridgeshire CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cambridgeshire CC","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cambridgeshire CC","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cambridgeshire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cambridgeshire CC","Department of Health and Social Care","40","30","[c]","[c]"
"Leaver CS","2022","Male","Cambridgeshire CC","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cambridgeshire CC","Ministry of Defence","60","60","40520","36220"
"Leaver CS","2022","Male","Cambridgeshire CC","Ministry of Justice","70","60","[c]","[c]"
"Leaver CS","2022","Male","Cambridgeshire CC","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Camden and City of London","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Camden and City of London","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Camden and City of London","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Camden and City of London","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Camden and City of London","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Camden and City of London","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Camden and City of London","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Camden and City of London","Ministry of Justice","40","40","[c]","[c]"
"Leaver CS","2022","Male","Camden and City of London","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Camden and City of London","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cardiff and Vale of Glamorgan","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cardiff and Vale of Glamorgan","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cardiff and Vale of Glamorgan","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cardiff and Vale of Glamorgan","Department for Business, Energy and Industrial Strategy","50","40","[c]","[c]"
"Leaver CS","2022","Male","Cardiff and Vale of Glamorgan","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cardiff and Vale of Glamorgan","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cardiff and Vale of Glamorgan","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cardiff and Vale of Glamorgan","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cardiff and Vale of Glamorgan","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cardiff and Vale of Glamorgan","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cardiff and Vale of Glamorgan","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cardiff and Vale of Glamorgan","HM Revenue and Customs","140","120","[c]","[c]"
"Leaver CS","2022","Male","Cardiff and Vale of Glamorgan","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cardiff and Vale of Glamorgan","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cardiff and Vale of Glamorgan","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cardiff and Vale of Glamorgan","Ministry of Justice","60","50","[c]","[c]"
"Leaver CS","2022","Male","Cardiff and Vale of Glamorgan","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cardiff and Vale of Glamorgan","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cardiff and Vale of Glamorgan","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cardiff and Vale of Glamorgan","Welsh Government","60","60","45220","34490"
"Leaver CS","2022","Male","Causeway Coast and Glens","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Central Bedfordshire","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Central Bedfordshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Central Bedfordshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Central Bedfordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Central Hampshire","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Central Hampshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Central Hampshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Central Hampshire","Ministry of Defence","130","130","35560","33300"
"Leaver CS","2022","Male","Central Hampshire","Ministry of Justice","50","50","[c]","[c]"
"Leaver CS","2022","Male","Central Hampshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Central Hampshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Central Valleys","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Central Valleys","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Central Valleys","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Central Valleys","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Central Valleys","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Central Valleys","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cheshire East","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cheshire East","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cheshire East","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cheshire East","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cheshire East","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cheshire East","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cheshire East","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cheshire West and Chester","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cheshire West and Chester","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cheshire West and Chester","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cheshire West and Chester","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Chorley and West Lancashire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Chorley and West Lancashire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Chorley and West Lancashire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Chorley and West Lancashire","Ministry of Justice","70","60","[c]","[c]"
"Leaver CS","2022","Male","Chorley and West Lancashire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Chorley and West Lancashire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","City of Edinburgh","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","City of Edinburgh","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","City of Edinburgh","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","City of Edinburgh","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","City of Edinburgh","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","City of Edinburgh","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","City of Edinburgh","HM Revenue and Customs","100","100","[c]","[c]"
"Leaver CS","2022","Male","City of Edinburgh","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","City of Edinburgh","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","City of Edinburgh","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","City of Edinburgh","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","City of Edinburgh","Scottish Government","310","290","39880","35830"
"Leaver CS","2022","Male","Clackmannanshire and Fife","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Clackmannanshire and Fife","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Clackmannanshire and Fife","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Clackmannanshire and Fife","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Conwy and Denbighshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Conwy and Denbighshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Conwy and Denbighshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Conwy and Denbighshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Conwy and Denbighshire","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cornwall and Isles of Scilly","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cornwall and Isles of Scilly","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cornwall and Isles of Scilly","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cornwall and Isles of Scilly","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cornwall and Isles of Scilly","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cornwall and Isles of Scilly","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cornwall and Isles of Scilly","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cornwall and Isles of Scilly","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Coventry","Department for Education","40","40","[c]","[c]"
"Leaver CS","2022","Male","Coventry","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Coventry","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Coventry","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Coventry","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Coventry","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Coventry","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Coventry","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Croydon","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Croydon","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Croydon","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Croydon","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Croydon","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Croydon","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Croydon","HM Revenue and Customs","70","70","[c]","[c]"
"Leaver CS","2022","Male","Croydon","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Croydon","Home Office","150","140","41470","35650"
"Leaver CS","2022","Male","Croydon","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Darlington","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Darlington","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Darlington","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Darlington","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Darlington","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Darlington","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Darlington","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Darlington","Ministry of Defence","[c]","[c]","[c]","[c]"
