"Status","Year","Region_ITL3","Organisation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Gwynedd","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","HM Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","HM Revenue and Customs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","Maritime and Coastguard Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","Valuation Office Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","Welsh Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","HM Revenue and Customs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","HM Revenue and Customs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","Home Office (incl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","Insolvency Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","Insolvency Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","Insolvency Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","Insolvency Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","HM Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","HM Prison and Probation Service","AA/AO","40","40","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","HM Prison and Probation Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","Office of the Public Guardian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Animal and Plant Health Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Defence Equipment and Support","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Defence Equipment and Support","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Driver and Vehicle Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Driver and Vehicle Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","HM Revenue and Customs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Home Office (incl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Home Office (incl. agencies)","EO","50","40","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Home Office (incl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Home Office (incl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Ministry of Defence (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Ministry of Defence (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","HM Prison and Probation Service","AA/AO","40","40","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","HM Prison and Probation Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","HM Prison and Probation Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","HM Revenue and Customs (excl. agencies)","AA/AO","110","90","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","HM Revenue and Customs (excl. agencies)","EO","40","30","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","HM Revenue and Customs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","HM Revenue and Customs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Ministry of Justice (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Crown Prosecution Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Driver and Vehicle Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","HM Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","HM Prison and Probation Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","HM Prison and Probation Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Public Health England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Rural Payments Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Ministry of Defence (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Crown Prosecution Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Defence Science and Technology Laboratory","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Defence Science and Technology Laboratory","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Department for Education (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Department for Work and Pensions (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","HM Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","HM Prison and Probation Service","AA/AO","40","40","[c]","[c]"
"Leaver CS","2021","Hertfordshire","HM Prison and Probation Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","HM Revenue and Customs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","HM Revenue and Customs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","HM Revenue and Customs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Insolvency Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Insolvency Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Medicines and Healthcare Products Regulatory Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Medicines and Healthcare Products Regulatory Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Medicines and Healthcare Products Regulatory Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Met Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Ministry of Defence (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Ministry of Defence (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Ministry of Housing, Communities and Local Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","HM Prison and Probation Service","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","HM Prison and Probation Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Home Office (incl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Home Office (incl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Home Office (incl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Ministry of Defence (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","The National Archives","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Crown Office and Procurator Fiscal Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Crown Office and Procurator Fiscal Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Home Office (incl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Maritime and Coastguard Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Scottish Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Scottish Prison Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Animal and Plant Health Agency","SEO/HEO","[c]","[c]","[c]","[c]"
