"Status","Year","Disability","Region_ITL3","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Durham CC","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ealing","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Derbyshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Lothian and Midlothian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Riding of Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Surrey","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Sussex CC","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Enfield","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex Haven Gateway","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex Thames Gateway","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Falkirk","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Flintshire and Wrexham","Wales","40","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Glasgow City","Scotland","50","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gloucestershire","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester North East","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester North West","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester South East","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester South West","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gwent Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gwynedd","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hartlepool and Stockton-on-Tees","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heart of Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Herefordshire, County of","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hertfordshire","East of England","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Isle of Anglesey","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Kent Thames Gateway","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Kingston upon Hull, City of","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lancaster and Wyre","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Leeds","Yorkshire and The Humber","50","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Leicester","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Leicestershire CC and Rutland","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Liverpool","North West (England)","40","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Luton","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Manchester","North West (England)","50","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medway","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mid Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mid Lancashire","North West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Milton Keynes","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Monmouthshire and Newport","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Na h-Eileanan Siar","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Newry, Mourne and Down","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North and North East Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North and West Norfolk","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Hampshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Lanarkshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire CC","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Norwich and East Norfolk","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Nottingham","East Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Orkney Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Perth and Kinross and Stirling","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Peterborough","East of England","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Plymouth","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Portsmouth","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Powys","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Sandwell","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Borders","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Sefton","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Sheffield","Yorkshire and The Humber","60","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Shetland Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Shropshire CC","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Solihull","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South and West Derbyshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Ayrshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Hampshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Lanarkshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Teesside","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southampton","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southend-on-Sea","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Staffordshire CC","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Stoke-on-Trent","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Suffolk","East of England","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Sunderland","North East (England)","40","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Swansea","Wales","80","60","21580","21590"
"Leaver CS","2021","Declared disabled","Swindon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Telford and Wrekin","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Thurrock","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Torbay","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tyneside","North East (England)","110","90","26370","21010"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wakefield","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Walsall","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warrington","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Lothian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Northamptonshire","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Surrey","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (North East)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (South West)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Westminster","London","180","160","45550","40080"
"Leaver CS","2021","Declared disabled","Wiltshire","South West (England)","50","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wirral","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wolverhampton","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Worcestershire","West Midlands (England)","[c]","[c]","[c]","[c]"
