"Status","Year","Region_ITL2","Disability","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Shropshire and Staffordshire","Unknown","Ministry of Justice","90","90","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared disabled","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared disabled","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared disabled","Department for Work and Pensions","50","40","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared disabled","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared disabled","Ministry of Justice","30","30","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared non-disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared non-disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared non-disabled","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared non-disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared non-disabled","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared non-disabled","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared non-disabled","Department for Work and Pensions","190","160","26960","21260"
"Leaver CS","2022","South Yorkshire","Declared non-disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared non-disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared non-disabled","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared non-disabled","Home Office","90","70","27290","24890"
"Leaver CS","2022","South Yorkshire","Declared non-disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared non-disabled","Ministry of Justice","130","110","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Department for Work and Pensions","30","30","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Ministry of Justice","50","50","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared disabled","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared disabled","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared disabled","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared disabled","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared non-disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared non-disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared non-disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared non-disabled","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared non-disabled","Department for Work and Pensions","70","60","26520","27570"
"Leaver CS","2022","Southern Scotland","Declared non-disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared non-disabled","HM Revenue and Customs","120","90","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared non-disabled","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared non-disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared non-disabled","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Declared non-disabled","Scottish Government","60","50","29970","25940"
"Leaver CS","2022","Southern Scotland","Declared non-disabled","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","HM Revenue and Customs","70","60","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","Scottish Government","50","40","30720","26420"
"Leaver CS","2022","Surrey, East and West Sussex","Declared disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared disabled","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared disabled","Department for Work and Pensions","40","30","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared disabled","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared non-disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared non-disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared non-disabled","Department for Environment, Food and Rural Affairs","60","60","36200","28170"
"Leaver CS","2022","Surrey, East and West Sussex","Declared non-disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared non-disabled","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared non-disabled","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared non-disabled","Department for Work and Pensions","210","190","26800","27570"
"Leaver CS","2022","Surrey, East and West Sussex","Declared non-disabled","Department of Health and Social Care","40","30","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared non-disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared non-disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared non-disabled","Home Office","30","20","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared non-disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared non-disabled","Ministry of Justice","220","200","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Undeclared","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
