"Status","Year","Region_ITL2","Sexual_orientation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Department for Work and Pensions","40","40","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","HM Revenue and Customs","190","160","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Ministry of Justice","60","50","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Heterosexual / straight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Heterosexual / straight","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Heterosexual / straight","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Heterosexual / straight","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Heterosexual / straight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Heterosexual / straight","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Heterosexual / straight","Ministry of Defence","90","90","30110","29930"
"Leaver CS","2021","Lincolnshire","Heterosexual / straight","Ministry of Justice","50","50","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Heterosexual / straight","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","LGBO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","LGBO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","LGBO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","LGBO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","LGBO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","LGBO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","LGBO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Unknown","HM Revenue and Customs","70","60","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Heterosexual / straight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Heterosexual / straight","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Heterosexual / straight","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Heterosexual / straight","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Heterosexual / straight","Department for Work and Pensions","90","70","28680","26890"
"Leaver CS","2021","Merseyside","Heterosexual / straight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Heterosexual / straight","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Heterosexual / straight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Heterosexual / straight","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Heterosexual / straight","Home Office","160","130","24020","21430"
"Leaver CS","2021","Merseyside","Heterosexual / straight","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Heterosexual / straight","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Heterosexual / straight","Ministry of Justice","60","50","[c]","[c]"
"Leaver CS","2021","Merseyside","Heterosexual / straight","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","LGBO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","LGBO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","LGBO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","LGBO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","LGBO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","LGBO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","LGBO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","LGBO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","LGBO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","LGBO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","LGBO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","LGBO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","LGBO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Unknown","Department for Work and Pensions","50","40","25260","26890"
"Leaver CS","2021","Merseyside","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Unknown","HM Revenue and Customs","200","160","[c]","[c]"
"Leaver CS","2021","Merseyside","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Heterosexual / straight","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Heterosexual / straight","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Heterosexual / straight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Heterosexual / straight","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Heterosexual / straight","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Heterosexual / straight","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","LGBO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","LGBO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","LGBO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","LGBO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","LGBO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Unknown","HM Revenue and Customs","50","50","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Heterosexual / straight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Heterosexual / straight","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Heterosexual / straight","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Heterosexual / straight","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Heterosexual / straight","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Heterosexual / straight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Heterosexual / straight","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Heterosexual / straight","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Heterosexual / straight","Ministry of Defence","70","60","29360","21580"
"Leaver CS","2021","North Yorkshire","Heterosexual / straight","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Heterosexual / straight","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Heterosexual / straight","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Heterosexual / straight","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","LGBO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","LGBO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","LGBO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","LGBO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","LGBO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","LGBO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","LGBO","Ministry of Justice","[c]","[c]","[c]","[c]"
