"Status","Year","Profession_of_post","Region_ITL1","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","East Midlands (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Department for Work and Pensions","1250","1220","27360","27570"
"New entrant CS","2021","Unknown","East of England","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Cabinet Office","1190","1180","41250","28000"
"New entrant CS","2021","Unknown","London","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Department for Transport","50","50","38000","34710"
"New entrant CS","2021","Unknown","London","Department for Work and Pensions","3240","3180","30570","31060"
"New entrant CS","2021","Unknown","London","Department of Health and Social Care","110","110","42060","40450"
"New entrant CS","2021","Unknown","London","HM Revenue and Customs","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","London","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Cabinet Office","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Department for Work and Pensions","1410","1390","24150","21010"
"New entrant CS","2021","Unknown","North East (England)","HM Revenue and Customs","110","100","22840","20140"
"New entrant CS","2021","Unknown","North East (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Cabinet Office","60","60","39970","28000"
"New entrant CS","2021","Unknown","North West (England)","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Department for Work and Pensions","2480","2460","25370","27570"
"New entrant CS","2021","Unknown","North West (England)","HM Revenue and Customs","90","80","27110","25560"
"New entrant CS","2021","Unknown","North West (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Department for Work and Pensions","1000","990","24800","27570"
"New entrant CS","2021","Unknown","Scotland","HM Revenue and Customs","70","70","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Scottish Government","1530","1480","32750","30650"
"New entrant CS","2021","Unknown","South East (England)","Cabinet Office","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Department for Work and Pensions","2020","1980","26920","27570"
"New entrant CS","2021","Unknown","South East (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","Cabinet Office","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","Department for Work and Pensions","1140","1100","25630","27570"
"New entrant CS","2021","Unknown","South West (England)","HM Revenue and Customs","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","Ministry of Defence","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Cabinet Office","210","210","36760","28000"
"New entrant CS","2021","Unknown","Unknown","Department for Work and Pensions","320","310","28900","27570"
"New entrant CS","2021","Unknown","Unknown","HM Revenue and Customs","320","310","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","Department for Work and Pensions","610","600","24540","27570"
"New entrant CS","2021","Unknown","Wales","HM Revenue and Customs","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","Department for Work and Pensions","1020","990","26060","27570"
"New entrant CS","2021","Unknown","West Midlands (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Cabinet Office","70","70","32200","23850"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Department for Work and Pensions","1660","1630","26490","27570"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","HM Revenue and Customs","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","London","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","North West (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","South East (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","South West (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Wales","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","West Midlands (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","West Midlands (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Yorkshire and The Humber","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Department of Health and Social Care","90","70","40940","40650"
"New entrant CS","2022","Commercial","London","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North East (England)","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North East (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North East (England)","Department for Education","[c]","[c]","[c]","[c]"
