"Status","Year","Age","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Unknown","1600","1560","27030","27570"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","330","330","37840","32790"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","LGBO","70","70","38660","32790"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","Unknown","820","810","36940","32790"
"In post","2021","20-29","Disclosure Scotland","Heterosexual / straight","50","40","[c]","[c]"
"In post","2021","20-29","Disclosure Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Disclosure Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Licensing Agency","Heterosexual / straight","520","500","23020","21590"
"In post","2021","20-29","Driver and Vehicle Licensing Agency","LGBO","40","40","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Licensing Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Licensing Agency","Unknown","200","180","21780","21590"
"In post","2021","20-29","Driver and Vehicle Standards Agency","Heterosexual / straight","130","130","26810","26350"
"In post","2021","20-29","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","Unknown","120","120","25940","26130"
"In post","2021","20-29","Education and Skills Funding Agency","Heterosexual / straight","210","210","32120","29730"
"In post","2021","20-29","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","Unknown","60","60","33720","31580"
"In post","2021","20-29","Education Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","ESTYN","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","FCDO Services","Heterosexual / straight","110","110","27680","26590"
"In post","2021","20-29","FCDO Services","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","FCDO Services","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Heterosexual / straight","100","100","32970","32350"
"In post","2021","20-29","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","870","860","34900","34220"
"In post","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","90","90","36820","34860"
"In post","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","80","80","34670","34770"
"In post","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","310","310","36440","35120"
"In post","2021","20-29","Forestry and Land Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Forestry and Land Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Forestry and Land Scotland","Unknown","80","80","25250","24270"
"In post","2021","20-29","Government Actuary's Department","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","20-29","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Actuary's Department","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Internal Audit Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Legal Department","Heterosexual / straight","260","250","36570","33460"
"In post","2021","20-29","Government Legal Department","LGBO","40","40","[c]","[c]"
"In post","2021","20-29","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Property Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Property Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Health and Safety Executive","Heterosexual / straight","190","190","29020","26410"
"In post","2021","20-29","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Courts and Tribunals Service","Heterosexual / straight","1160","1140","21990","19930"
"In post","2021","20-29","HM Courts and Tribunals Service","LGBO","130","130","21860","19930"
"In post","2021","20-29","HM Courts and Tribunals Service","Undeclared","110","110","22330","21300"
"In post","2021","20-29","HM Courts and Tribunals Service","Unknown","770","760","21820","21170"
"In post","2021","20-29","HM Land Registry","Heterosexual / straight","550","540","25540","22350"
"In post","2021","20-29","HM Land Registry","LGBO","50","50","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Unknown","490","480","25220","22350"
"In post","2021","20-29","HM Prison and Probation Service","Heterosexual / straight","6990","6900","26220","25400"
"In post","2021","20-29","HM Prison and Probation Service","LGBO","720","720","26220","25340"
"In post","2021","20-29","HM Prison and Probation Service","Undeclared","470","460","27100","26300"
"In post","2021","20-29","HM Prison and Probation Service","Unknown","2300","2270","25570","24620"
"In post","2021","20-29","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","4510","4410","28180","25560"
"In post","2021","20-29","HM Revenue and Customs (excl. agencies)","LGBO","510","500","27460","25560"
"In post","2021","20-29","HM Revenue and Customs (excl. agencies)","Undeclared","290","290","29950","25560"
"In post","2021","20-29","HM Revenue and Customs (excl. agencies)","Unknown","4530","4430","25270","24120"
"In post","2021","20-29","HM Treasury (excl. agencies)","Heterosexual / straight","730","730","38740","32960"
"In post","2021","20-29","HM Treasury (excl. agencies)","LGBO","80","80","40170","33210"
"In post","2021","20-29","HM Treasury (excl. agencies)","Undeclared","150","150","37150","32380"
"In post","2021","20-29","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office (incl. agencies)","Heterosexual / straight","3950","3840","27970","24890"
"In post","2021","20-29","Home Office (incl. agencies)","LGBO","270","260","29510","24890"
"In post","2021","20-29","Home Office (incl. agencies)","Undeclared","290","280","30220","25040"
"In post","2021","20-29","Home Office (incl. agencies)","Unknown","780","780","28960","25630"
"In post","2021","20-29","Insolvency Service","Heterosexual / straight","70","70","25070","20880"
"In post","2021","20-29","Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Insolvency Service","Unknown","140","140","23090","20880"
"In post","2021","20-29","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Institute for Apprenticeships and Technical Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal Aid Agency","Heterosexual / straight","70","60","21170","19930"
"In post","2021","20-29","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Maritime and Coastguard Agency","Heterosexual / straight","120","120","29500","28670"
"In post","2021","20-29","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Maritime and Coastguard Agency","Unknown","50","40","[c]","[c]"
"In post","2021","20-29","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","180","180","32620","29750"
"In post","2021","20-29","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Met Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Met Office","Unknown","290","290","30860","31580"
"In post","2021","20-29","Ministry of Defence (excl. agencies)","Heterosexual / straight","2610","2580","29270","26670"
"In post","2021","20-29","Ministry of Defence (excl. agencies)","LGBO","210","210","30350","27850"
"In post","2021","20-29","Ministry of Defence (excl. agencies)","Undeclared","230","220","31040","29250"
"In post","2021","20-29","Ministry of Defence (excl. agencies)","Unknown","710","700","28860","26610"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","Heterosexual / straight","470","460","37160","33210"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","LGBO","80","80","38360","33210"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","Undeclared","50","40","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","Unknown","50","50","38580","33210"
"In post","2021","20-29","Ministry of Justice (excl. agencies)","Heterosexual / straight","550","550","34000","31000"
"In post","2021","20-29","Ministry of Justice (excl. agencies)","LGBO","90","90","33330","30850"
"In post","2021","20-29","Ministry of Justice (excl. agencies)","Undeclared","50","50","33070","31500"
"In post","2021","20-29","Ministry of Justice (excl. agencies)","Unknown","250","250","34240","30990"
"In post","2021","20-29","National Crime Agency","Heterosexual / straight","710","700","31850","32260"
"In post","2021","20-29","National Crime Agency","LGBO","60","60","32350","32260"
"In post","2021","20-29","National Crime Agency","Undeclared","80","80","30470","30640"
"In post","2021","20-29","National Crime Agency","Unknown","90","90","33990","32770"
"In post","2021","20-29","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Infrastructure Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Records of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Records of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","120","120","28710","25880"
"In post","2021","20-29","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","Heterosexual / straight","160","160","29920","26430"
"In post","2021","20-29","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","Unknown","150","140","32330","30950"
