"Status","Year","Region_ITL2","Profession_of_post","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Operational Delivery","AA/AO","370","340","20530","20970"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Operational Delivery","EO","130","120","27310","27570"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Operational Delivery","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Other","AA/AO","30","30","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Science and Engineering","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","AA/AO","130","110","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","EO","50","40","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Operational Delivery","AA/AO","80","80","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Operational Delivery","EO","40","40","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Other","AA/AO","40","30","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Legal","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Operational Delivery","AA/AO","370","300","21010","21260"
"Leaver CS","2022","Merseyside","Operational Delivery","EO","270","220","26190","26120"
"Leaver CS","2022","Merseyside","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Operational Delivery","SEO/HEO","80","70","37300","35910"
"Leaver CS","2022","Merseyside","Operational Delivery","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Merseyside","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Unknown","AA/AO","230","190","[c]","[c]"
"Leaver CS","2022","Merseyside","Unknown","EO","80","70","[c]","[c]"
"Leaver CS","2022","Merseyside","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Unknown","SEO/HEO","50","40","[c]","[c]"
"Leaver CS","2022","Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Operational Delivery","AA/AO","30","30","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Inspector of Education and Training","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Medicine","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Operational Delivery","AA/AO","40","30","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Operational Delivery","EO","50","50","26840","27570"
"Leaver CS","2022","North Yorkshire","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Other","AA/AO","40","40","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
