"Status","Year","Responsibility_level","Region_ITL3","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","G6/G7","Unknown","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","G6/G7","Warrington","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","West Essex","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","West Kent","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","West Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","West Surrey","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","West Sussex (North East)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","West Sussex (South West)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Westminster","London","1300","1280","58260","55000"
"New entrant CS","2021","G6/G7","Wiltshire","South West (England)","70","70","57290","53330"
"New entrant CS","2021","G6/G7","Wirral","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Wolverhampton","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Worcestershire","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","York","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","SCS","Aberdeen City and Aberdeenshire","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Berkshire","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Birmingham","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Bristol, City of","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Buckinghamshire CC","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Cambridgeshire CC","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Cardiff and Vale of Glamorgan","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Central Hampshire","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Cheshire East","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","City of Edinburgh","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Coventry","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Darlington","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Devon CC","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Durham CC","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Glasgow City","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Greater Manchester South West","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heart of Essex","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Lambeth","London","30","20","[c]","[c]"
"New entrant CS","2021","SCS","Leeds","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Liverpool","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Manchester","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Monmouthshire and Newport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","North Hampshire","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","North Lanarkshire","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Norwich and East Norfolk","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Nottingham","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Portsmouth","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Sefton","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Sheffield","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Somerset","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","South Hampshire","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","South Lanarkshire","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Suffolk","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Tyneside","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","West Surrey","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","West Sussex (North East)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Westminster","London","260","250","89500","80000"
"New entrant CS","2021","SCS","Wiltshire","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Worcestershire","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","York","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Aberdeen City and Aberdeenshire","Scotland","40","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Angus and Dundee City","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Antrim and Newtownabbey","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Ards and North Down","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Barnet","London","120","120","35560","32650"
"New entrant CS","2021","SEO/HEO","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","360","350","36310","36200"
"New entrant CS","2021","SEO/HEO","Bedford","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Belfast","Northern Ireland","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Berkshire","South East (England)","60","60","34140","32670"
"New entrant CS","2021","SEO/HEO","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Birmingham","West Midlands (England)","290","270","35800","34280"
"New entrant CS","2021","SEO/HEO","Blackburn with Darwen","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Blackpool","North West (England)","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Bournemouth and Poole","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Bradford","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Breckland and South Norfolk","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Brent","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Bridgend and Neath Port Talbot","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Brighton and Hove","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Bristol, City of","South West (England)","300","280","33510","31810"
"New entrant CS","2021","SEO/HEO","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Buckinghamshire CC","South East (England)","40","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Calderdale and Kirklees","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Cambridgeshire CC","East of England","80","70","34920","33300"
"New entrant CS","2021","SEO/HEO","Camden and City of London","London","50","50","38380","36160"
"New entrant CS","2021","SEO/HEO","Cardiff and Vale of Glamorgan","Wales","140","140","34580","31810"
"New entrant CS","2021","SEO/HEO","Central Bedfordshire","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Central Hampshire","South East (England)","110","100","34860","33300"
"New entrant CS","2021","SEO/HEO","Central Valleys","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Cheshire East","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chorley and West Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","City of Edinburgh","Scotland","410","400","35180","33180"
"New entrant CS","2021","SEO/HEO","Clackmannanshire and Fife","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Conwy and Denbighshire","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Coventry","West Midlands (England)","90","90","34440","36500"
"New entrant CS","2021","SEO/HEO","Croydon","London","230","220","37020","36160"
"New entrant CS","2021","SEO/HEO","Darlington","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Devon CC","South West (England)","90","90","34640","33000"
"New entrant CS","2021","SEO/HEO","Dorset CC","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Dumfries and Galloway","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Durham CC","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East Ayrshire and North Ayrshire mainland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East Derbyshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East Kent","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East Riding of Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East Surrey","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East Sussex CC","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Enfield","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Essex Haven Gateway","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Essex Thames Gateway","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Falkirk","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Flintshire and Wrexham","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Glasgow City","Scotland","240","240","34560","33300"
"New entrant CS","2021","SEO/HEO","Gloucestershire","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Greater Manchester North East","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Greater Manchester North West","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Greater Manchester South East","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Greater Manchester South West","North West (England)","120","120","33650","31810"
"New entrant CS","2021","SEO/HEO","Gwent Valleys","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Gwynedd","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Hartlepool and Stockton-on-Tees","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heart of Essex","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Herefordshire, County of","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Hertfordshire","East of England","50","50","35700","34640"
"New entrant CS","2021","SEO/HEO","Hounslow and Richmond upon Thames","London","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Kingston upon Hull, City of","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Lambeth","London","450","410","37760","38890"
"New entrant CS","2021","SEO/HEO","Lancaster and Wyre","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Leeds","Yorkshire and The Humber","440","420","32360","31810"
"New entrant CS","2021","SEO/HEO","Leicester","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Leicestershire CC and Rutland","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Lincolnshire","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Liverpool","North West (England)","110","100","33110","31810"
"New entrant CS","2021","SEO/HEO","Luton","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Manchester","North West (England)","340","330","33530","31990"
"New entrant CS","2021","SEO/HEO","Medway","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mid Kent","South East (England)","[c]","[c]","[c]","[c]"
