"Status","Year","Profession_of_post","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other","No function","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Cambridgeshire CC","40","40","[c]","[c]"
"In post","2022","Other","No function","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Cardiff and Vale of Glamorgan","70","70","36970","27570"
"In post","2022","Other","No function","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Central Valleys","60","60","28060","27570"
"In post","2022","Other","No function","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","City of Edinburgh","140","130","39720","35000"
"In post","2022","Other","No function","Clackmannanshire and Fife","50","40","[c]","[c]"
"In post","2022","Other","No function","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Cornwall and Isles of Scilly","50","50","[c]","[c]"
"In post","2022","Other","No function","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Croydon","60","60","38310","31060"
"In post","2022","Other","No function","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Devon CC","50","50","27620","27570"
"In post","2022","Other","No function","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Dudley","40","40","[c]","[c]"
"In post","2022","Other","No function","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Durham","60","60","25720","23560"
"In post","2022","Other","No function","Ealing","40","40","[c]","[c]"
"In post","2022","Other","No function","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","40","30","[c]","[c]"
"In post","2022","Other","No function","East Kent","130","120","27960","29290"
"In post","2022","Other","No function","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","East Merseyside","60","50","28010","27570"
"In post","2022","Other","No function","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","East Sussex CC","110","100","26520","27570"
"In post","2022","Other","No function","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Essex Thames Gateway","50","40","[c]","[c]"
"In post","2022","Other","No function","Falkirk","120","110","30010","27570"
"In post","2022","Other","No function","Flintshire and Wrexham","70","70","26890","27570"
"In post","2022","Other","No function","Glasgow City","430","410","31080","27570"
"In post","2022","Other","No function","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Greater Manchester North East","70","70","28190","27570"
"In post","2022","Other","No function","Greater Manchester North West","100","90","24850","26120"
"In post","2022","Other","No function","Greater Manchester South East","50","50","24230","21260"
"In post","2022","Other","No function","Greater Manchester South West","40","40","[c]","[c]"
"In post","2022","Other","No function","Gwent Valleys","30","30","[c]","[c]"
"In post","2022","Other","No function","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Hackney and Newham","70","60","32920","31060"
"In post","2022","Other","No function","Haringey and Islington","30","30","[c]","[c]"
"In post","2022","Other","No function","Harrow and Hillingdon","30","30","[c]","[c]"
"In post","2022","Other","No function","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Hertfordshire CC","50","50","[c]","[c]"
"In post","2022","Other","No function","Hounslow and Richmond upon Thames","100","100","38220","34260"
"In post","2022","Other","No function","Inverclyde, East Renfrewshire, and Renfrewshire","50","40","28690","27570"
"In post","2022","Other","No function","Inverness and Nairn, Moray, and Badenoch and Strathspey","40","30","[c]","[c]"
"In post","2022","Other","No function","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Leeds","80","80","36410","27570"
"In post","2022","Other","No function","Leicester","50","50","26430","27570"
"In post","2022","Other","No function","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Lewisham and Southwark","40","40","[c]","[c]"
"In post","2022","Other","No function","Lincolnshire CC","30","30","[c]","[c]"
"In post","2022","Other","No function","Liverpool","50","50","29340","27570"
"In post","2022","Other","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Manchester","160","150","29520","27570"
"In post","2022","Other","No function","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Merton, Kingston upon Thames and Sutton","30","30","[c]","[c]"
"In post","2022","Other","No function","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Mid Lancashire","110","100","27480","27570"
"In post","2022","Other","No function","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Monmouthshire and Newport","40","40","[c]","[c]"
"In post","2022","Other","No function","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","North and North East Lincolnshire","40","40","[c]","[c]"
"In post","2022","Other","No function","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","North Lanarkshire","90","80","26580","27570"
"In post","2022","Other","No function","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Norwich and East Norfolk","30","30","[c]","[c]"
"In post","2022","Other","No function","Nottingham","80","80","30710","27570"
"In post","2022","Other","No function","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Perth and Kinross, and Stirling","50","40","[c]","[c]"
"In post","2022","Other","No function","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Redbridge and Waltham Forest","60","50","30640","31060"
"In post","2022","Other","No function","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Sefton","50","50","27060","27570"
"In post","2022","Other","No function","Sheffield","70","70","35950","31990"
"In post","2022","Other","No function","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Somerset CC","40","40","[c]","[c]"
"In post","2022","Other","No function","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","South Teesside","30","30","[c]","[c]"
"In post","2022","Other","No function","South West Wales","50","40","[c]","[c]"
"In post","2022","Other","No function","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Staffordshire CC","90","80","27820","27570"
"In post","2022","Other","No function","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Suffolk CC","90","80","27240","27570"
"In post","2022","Other","No function","Sunderland","60","60","26860","27570"
"In post","2022","Other","No function","Swansea","60","60","25460","27570"
"In post","2022","Other","No function","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Tower Hamlets","470","460","49520","42340"
"In post","2022","Other","No function","Tyneside","230","220","27120","27570"
"In post","2022","Other","No function","Unknown","30","30","[c]","[c]"
"In post","2022","Other","No function","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Walsall","30","30","[c]","[c]"
"In post","2022","Other","No function","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Warrington","40","40","[c]","[c]"
"In post","2022","Other","No function","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Westminster","580","570","46640","36650"
"In post","2022","Other","No function","Wiltshire","60","60","36240","27570"
"In post","2022","Other","No function","Wirral","70","70","27710","27570"
"In post","2022","Other","No function","Wolverhampton","40","30","[c]","[c]"
"In post","2022","Other","No function","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","York","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","1920","1830","35300","33050"
"In post","2022","Other","Project Delivery","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Dorset","30","30","[c]","[c]"
"In post","2022","Other","Project Delivery","East Ayrshire and North Ayrshire mainland","200","190","25250","24310"
"In post","2022","Other","Project Delivery","East Cumbria","80","70","22550","20930"
"In post","2022","Other","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","60","60","24080","22360"
"In post","2022","Other","Project Delivery","Glasgow City","30","30","[c]","[c]"
"In post","2022","Other","Project Delivery","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Lincolnshire CC","60","60","31660","29410"
"In post","2022","Other","Project Delivery","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","North and West Norfolk","30","30","[c]","[c]"
"In post","2022","Other","Project Delivery","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Other","Project Delivery","Overseas","110","110","64400","64840"
