"Status","Year","Region_ITL1","Region_ITL3","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Royal Fleet Auxiliary","150","150","35020","32400"
"Leaver CS","2021","Wales","Bridgend and Neath Port Talbot","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Bridgend and Neath Port Talbot","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Bridgend and Neath Port Talbot","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Bridgend and Neath Port Talbot","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Bridgend and Neath Port Talbot","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Bridgend and Neath Port Talbot","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","Companies House","40","40","[c]","[c]"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","Department for Work and Pensions (excl. agencies)","40","30","[c]","[c]"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","HM Prison and Probation Service","70","70","[c]","[c]"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","HM Revenue and Customs (excl. agencies)","270","220","[c]","[c]"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","Welsh Government (excl. agencies)","70","60","46330","37410"
"Leaver CS","2021","Wales","Cardiff and Vale of Glamorgan","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Central Valleys","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Central Valleys","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Central Valleys","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Central Valleys","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Central Valleys","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Conwy and Denbighshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Conwy and Denbighshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Conwy and Denbighshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Conwy and Denbighshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Conwy and Denbighshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Conwy and Denbighshire","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Conwy and Denbighshire","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Flintshire and Wrexham","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Flintshire and Wrexham","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Flintshire and Wrexham","Department for Work and Pensions (excl. agencies)","30","20","[c]","[c]"
"Leaver CS","2021","Wales","Flintshire and Wrexham","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Flintshire and Wrexham","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Flintshire and Wrexham","HM Prison and Probation Service","100","100","[c]","[c]"
"Leaver CS","2021","Wales","Flintshire and Wrexham","HM Revenue and Customs (excl. agencies)","180","150","[c]","[c]"
"Leaver CS","2021","Wales","Flintshire and Wrexham","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Flintshire and Wrexham","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Flintshire and Wrexham","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Gwent Valleys","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Gwent Valleys","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Gwent Valleys","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Gwent Valleys","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Gwynedd","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Gwynedd","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Gwynedd","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Gwynedd","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Gwynedd","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Gwynedd","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Gwynedd","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Gwynedd","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Gwynedd","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Isle of Anglesey","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Isle of Anglesey","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Isle of Anglesey","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Isle of Anglesey","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"Leaver CS","2021","Wales","Monmouthshire and Newport","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Monmouthshire and Newport","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Monmouthshire and Newport","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Monmouthshire and Newport","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Monmouthshire and Newport","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Monmouthshire and Newport","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Monmouthshire and Newport","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Monmouthshire and Newport","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Monmouthshire and Newport","UK Intellectual Property Office","40","30","[c]","[c]"
"Leaver CS","2021","Wales","Monmouthshire and Newport","United Kingdom Statistics Authority","130","120","32960","29540"
"Leaver CS","2021","Wales","Monmouthshire and Newport","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Powys","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Powys","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Powys","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","South West Wales","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","South West Wales","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","South West Wales","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","South West Wales","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","South West Wales","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","South West Wales","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","South West Wales","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","South West Wales","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","South West Wales","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","South West Wales","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","South West Wales","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Swansea","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Swansea","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Swansea","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Swansea","Driver and Vehicle Licensing Agency","280","220","23360","21590"
"Leaver CS","2021","Wales","Swansea","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Swansea","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Swansea","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Swansea","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Swansea","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Swansea","HM Revenue and Customs (excl. agencies)","80","70","[c]","[c]"
"Leaver CS","2021","Wales","Swansea","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Swansea","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Swansea","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Swansea","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Swansea","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","Department for Work and Pensions (excl. agencies)","70","60","26450","27570"
"Leaver CS","2021","West Midlands (England)","Birmingham","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","HM Courts and Tribunals Service","80","70","22280","20430"
"Leaver CS","2021","West Midlands (England)","Birmingham","HM Prison and Probation Service","50","50","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","HM Revenue and Customs (excl. agencies)","70","60","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","Office of the Public Guardian","40","30","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","Public Health England","40","30","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Birmingham","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Coventry","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
