"Status","Year","Organisation","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","LGBO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Derbyshire and Nottinghamshire","60","60","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","East Wales","70","60","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Eastern Scotland","130","130","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Greater Manchester","130","120","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Inner London - East","110","110","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Inner London - West","70","70","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Lancashire","50","40","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Merseyside","60","60","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Northumberland, and Tyne and Wear","190","180","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Outer London - South","40","40","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Southern Scotland","40","40","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","West Central Scotland","80","80","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","West Midlands","70","70","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","West Yorkshire","90","90","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Heterosexual / straight","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Heterosexual / straight","Inner London - West","130","130","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Heterosexual / straight","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","LGBO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Greater Manchester","40","40","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Inner London - West","280","280","48360","42170"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Merseyside","190","180","25870","24890"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Outer London - South","120","120","42570","37460"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Outer London - West and North West","40","30","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","South Yorkshire","50","50","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","West Central Scotland","50","50","25690","24890"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","West Midlands","40","40","[c]","[c]"
"Leaver Dept.","2022","Home Office","Heterosexual / straight","West Yorkshire","40","40","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Undeclared","Inner London - West","40","40","[c]","[c]"
"Leaver Dept.","2022","Home Office","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Undeclared","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Inner London - West","80","80","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Heterosexual / straight","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Heterosexual / straight","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Heterosexual / straight","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","LGBO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Heterosexual / straight","East Wales","[c]","[c]","[c]","[c]"
