"Status","Year","Region_ITL2","Region_ITL3","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Department for Work and Pensions (excl. agencies)","310","270","27940","27570"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Health and Safety Executive","340","310","41420","39390"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","HM Prison and Probation Service","460","430","29640","27380"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Department for Work and Pensions (excl. agencies)","50","40","26930","27570"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Driver and Vehicle Standards Agency","40","40","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Health and Safety Executive","50","50","48210","44460"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","HM Prison and Probation Service","420","400","29380","27380"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Ministry of Defence (excl. agencies)","120","120","25900","22080"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Devon CC","Animal and Plant Health Agency","210","200","27290","21050"
"In post","2021","Devon","Devon CC","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Devon CC","Crown Prosecution Service","100","90","39950","36240"
"In post","2021","Devon","Devon CC","Department for Environment, Food and Rural Affairs (excl. agencies)","110","100","37880","36590"
"In post","2021","Devon","Devon CC","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Devon CC","Department for Work and Pensions (excl. agencies)","1400","1180","25150","26120"
"In post","2021","Devon","Devon CC","Driver and Vehicle Standards Agency","40","40","[c]","[c]"
"In post","2021","Devon","Devon CC","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Devon CC","HM Courts and Tribunals Service","100","80","22960","20100"
"In post","2021","Devon","Devon CC","HM Prison and Probation Service","1030","960","28750","26600"
"In post","2021","Devon","Devon CC","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Devon CC","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Devon CC","Insolvency Service","50","50","27790","20880"
"In post","2021","Devon","Devon CC","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Devon CC","Met Office","1720","1640","40390","39650"
"In post","2021","Devon","Devon CC","Ministry of Defence (excl. agencies)","410","390","24090","20920"
"In post","2021","Devon","Devon CC","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Devon CC","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Devon CC","National Crime Agency","50","50","[c]","[c]"
"In post","2021","Devon","Devon CC","Public Health England","40","40","[c]","[c]"
"In post","2021","Devon","Devon CC","Rural Payments Agency","220","200","27760","25740"
"In post","2021","Devon","Devon CC","Valuation Office Agency","70","60","35920","32400"
"In post","2021","Devon","Plymouth","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Plymouth","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Plymouth","Defence Equipment and Support","100","90","26980","22540"
"In post","2021","Devon","Plymouth","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Plymouth","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Plymouth","Department for Work and Pensions (excl. agencies)","380","330","27730","27570"
"In post","2021","Devon","Plymouth","Driver and Vehicle Standards Agency","30","30","[c]","[c]"
"In post","2021","Devon","Plymouth","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Plymouth","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Plymouth","HM Courts and Tribunals Service","70","60","22280","20100"
"In post","2021","Devon","Plymouth","HM Land Registry","920","850","34820","33840"
"In post","2021","Devon","Plymouth","HM Prison and Probation Service","90","80","30450","28200"
"In post","2021","Devon","Plymouth","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Plymouth","Home Office (incl. agencies)","90","90","28920","25830"
"In post","2021","Devon","Plymouth","Insolvency Service","50","50","[c]","[c]"
"In post","2021","Devon","Plymouth","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Plymouth","Ministry of Defence (excl. agencies)","840","810","31210","26670"
"In post","2021","Devon","Plymouth","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Plymouth","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Plymouth","Submarine Delivery Agency","100","100","37360","37400"
"In post","2021","Devon","Plymouth","Valuation Office Agency","350","320","24880","21100"
"In post","2021","Devon","Torbay","Department for Work and Pensions (excl. agencies)","270","220","24720","26120"
"In post","2021","Devon","Torbay","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Torbay","HM Prison and Probation Service","30","30","[c]","[c]"
"In post","2021","Devon","Torbay","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Torbay","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Torbay","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Department for Work and Pensions (excl. agencies)","280","240","27400","27570"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","HM Courts and Tribunals Service","120","110","23130","20100"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","HM Prison and Probation Service","110","90","30530","28200"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Home Office (incl. agencies)","80","70","28110","27260"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Ministry of Defence (excl. agencies)","100","100","24170","20920"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Centre for Environment, Fisheries and Aquaculture Science","140","130","33130","29270"
"In post","2021","Dorset and Somerset","Dorset CC","Defence Equipment and Support","40","40","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Department for Work and Pensions (excl. agencies)","90","80","26800","27570"
"In post","2021","Dorset and Somerset","Dorset CC","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","HM Land Registry","290","250","29180","27130"
"In post","2021","Dorset and Somerset","Dorset CC","HM Prison and Probation Service","930","880","28630","27150"
"In post","2021","Dorset and Somerset","Dorset CC","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Ministry of Defence (excl. agencies)","560","550","29730","26670"
"In post","2021","Dorset and Somerset","Dorset CC","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Somerset","Animal and Plant Health Agency","30","30","[c]","[c]"
"In post","2021","Dorset and Somerset","Somerset","Charity Commission","50","50","35580","30350"
"In post","2021","Dorset and Somerset","Somerset","Defence Equipment and Support","330","320","36070","34810"
"In post","2021","Dorset and Somerset","Somerset","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Somerset","Department for Work and Pensions (excl. agencies)","540","470","26230","27570"
"In post","2021","Dorset and Somerset","Somerset","Driver and Vehicle Standards Agency","30","30","[c]","[c]"
"In post","2021","Dorset and Somerset","Somerset","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Somerset","HM Courts and Tribunals Service","80","70","22250","19830"
"In post","2021","Dorset and Somerset","Somerset","HM Prison and Probation Service","70","60","28170","28200"
"In post","2021","Dorset and Somerset","Somerset","Ministry of Defence (excl. agencies)","320","300","25060","20920"
"In post","2021","Dorset and Somerset","Somerset","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Somerset","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Somerset","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Somerset","UK Hydrographic Office","840","800","34690","33290"
"In post","2021","East Anglia","Breckland and South Norfolk","Department for Work and Pensions (excl. agencies)","60","50","27890","27570"
"In post","2021","East Anglia","Breckland and South Norfolk","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Breckland and South Norfolk","HM Prison and Probation Service","430","410","28250","25790"
"In post","2021","East Anglia","Breckland and South Norfolk","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Breckland and South Norfolk","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Breckland and South Norfolk","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Breckland and South Norfolk","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Cambridgeshire CC","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Cambridgeshire CC","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Cambridgeshire CC","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Cambridgeshire CC","Defence Equipment and Support","50","50","35010","34370"
"In post","2021","East Anglia","Cambridgeshire CC","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Cambridgeshire CC","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Cambridgeshire CC","Department for Education (excl. agencies)","40","40","[c]","[c]"
"In post","2021","East Anglia","Cambridgeshire CC","Department for Environment, Food and Rural Affairs (excl. agencies)","40","30","[c]","[c]"
"In post","2021","East Anglia","Cambridgeshire CC","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Cambridgeshire CC","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Cambridgeshire CC","Department for Work and Pensions (excl. agencies)","230","220","28320","27570"
"In post","2021","East Anglia","Cambridgeshire CC","Driver and Vehicle Standards Agency","30","30","[c]","[c]"
"In post","2021","East Anglia","Cambridgeshire CC","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Cambridgeshire CC","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Cambridgeshire CC","HM Courts and Tribunals Service","70","60","22670","19930"
"In post","2021","East Anglia","Cambridgeshire CC","HM Prison and Probation Service","1210","1140","29830","29810"
"In post","2021","East Anglia","Cambridgeshire CC","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Cambridgeshire CC","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Cambridgeshire CC","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Cambridgeshire CC","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Cambridgeshire CC","Ministry of Defence (excl. agencies)","1040","1020","34360","33300"
"In post","2021","East Anglia","Cambridgeshire CC","Ministry of Housing, Communities and Local Government (excl. agencies)","30","30","[c]","[c]"
