"Status","Year","Sexual_orientation","Region_ITL3","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","LGBO","Harrow and Hillingdon","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Harrow and Hillingdon","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Harrow and Hillingdon","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Harrow and Hillingdon","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hartlepool and Stockton-on-Tees","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hartlepool and Stockton-on-Tees","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Heart of Essex","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Heart of Essex","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Heart of Essex","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Heart of Essex","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Herefordshire, County of","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Herefordshire, County of","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Herefordshire, County of","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Herefordshire, County of","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Herefordshire, County of","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hertfordshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hertfordshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hertfordshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hertfordshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hertfordshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hertfordshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hertfordshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hertfordshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hertfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hertfordshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hertfordshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hounslow and Richmond upon Thames","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hounslow and Richmond upon Thames","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hounslow and Richmond upon Thames","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hounslow and Richmond upon Thames","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hounslow and Richmond upon Thames","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hounslow and Richmond upon Thames","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hounslow and Richmond upon Thames","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hounslow and Richmond upon Thames","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hounslow and Richmond upon Thames","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inverclyde, East Renfrewshire and Renfrewshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inverclyde, East Renfrewshire and Renfrewshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inverclyde, East Renfrewshire and Renfrewshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inverclyde, East Renfrewshire and Renfrewshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inverness and Nairn and Moray, Badenoch and Strathspey","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inverness and Nairn and Moray, Badenoch and Strathspey","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inverness and Nairn and Moray, Badenoch and Strathspey","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inverness and Nairn and Moray, Badenoch and Strathspey","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inverness and Nairn and Moray, Badenoch and Strathspey","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inverness and Nairn and Moray, Badenoch and Strathspey","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inverness and Nairn and Moray, Badenoch and Strathspey","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inverness and Nairn and Moray, Badenoch and Strathspey","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Isle of Anglesey","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Isle of Anglesey","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Isle of Anglesey","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Isle of Wight","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Kensington & Chelsea and Hammersmith & Fulham","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Kent Thames Gateway","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Kingston upon Hull, City of","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Kingston upon Hull, City of","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Kingston upon Hull, City of","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Kingston upon Hull, City of","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Kingston upon Hull, City of","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lambeth","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lambeth","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lambeth","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lambeth","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lambeth","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lambeth","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lambeth","No function","60","50","33830","32260"
"New entrant CS","2021","LGBO","Lambeth","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lambeth","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lambeth","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lancaster and Wyre","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lancaster and Wyre","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leeds","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leeds","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leeds","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leeds","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leeds","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leeds","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leeds","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leeds","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leeds","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leeds","No function","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Leeds","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leeds","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leeds","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leeds","Unknown","60","60","26730","27570"
"New entrant CS","2021","LGBO","Leicester","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicester","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicester","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicester","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire CC and Rutland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire CC and Rutland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire CC and Rutland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire CC and Rutland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire CC and Rutland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire CC and Rutland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire CC and Rutland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lewisham and Southwark","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lewisham and Southwark","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lewisham and Southwark","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lewisham and Southwark","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lisburn and Castlereagh","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lisburn and Castlereagh","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lisburn and Castlereagh","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Liverpool","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Liverpool","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Liverpool","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Liverpool","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Liverpool","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Liverpool","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Liverpool","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Liverpool","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Liverpool","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Liverpool","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Liverpool","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Liverpool","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Liverpool","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Liverpool","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Luton","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Luton","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Luton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Manchester","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Manchester","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Manchester","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Manchester","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Manchester","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Manchester","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Manchester","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Manchester","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Manchester","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Manchester","No function","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Manchester","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Manchester","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Manchester","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Manchester","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Medway","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Medway","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Medway","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Medway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merton, Kingston upon Thames and Sutton","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merton, Kingston upon Thames and Sutton","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merton, Kingston upon Thames and Sutton","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Mid Kent","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Mid Kent","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Mid Kent","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Mid Lancashire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Mid Lancashire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Mid Lancashire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Mid Lancashire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Mid Lancashire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Milton Keynes","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Milton Keynes","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Milton Keynes","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Monmouthshire and Newport","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Monmouthshire and Newport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Monmouthshire and Newport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Monmouthshire and Newport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Monmouthshire and Newport","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Monmouthshire and Newport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Monmouthshire and Newport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Monmouthshire and Newport","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Monmouthshire and Newport","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Monmouthshire and Newport","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Monmouthshire and Newport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Monmouthshire and Newport","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Monmouthshire and Newport","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
