"Status","Year","Organisation","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Office of Rail and Road","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Scottish Charity Regulator","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Scottish Charity Regulator","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East of England","G6/G7","50","40","[c]","[c]"
"Leaver CS","2022","Public Health England","East of England","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East of England","SEO/HEO","60","50","36150","37190"
"Leaver CS","2022","Public Health England","London","AA/AO","40","40","[c]","[c]"
"Leaver CS","2022","Public Health England","London","EO","80","80","25970","26880"
"Leaver CS","2022","Public Health England","London","G6/G7","200","180","57800","54760"
"Leaver CS","2022","Public Health England","London","SCS","50","40","[c]","[c]"
"Leaver CS","2022","Public Health England","London","SEO/HEO","260","240","36680","37190"
"Leaver CS","2022","Public Health England","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","North East (England)","G6/G7","40","30","[c]","[c]"
"Leaver CS","2022","Public Health England","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","North East (England)","SEO/HEO","40","30","[c]","[c]"
"Leaver CS","2022","Public Health England","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","North West (England)","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2022","Public Health England","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South West (England)","AA/AO","40","40","[c]","[c]"
"Leaver CS","2022","Public Health England","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","West Midlands (England)","G6/G7","40","30","[c]","[c]"
"Leaver CS","2022","Public Health England","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","West Midlands (England)","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","EO","90","80","25500","25080"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","SEO/HEO","90","90","36030","36330"
"Leaver CS","2022","Queen Elizabeth II Centre","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Queen Elizabeth II Centre","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Revenue Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Revenue Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Revenue Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Royal Fleet Auxiliary","Unknown","Unknown","240","240","36010","33270"
"Leaver CS","2022","Rural Payments Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","North West (England)","AA/AO","30","30","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scotland","AA/AO","110","90","22530","22000"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scotland","AA/AO","90","90","24750","23230"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scotland","EO","70","60","28570","27940"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scotland","G6/G7","70","70","65760","62170"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scotland","SEO/HEO","170","150","39540","39660"
"Leaver CS","2022","Scottish Housing Regulator","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Housing Regulator","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Housing Regulator","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Scotland","AA/AO","150","140","24320","25420"
"Leaver CS","2022","Scottish Prison Service","Scotland","EO","130","110","34350","35000"
"Leaver CS","2022","Scottish Prison Service","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Scotland","SEO/HEO","50","40","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Standards and Testing Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Standards and Testing Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","South West (England)","Unknown","100","100","38470","37370"
