"Status","Year","Sexual_orientation","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","LGBO","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cambridgeshire CC","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cardiff and Vale of Glamorgan","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cardiff and Vale of Glamorgan","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Causeway Coast and Glens","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Causeway Coast and Glens","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Causeway Coast and Glens","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Bedfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cheshire East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cheshire East","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Chorley and West Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Chorley and West Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","City of Edinburgh","AA/AO","60","60","21900","21250"
"New entrant CS","2022","LGBO","City of Edinburgh","EO","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","City of Edinburgh","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","City of Edinburgh","SEO/HEO","60","60","35410","33370"
"New entrant CS","2022","LGBO","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Conwy and Denbighshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Coventry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Coventry","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Coventry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Croydon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Croydon","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Croydon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Darlington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Darlington","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Darlington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Derby","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Derby","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Derby","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Derry City and Strabane","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Devon CC","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Devon CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Dorset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Dorset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Dorset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Dudley","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Dudley","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Dudley","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Dudley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ealing","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ealing","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ealing","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Ayrshire and North Ayrshire mainland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Surrey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Surrey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Surrey","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Enfield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Enfield","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Enfield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Essex Haven Gateway","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Falkirk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Glasgow City","AA/AO","70","70","21210","21050"
"New entrant CS","2022","LGBO","Glasgow City","EO","80","80","26240","27230"
"New entrant CS","2022","LGBO","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Glasgow City","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Glasgow City","SEO/HEO","60","50","34610","33080"
"New entrant CS","2022","LGBO","Gloucestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Greater Manchester North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Greater Manchester North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Greater Manchester North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Greater Manchester South East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
