"Status","Year","Sexual_orientation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","LGBO","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Male","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Anglia","Female","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","East Anglia","Male","40","40","[c]","[c]"
"Leaver CS","2021","Undeclared","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Eastern Scotland","Female","50","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Eastern Scotland","Male","50","50","[c]","[c]"
"Leaver CS","2021","Undeclared","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Female","60","50","30750","27570"
"Leaver CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Male","80","70","37350","36360"
"Leaver CS","2021","Undeclared","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Greater Manchester","Male","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Hampshire and Isle of Wight","Female","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Hampshire and Isle of Wight","Male","50","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inner London - East","Female","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inner London - West","Female","90","80","45770","40470"
"Leaver CS","2021","Undeclared","Inner London - West","Male","100","100","51600","50780"
"Leaver CS","2021","Undeclared","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - South","Female","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Male","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Female","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Male","40","40","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Female","50","40","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Female","60","40","25720","21590"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Male","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Female","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Female","160","130","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Male","100","90","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","120","100","26460","21330"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","140","120","31130","28670"
"Leaver CS","2021","Unknown","Cheshire","Female","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","Male","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","Female","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Female","140","110","25600","21170"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Male","130","120","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Female","140","120","27370","22350"
"Leaver CS","2021","Unknown","Devon","Male","180","160","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Male","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Female","240","200","28130","26890"
"Leaver CS","2021","Unknown","East Anglia","Male","190","170","33390","27570"
"Leaver CS","2021","Unknown","East Wales","Female","360","300","27270","21140"
"Leaver CS","2021","Unknown","East Wales","Male","300","270","30300","26120"
"Leaver CS","2021","Unknown","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Female","150","120","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Male","110","100","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Female","370","310","33630","27150"
"Leaver CS","2021","Unknown","Eastern Scotland","Male","300","280","36530","33620"
"Leaver CS","2021","Unknown","Essex","Female","80","70","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Male","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","150","130","32780","27570"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","160","150","36480","30840"
"Leaver CS","2021","Unknown","Greater Manchester","Female","240","200","27500","25860"
"Leaver CS","2021","Unknown","Greater Manchester","Male","180","160","29280","26500"
