"Status","Year","Region_ITL3","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","South and West Derbyshire","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","G6/G7","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","SEO/HEO","Department for Work and Pensions","210","190","37320","35470"
"In post","2021","South and West Derbyshire","SEO/HEO","Ministry of Justice","80","80","40230","38160"
"In post","2021","South and West Derbyshire","Unknown","Ministry of Justice","40","40","[c]","[c]"
"In post","2021","South Ayrshire","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","AA/AO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","AA/AO","Scottish Government","50","40","[c]","[c]"
"In post","2021","South Ayrshire","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","EO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","EO","Department for Work and Pensions","120","110","27540","27570"
"In post","2021","South Ayrshire","EO","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","EO","Scottish Government","40","40","[c]","[c]"
"In post","2021","South Ayrshire","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","G6/G7","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","G6/G7","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","SEO/HEO","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","AA/AO","Department for Transport","60","50","25870","26590"
"In post","2021","South Hampshire","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","AA/AO","Ministry of Defence","190","180","21370","20520"
"In post","2021","South Hampshire","AA/AO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","AA/AO","United Kingdom Statistics Authority","1050","660","19720","19520"
"In post","2021","South Hampshire","EO","Attorney General's Departments","30","30","[c]","[c]"
"In post","2021","South Hampshire","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","EO","Department for Transport","50","50","30420","31350"
"In post","2021","South Hampshire","EO","Department for Work and Pensions","190","160","27480","27570"
"In post","2021","South Hampshire","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","EO","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","EO","Ministry of Defence","380","370","26540","26650"
"In post","2021","South Hampshire","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","EO","United Kingdom Statistics Authority","310","300","23950","23050"
"In post","2021","South Hampshire","G6/G7","Attorney General's Departments","80","70","59740","62140"
"In post","2021","South Hampshire","G6/G7","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","G6/G7","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","G6/G7","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","G6/G7","Ministry of Defence","60","50","54890","49320"
"In post","2021","South Hampshire","G6/G7","United Kingdom Statistics Authority","260","250","52570","50090"
"In post","2021","South Hampshire","SCS","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","SCS","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","SEO/HEO","Department for Transport","60","60","38080","36180"
"In post","2021","South Hampshire","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","SEO/HEO","Ministry of Defence","270","260","35150","33300"
"In post","2021","South Hampshire","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","SEO/HEO","United Kingdom Statistics Authority","790","760","33120","32090"
"In post","2021","South Hampshire","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","Unknown","Ministry of Justice","70","60","26380","22920"
"In post","2021","South Lanarkshire","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","AA/AO","Foreign, Commonwealth and Development Office","60","50","21490","21490"
"In post","2021","South Lanarkshire","AA/AO","HM Revenue and Customs","1240","1050","20490","20140"
"In post","2021","South Lanarkshire","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","AA/AO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","AA/AO","Scottish Government","100","80","21700","22220"
"In post","2021","South Lanarkshire","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","EO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","EO","Department for Work and Pensions","130","110","27370","27570"
"In post","2021","South Lanarkshire","EO","Foreign, Commonwealth and Development Office","140","130","25840","26120"
"In post","2021","South Lanarkshire","EO","HM Revenue and Customs","490","420","25780","25560"
"In post","2021","South Lanarkshire","EO","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","EO","Scottish Government","70","60","28290","29040"
"In post","2021","South Lanarkshire","G6/G7","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","G6/G7","Foreign, Commonwealth and Development Office","320","310","54380","53240"
"In post","2021","South Lanarkshire","G6/G7","HM Revenue and Customs","80","80","52820","52580"
"In post","2021","South Lanarkshire","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","G6/G7","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","G6/G7","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","SCS","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","SCS","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","SCS","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","SEO/HEO","Foreign, Commonwealth and Development Office","440","430","36070","33930"
"In post","2021","South Lanarkshire","SEO/HEO","HM Revenue and Customs","420","390","33230","31810"
"In post","2021","South Lanarkshire","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","SEO/HEO","Scottish Government","80","80","41360","37940"
"In post","2021","South Lanarkshire","SEO/HEO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","AA/AO","Ministry of Defence","70","70","20910","21130"
"In post","2021","South Nottinghamshire","AA/AO","Ministry of Justice","250","230","25350","23970"
"In post","2021","South Nottinghamshire","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","EO","Department for Transport","40","30","[c]","[c]"
"In post","2021","South Nottinghamshire","EO","Department for Work and Pensions","50","40","[c]","[c]"
"In post","2021","South Nottinghamshire","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","EO","Ministry of Justice","80","70","28680","27380"
"In post","2021","South Nottinghamshire","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","SEO/HEO","Ministry of Justice","80","80","38750","36710"
"In post","2021","South Nottinghamshire","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","AA/AO","Department for Work and Pensions","280","260","20870","21010"
"In post","2021","South Teesside","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","AA/AO","Ministry of Justice","110","90","19170","19570"
"In post","2021","South Teesside","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","EO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","EO","Department for Work and Pensions","300","260","27410","27570"
"In post","2021","South Teesside","EO","Home Office","70","60","26090","25310"
"In post","2021","South Teesside","EO","Ministry of Justice","30","30","[c]","[c]"
"In post","2021","South Teesside","G6/G7","Attorney General's Departments","40","40","[c]","[c]"
"In post","2021","South Teesside","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","SCS","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","SEO/HEO","Department for Work and Pensions","50","40","[c]","[c]"
"In post","2021","South Teesside","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","SEO/HEO","Ministry of Justice","30","30","[c]","[c]"
"In post","2021","South Teesside","Unknown","Ministry of Justice","120","100","28180","28200"
"In post","2021","South West Wales","AA/AO","Department for Environment, Food and Rural Affairs","60","60","21150","21050"
"In post","2021","South West Wales","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","South West Wales","AA/AO","Department for Work and Pensions","180","150","20850","21010"
"In post","2021","South West Wales","AA/AO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","South West Wales","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","South West Wales","AA/AO","Ministry of Defence","40","40","[c]","[c]"
