"Status","Year","Age","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Operational Delivery","530","500","26000","24880"
"New entrant CS","2022","30-39","East of England","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Science and Engineering","30","30","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Commercial","40","30","[c]","[c]"
"New entrant CS","2022","30-39","London","Communications","80","70","41530","38970"
"New entrant CS","2022","30-39","London","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Digital, Data and Technology","210","200","46550","43330"
"New entrant CS","2022","30-39","London","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Finance","90","70","43010","41950"
"New entrant CS","2022","30-39","London","Human Resources","80","80","39450","34260"
"New entrant CS","2022","30-39","London","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","International Trade","30","30","[c]","[c]"
"New entrant CS","2022","30-39","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Legal","170","160","48260","50500"
"New entrant CS","2022","30-39","London","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Operational Delivery","1100","1060","33410","31060"
"New entrant CS","2022","30-39","London","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Other","110","110","38350","33450"
"New entrant CS","2022","30-39","London","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Policy","480","470","43420","40050"
"New entrant CS","2022","30-39","London","Project Delivery","90","90","44390","43430"
"New entrant CS","2022","30-39","London","Property","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Science and Engineering","60","50","38070","40060"
"New entrant CS","2022","30-39","London","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Tax","70","70","34200","34310"
"New entrant CS","2022","30-39","London","Unknown","290","280","46500","40600"
"New entrant CS","2022","30-39","London","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Digital, Data and Technology","70","70","38270","37040"
"New entrant CS","2022","30-39","North East (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Operational Delivery","620","590","23970","22010"
"New entrant CS","2022","30-39","North East (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Policy","50","50","36100","35590"
"New entrant CS","2022","30-39","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Tax","90","90","26810","26590"
"New entrant CS","2022","30-39","North East (England)","Unknown","80","70","28910","26590"
"New entrant CS","2022","30-39","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Digital, Data and Technology","140","140","39020","36050"
"New entrant CS","2022","30-39","North West (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Finance","40","40","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Human Resources","50","50","32240","29270"
"New entrant CS","2022","30-39","North West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Legal","30","30","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Operational Delivery","1420","1370","24740","23170"
"New entrant CS","2022","30-39","North West (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Policy","90","90","34930","31920"
"New entrant CS","2022","30-39","North West (England)","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Tax","200","190","26280","26590"
"New entrant CS","2022","30-39","North West (England)","Unknown","160","160","33510","27570"
"New entrant CS","2022","30-39","North West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","Operational Delivery","60","60","25620","21250"
"New entrant CS","2022","30-39","Northern Ireland","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","Tax","70","70","28370","26590"
"New entrant CS","2022","30-39","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Counter Fraud","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Legal","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Operational Delivery","610","610","24370","21680"
"New entrant CS","2022","30-39","Scotland","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Other","70","70","29300","25460"
"New entrant CS","2022","30-39","Scotland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Security","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Tax","110","100","27090","26590"
"New entrant CS","2022","30-39","Scotland","Unknown","1140","1110","32370","27940"
"New entrant CS","2022","30-39","Scotland","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","Digital, Data and Technology","30","30","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","Finance","[c]","[c]","[c]","[c]"
