"Status","Year","Parent_department","Age","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","HM Treasury","20-29","No function","50","50","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","20-29","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","30-39","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","30-39","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","30-39","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","30-39","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","30-39","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","30-39","No function","40","40","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","40-49","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","40-49","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","40-49","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","40-49","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","40-49","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","40-49","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","40-49","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","50-59","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","50-59","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","50-59","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","50-59","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","50-59","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","16-19","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","20-29","Unknown","350","340","30840","28670"
"Leaver Dept.","2021","Home Office","30-39","Unknown","350","330","35000","29860"
"Leaver Dept.","2021","Home Office","40-49","Unknown","230","210","41660","31680"
"Leaver Dept.","2021","Home Office","50-59","Unknown","130","120","38880","31610"
"Leaver Dept.","2021","Home Office","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","16-19","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","20-29","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","20-29","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","20-29","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","20-29","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","20-29","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","20-29","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","20-29","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","20-29","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","20-29","Project Delivery","90","90","28970","28470"
"Leaver Dept.","2021","Ministry of Defence","20-29","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","20-29","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","20-29","Unknown","100","100","29470","27540"
"Leaver Dept.","2021","Ministry of Defence","30-39","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","30-39","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","30-39","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","30-39","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","30-39","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","30-39","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","30-39","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","30-39","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","30-39","Project Delivery","90","90","38150","38270"
"Leaver Dept.","2021","Ministry of Defence","30-39","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","30-39","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","30-39","Unknown","100","90","37860","36100"
"Leaver Dept.","2021","Ministry of Defence","40-49","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","40-49","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","40-49","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","40-49","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","40-49","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","40-49","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","40-49","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","40-49","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","40-49","Project Delivery","60","60","44020","39760"
"Leaver Dept.","2021","Ministry of Defence","40-49","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","40-49","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","40-49","Unknown","60","50","42560","40230"
"Leaver Dept.","2021","Ministry of Defence","50-59","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","50-59","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","50-59","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","50-59","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","50-59","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","50-59","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","50-59","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","50-59","Project Delivery","50","50","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","50-59","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","50-59","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","50-59","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","60-64","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","60-64","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","65+","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","65+","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","20-29","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","20-29","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","20-29","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","20-29","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","20-29","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","20-29","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","20-29","No function","110","110","32710","32560"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","20-29","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","30-39","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","30-39","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","30-39","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","30-39","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","30-39","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","30-39","No function","90","90","46100","51580"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","30-39","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","40-49","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","40-49","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","40-49","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","40-49","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","40-49","No function","30","30","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","40-49","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","50-59","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","50-59","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","50-59","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","50-59","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","50-59","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","50-59","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","60-64","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","65+","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","16-19","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","16-19","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","20-29","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","20-29","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","20-29","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","20-29","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","20-29","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","20-29","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","20-29","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","20-29","No function","320","310","24900","21230"
"Leaver Dept.","2021","Ministry of Justice","20-29","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","20-29","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","20-29","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","30-39","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","30-39","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","30-39","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","30-39","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","30-39","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","30-39","Human Resources","30","30","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","30-39","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","30-39","No function","330","320","27350","22570"
"Leaver Dept.","2021","Ministry of Justice","30-39","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","30-39","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","30-39","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","40-49","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","40-49","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","40-49","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","40-49","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","40-49","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","40-49","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","40-49","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","40-49","No function","170","170","34840","24000"
"Leaver Dept.","2021","Ministry of Justice","40-49","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","40-49","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","50-59","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","50-59","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","50-59","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","50-59","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","50-59","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","50-59","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","50-59","No function","140","140","26690","21580"
"Leaver Dept.","2021","Ministry of Justice","50-59","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","50-59","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","50-59","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","60-64","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","60-64","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","65+","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","20-29","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","20-29","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","20-29","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","20-29","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","20-29","No function","[c]","[c]","[c]","[c]"
