"Status","Year","Region_ITL3","Sex","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Barking & Dagenham and Havering","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Female","Asian","60","60","29300","26880"
"New entrant CS","2022","Barnet","Female","Black","50","40","[c]","[c]"
"New entrant CS","2022","Barnet","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Female","White","100","90","33620","31060"
"New entrant CS","2022","Barnet","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Male","White","50","40","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Female","Unknown","80","80","24800","23170"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Female","White","150","140","25440","23420"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Male","Unknown","70","70","25530","23140"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Male","White","80","80","26300","23140"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Unknown","130","120","27910","26100"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","White","360","350","29380","26350"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Unknown","210","210","28630","25000"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","White","490","480","34170","30480"
"New entrant CS","2022","Bedford","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Bedford","Female","White","40","40","[c]","[c]"
"New entrant CS","2022","Bedford","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Male","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Bedford","Male","White","40","40","[c]","[c]"
"New entrant CS","2022","Belfast","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Female","Unknown","100","90","25360","21250"
"New entrant CS","2022","Belfast","Female","White","160","160","28850","26590"
"New entrant CS","2022","Belfast","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Male","Unknown","100","100","25020","21250"
"New entrant CS","2022","Belfast","Male","White","140","140","29950","26590"
"New entrant CS","2022","Berkshire","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Female","Unknown","70","60","27100","24800"
"New entrant CS","2022","Berkshire","Female","White","110","100","29070","27330"
"New entrant CS","2022","Berkshire","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Male","Unknown","70","70","29680","26130"
"New entrant CS","2022","Berkshire","Male","White","100","100","31960","26830"
"New entrant CS","2022","Bexley and Greenwich","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Female","Black","30","30","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Female","Unknown","80","70","27710","28310"
"New entrant CS","2022","Bexley and Greenwich","Female","White","40","40","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Male","Unknown","60","60","28780","29020"
"New entrant CS","2022","Bexley and Greenwich","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Birmingham","Female","Asian","320","300","27320","26220"
"New entrant CS","2022","Birmingham","Female","Black","110","100","26490","26220"
"New entrant CS","2022","Birmingham","Female","Mixed","50","50","27270","27570"
"New entrant CS","2022","Birmingham","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Birmingham","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Birmingham","Female","Unknown","420","400","26130","23140"
"New entrant CS","2022","Birmingham","Female","White","450","430","30040","26590"
"New entrant CS","2022","Birmingham","Male","Asian","260","250","27940","26590"
"New entrant CS","2022","Birmingham","Male","Black","50","50","28500","27570"
"New entrant CS","2022","Birmingham","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Birmingham","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Birmingham","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Birmingham","Male","Unknown","360","350","27850","24800"
"New entrant CS","2022","Birmingham","Male","White","320","320","31430","27570"
"New entrant CS","2022","Blackburn with Darwen","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Female","Unknown","70","70","25240","21260"
"New entrant CS","2022","Blackpool","Female","White","290","280","24970","21260"
"New entrant CS","2022","Blackpool","Male","Asian","30","30","[c]","[c]"
"New entrant CS","2022","Blackpool","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Male","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Blackpool","Male","White","220","220","26450","21260"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Female","White","60","60","27730","27570"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Female","Asian","120","110","22810","21250"
"New entrant CS","2022","Bradford","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Female","Unknown","120","110","23650","21250"
"New entrant CS","2022","Bradford","Female","White","70","70","26160","23170"
"New entrant CS","2022","Bradford","Male","Asian","130","120","22640","21250"
"New entrant CS","2022","Bradford","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Male","Unknown","100","90","24580","21250"
"New entrant CS","2022","Bradford","Male","White","30","30","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Male","White","30","30","[c]","[c]"
"New entrant CS","2022","Brent","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Female","Unknown","[c]","[c]","[c]","[c]"
