"Status","Year","Region_ITL1","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","London","Department for Education","Heterosexual / straight","90","80","49980","45700"
"Leaver CS","2021","London","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Department for Education","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","London","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Department for Environment, Food and Rural Affairs","Unknown","150","140","38410","33120"
"Leaver CS","2021","London","Department for International Trade","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","London","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Department for International Trade","Unknown","90","90","29430","18200"
"Leaver CS","2021","London","Department for Transport","Heterosexual / straight","60","50","40450","34710"
"Leaver CS","2021","London","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Department for Transport","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","London","Department for Work and Pensions","Heterosexual / straight","240","230","31620","31060"
"Leaver CS","2021","London","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Department for Work and Pensions","Unknown","230","210","33770","31060"
"Leaver CS","2021","London","Department of Health and Social Care","Heterosexual / straight","280","250","41710","34030"
"Leaver CS","2021","London","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Department of Health and Social Care","Undeclared","60","50","45900","40470"
"Leaver CS","2021","London","Department of Health and Social Care","Unknown","160","50","55360","43420"
"Leaver CS","2021","London","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Foreign, Commonwealth and Development Office","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2021","London","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","HM Revenue and Customs","Unknown","630","550","[c]","[c]"
"Leaver CS","2021","London","HM Treasury","Heterosexual / straight","60","60","[c]","[c]"
"Leaver CS","2021","London","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Home Office","Heterosexual / straight","400","360","37520","30160"
"Leaver CS","2021","London","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Home Office","Undeclared","80","70","40160","35390"
"Leaver CS","2021","London","Home Office","Unknown","90","90","[c]","[c]"
"Leaver CS","2021","London","Ministry of Defence","Heterosexual / straight","100","90","42930","37000"
"Leaver CS","2021","London","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Ministry of Housing, Communities and Local Government","Heterosexual / straight","50","50","44270","40750"
"Leaver CS","2021","London","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Ministry of Justice","Heterosexual / straight","460","440","34830","26410"
"Leaver CS","2021","London","Ministry of Justice","LGBO","30","30","[c]","[c]"
"Leaver CS","2021","London","Ministry of Justice","Undeclared","70","60","[c]","[c]"
"Leaver CS","2021","London","Ministry of Justice","Unknown","380","360","30010","24230"
"Leaver CS","2021","London","National Crime Agency","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","London","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Office for Standards in Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","United Kingdom Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Department for Work and Pensions","Heterosexual / straight","280","240","25710","21010"
"Leaver CS","2021","North East (England)","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Department for Work and Pensions","Unknown","170","140","24730","21010"
"Leaver CS","2021","North East (England)","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
