"Status","Year","Region_ITL3","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Milton Keynes","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Female","Wales","70","60","36010","30790"
"Leaver Dept.","2021","Monmouthshire and Newport","Male","Wales","70","70","37750","36360"
"Leaver Dept.","2021","Monmouthshire and Newport","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Female","East Midlands (England)","90","80","26270","23470"
"Leaver Dept.","2021","Nottingham","Male","East Midlands (England)","70","70","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","Overseas","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","Overseas","70","40","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Female","North West (England)","70","60","[c]","[c]"
"Leaver Dept.","2021","Sefton","Male","North West (England)","60","50","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Female","Yorkshire and The Humber","80","80","34110","31090"
"Leaver Dept.","2021","Sheffield","Male","Yorkshire and The Humber","60","60","35440","32520"
"Leaver Dept.","2021","Shetland Islands","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Female","South East (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Male","South East (England)","40","30","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Female","Scotland","50","50","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Male","Scotland","30","30","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Female","North East (England)","60","50","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Female","Wales","80","70","26470","21590"
"Leaver Dept.","2021","Swansea","Male","Wales","60","60","29120","21950"
"Leaver Dept.","2021","Swindon","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Female","London","140","140","45890","38460"
"Leaver Dept.","2021","Tower Hamlets","Male","London","160","150","48030","44270"
"Leaver Dept.","2021","Tower Hamlets","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Female","North East (England)","210","200","27320","23850"
"Leaver Dept.","2021","Tyneside","Male","North East (England)","150","150","29580","27570"
"Leaver Dept.","2021","Unknown","Female","Unknown","390","380","34820","32000"
"Leaver Dept.","2021","Unknown","Male","Unknown","320","320","36500","32000"
"Leaver Dept.","2021","Wakefield","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Female","London","2410","2180","44830","39740"
"Leaver Dept.","2021","Westminster","Male","London","1930","1740","45000","39800"
"Leaver Dept.","2021","Wiltshire","Female","South West (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Male","South West (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Wirral","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Female","Yorkshire and The Humber","60","50","37690","35900"
"Leaver Dept.","2021","York","Male","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Female","Scotland","100","90","25040","27570"
"Leaver Dept.","2022","Angus and Dundee City","Male","Scotland","70","70","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Female","London","760","690","40110","33880"
"Leaver Dept.","2022","Barnet","Male","London","380","360","45600","40470"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","South West (England)","210","200","34530","33000"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","South West (England)","260","260","36270","33300"
"Leaver Dept.","2022","Bedford","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Female","South East (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Female","West Midlands (England)","500","460","34060","27570"
"Leaver Dept.","2022","Birmingham","Male","West Midlands (England)","310","300","34330","27570"
"Leaver Dept.","2022","Blackburn with Darwen","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Female","North West (England)","60","50","33040","31990"
"Leaver Dept.","2022","Blackpool","Male","North West (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Female","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver Dept.","2022","Bradford","Male","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Female","South West (England)","330","300","35100","30020"
"Leaver Dept.","2022","Bristol, City of","Male","South West (England)","190","180","41990","32870"
