"Status","Year","Age","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Female","Hertfordshire","240","230","29160","29290"
"In post","2021","20-29","Female","Hounslow and Richmond upon Thames","320","320","29130","28940"
"In post","2021","20-29","Female","Inverclyde, East Renfrewshire and Renfrewshire","60","60","25940","25410"
"In post","2021","20-29","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","60","60","25460","22920"
"In post","2021","20-29","Female","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Female","Isle of Wight","40","40","[c]","[c]"
"In post","2021","20-29","Female","Kensington & Chelsea and Hammersmith & Fulham","120","120","30630","31060"
"In post","2021","20-29","Female","Kent Thames Gateway","130","130","27550","29200"
"In post","2021","20-29","Female","Kingston upon Hull, City of","120","120","24680","24440"
"In post","2021","20-29","Female","Lambeth","550","540","32800","32260"
"In post","2021","20-29","Female","Lancaster and Wyre","80","80","24360","25380"
"In post","2021","20-29","Female","Leeds","1250","1230","27380","25560"
"In post","2021","20-29","Female","Leicester","180","170","24330","22850"
"In post","2021","20-29","Female","Leicestershire CC and Rutland","130","130","23780","24120"
"In post","2021","20-29","Female","Lewisham and Southwark","130","130","28740","30210"
"In post","2021","20-29","Female","Lincolnshire","160","160","25240","25980"
"In post","2021","20-29","Female","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Female","Liverpool","940","900","25120","24890"
"In post","2021","20-29","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Female","Luton","60","60","23310","22920"
"In post","2021","20-29","Female","Manchester","790","770","27530","25620"
"In post","2021","20-29","Female","Medway","140","140","28130","29290"
"In post","2021","20-29","Female","Merton, Kingston upon Thames and Sutton","60","60","29180","31060"
"In post","2021","20-29","Female","Mid Kent","60","60","25860","25830"
"In post","2021","20-29","Female","Mid Lancashire","280","260","23490","21300"
"In post","2021","20-29","Female","Milton Keynes","210","200","26520","26550"
"In post","2021","20-29","Female","Monmouthshire and Newport","610","590","28460","27570"
"In post","2021","20-29","Female","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Female","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Female","North and North East Lincolnshire","60","60","22870","21430"
"In post","2021","20-29","Female","North and West Norfolk","40","40","[c]","[c]"
"In post","2021","20-29","Female","North Hampshire","60","60","24680","22920"
"In post","2021","20-29","Female","North Lanarkshire","200","180","22730","20140"
"In post","2021","20-29","Female","North Northamptonshire","40","40","[c]","[c]"
"In post","2021","20-29","Female","North Nottinghamshire","90","90","25990","26720"
"In post","2021","20-29","Female","North Yorkshire CC","80","80","25460","25010"
"In post","2021","20-29","Female","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Female","Norwich and East Norfolk","120","120","25170","23750"
"In post","2021","20-29","Female","Nottingham","690","670","25610","25480"
"In post","2021","20-29","Female","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Female","Overseas","160","160","37200","34220"
"In post","2021","20-29","Female","Oxfordshire","200","200","26400","26670"
"In post","2021","20-29","Female","Perth and Kinross and Stirling","90","80","26620","26160"
"In post","2021","20-29","Female","Peterborough","90","80","24180","22350"
"In post","2021","20-29","Female","Plymouth","160","160","25520","24380"
"In post","2021","20-29","Female","Portsmouth","200","200","25830","25560"
"In post","2021","20-29","Female","Powys","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Female","Redbridge and Waltham Forest","130","120","28210","31060"
"In post","2021","20-29","Female","Sandwell","30","30","[c]","[c]"
"In post","2021","20-29","Female","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Female","Sefton","440","420","24120","24440"
"In post","2021","20-29","Female","Sheffield","560","540","27660","25040"
"In post","2021","20-29","Female","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Female","Shropshire CC","60","60","24950","24380"
"In post","2021","20-29","Female","Solihull","90","80","25820","24890"
"In post","2021","20-29","Female","Somerset","100","100","25400","22920"
"In post","2021","20-29","Female","South and West Derbyshire","80","70","24820","24920"
"In post","2021","20-29","Female","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Female","South Hampshire","300","290","28480","29540"
"In post","2021","20-29","Female","South Lanarkshire","270","260","26210","22820"
"In post","2021","20-29","Female","South Nottinghamshire","50","40","[c]","[c]"
"In post","2021","20-29","Female","South Teesside","70","70","23520","21010"
"In post","2021","20-29","Female","South West Wales","80","80","23880","22920"
"In post","2021","20-29","Female","Southampton","100","90","25730","26350"
"In post","2021","20-29","Female","Southend-on-Sea","50","50","28180","25560"
"In post","2021","20-29","Female","Staffordshire CC","340","330","25090","24620"
"In post","2021","20-29","Female","Stoke-on-Trent","130","130","21150","18880"
"In post","2021","20-29","Female","Suffolk","280","280","24990","24920"
"In post","2021","20-29","Female","Sunderland","250","230","24090","21170"
"In post","2021","20-29","Female","Swansea","660","610","22840","21590"
"In post","2021","20-29","Female","Swindon","40","40","[c]","[c]"
"In post","2021","20-29","Female","Telford and Wrekin","100","100","26670","27130"
"In post","2021","20-29","Female","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Female","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Female","Tower Hamlets","740","740","35070","32960"
"In post","2021","20-29","Female","Tyneside","1170","1130","25580","25560"
"In post","2021","20-29","Female","Unknown","350","350","30300","29250"
"In post","2021","20-29","Female","Wakefield","120","120","24720","24440"
"In post","2021","20-29","Female","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Female","Wandsworth","120","120","31250","31060"
"In post","2021","20-29","Female","Warrington","270","270","28170","28840"
"In post","2021","20-29","Female","Warwickshire","80","80","23100","21430"
"In post","2021","20-29","Female","West Cumbria","80","80","22880","21050"
"In post","2021","20-29","Female","West Essex","50","40","[c]","[c]"
"In post","2021","20-29","Female","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Female","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Female","West Northamptonshire","120","110","22670","22890"
"In post","2021","20-29","Female","West Surrey","200","200","27270","27850"
"In post","2021","20-29","Female","West Sussex (North East)","80","80","26220","25960"
"In post","2021","20-29","Female","West Sussex (South West)","40","40","[c]","[c]"
"In post","2021","20-29","Female","Westminster","8630","8580","37350","34090"
"In post","2021","20-29","Female","Wiltshire","600","580","27790","27570"
"In post","2021","20-29","Female","Wirral","110","110","24340","22350"
"In post","2021","20-29","Female","Wolverhampton","50","50","[c]","[c]"
"In post","2021","20-29","Female","Worcestershire","190","180","23720","23840"
"In post","2021","20-29","Female","York","230","230","26030","25100"
"In post","2021","20-29","Male","Aberdeen City and Aberdeenshire","90","90","27540","27150"
"In post","2021","20-29","Male","Angus and Dundee City","90","90","22730","21010"
"In post","2021","20-29","Male","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","Barking & Dagenham and Havering","40","40","[c]","[c]"
"In post","2021","20-29","Male","Barnet","110","100","30320","31060"
"In post","2021","20-29","Male","Barnsley, Doncaster and Rotherham","170","170","25100","25790"
"In post","2021","20-29","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","1640","1630","28070","27540"
"In post","2021","20-29","Male","Bedford","70","70","28030","29050"
"In post","2021","20-29","Male","Belfast","200","190","23130","20140"
"In post","2021","20-29","Male","Berkshire","240","240","29370","27680"
"In post","2021","20-29","Male","Bexley and Greenwich","130","130","30260","31060"
"In post","2021","20-29","Male","Birmingham","800","790","25950","24880"
"In post","2021","20-29","Male","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","Blackpool","290","290","24430","21010"
"In post","2021","20-29","Male","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","Bradford","250","240","23640","20750"
"In post","2021","20-29","Male","Breckland and South Norfolk","60","60","24050","23970"
"In post","2021","20-29","Male","Brent","40","40","[c]","[c]"
"In post","2021","20-29","Male","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","Bristol, City of","460","450","28590","26050"
"In post","2021","20-29","Male","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","Buckinghamshire CC","90","90","28080","28000"
"In post","2021","20-29","Male","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","Calderdale and Kirklees","50","50","[c]","[c]"
"In post","2021","20-29","Male","Cambridgeshire CC","220","220","27680","27570"
"In post","2021","20-29","Male","Camden and City of London","280","280","33370","29570"
"In post","2021","20-29","Male","Cardiff and Vale of Glamorgan","940","930","25590","25560"
"In post","2021","20-29","Male","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","Central Hampshire","350","350","29540","28650"
"In post","2021","20-29","Male","Central Valleys","50","50","26200","26930"
"In post","2021","20-29","Male","Cheshire East","40","40","[c]","[c]"
"In post","2021","20-29","Male","Cheshire West and Chester","40","40","[c]","[c]"
"In post","2021","20-29","Male","Chorley and West Lancashire","90","90","24860","24920"
"In post","2021","20-29","Male","City of Edinburgh","910","910","27350","25590"
"In post","2021","20-29","Male","Clackmannanshire and Fife","50","50","[c]","[c]"
"In post","2021","20-29","Male","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","Cornwall and Isles of Scilly","50","50","[c]","[c]"
"In post","2021","20-29","Male","Coventry","190","190","29660","29360"
"In post","2021","20-29","Male","Croydon","610","600","33260","29570"
"In post","2021","20-29","Male","Darlington","30","30","[c]","[c]"
"In post","2021","20-29","Male","Derby","50","50","[c]","[c]"
"In post","2021","20-29","Male","Devon CC","300","290","25830","24660"
"In post","2021","20-29","Male","Dorset CC","130","130","25050","25300"
"In post","2021","20-29","Male","Dudley","50","50","22870","21010"
"In post","2021","20-29","Male","Dumfries and Galloway","30","30","[c]","[c]"
"In post","2021","20-29","Male","Durham CC","380","370","23690","22350"
"In post","2021","20-29","Male","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","East Ayrshire and North Ayrshire mainland","50","50","22530","23020"
"In post","2021","20-29","Male","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","240","240","25090","24610"
"In post","2021","20-29","Male","East Kent","260","260","24510","24880"
"In post","2021","20-29","Male","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","East Merseyside","40","40","[c]","[c]"
"In post","2021","20-29","Male","East Riding of Yorkshire","150","150","24930","24920"
"In post","2021","20-29","Male","East Surrey","60","60","31200","33590"
"In post","2021","20-29","Male","East Sussex CC","140","140","25000","25850"
"In post","2021","20-29","Male","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","Essex Haven Gateway","40","40","[c]","[c]"
"In post","2021","20-29","Male","Essex Thames Gateway","40","40","[c]","[c]"
"In post","2021","20-29","Male","Falkirk","80","80","23990","21010"
"In post","2021","20-29","Male","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","Flintshire and Wrexham","180","180","23690","23970"
"In post","2021","20-29","Male","Glasgow City","740","730","26470","24890"
"In post","2021","20-29","Male","Gloucestershire","50","50","[c]","[c]"
"In post","2021","20-29","Male","Greater Manchester North East","60","60","25390","27570"
"In post","2021","20-29","Male","Greater Manchester North West","100","100","24090","24440"
"In post","2021","20-29","Male","Greater Manchester South East","90","90","23270","21010"
"In post","2021","20-29","Male","Greater Manchester South West","610","600","26850","25560"
"In post","2021","20-29","Male","Gwent Valleys","40","30","[c]","[c]"
"In post","2021","20-29","Male","Gwynedd","40","40","[c]","[c]"
"In post","2021","20-29","Male","Hackney and Newham","130","130","33130","31060"
"In post","2021","20-29","Male","Haringey and Islington","110","110","29750","31060"
"In post","2021","20-29","Male","Harrow and Hillingdon","130","130","28350","28670"
"In post","2021","20-29","Male","Hartlepool and Stockton-on-Tees","90","90","24390","23970"
"In post","2021","20-29","Male","Heart of Essex","90","90","28300","29290"
"In post","2021","20-29","Male","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","Hertfordshire","170","170","31270","30580"
"In post","2021","20-29","Male","Hounslow and Richmond upon Thames","230","230","30140","30720"
"In post","2021","20-29","Male","Inverclyde, East Renfrewshire and Renfrewshire","30","30","[c]","[c]"
"In post","2021","20-29","Male","Inverness and Nairn and Moray, Badenoch and Strathspey","30","30","[c]","[c]"
"In post","2021","20-29","Male","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","Isle of Wight","60","60","24680","25600"
"In post","2021","20-29","Male","Kensington & Chelsea and Hammersmith & Fulham","70","70","31150","31550"
"In post","2021","20-29","Male","Kent Thames Gateway","140","140","30100","30400"
"In post","2021","20-29","Male","Kingston upon Hull, City of","140","140","24080","23970"
"In post","2021","20-29","Male","Lambeth","290","280","34080","32300"
"In post","2021","20-29","Male","Lancaster and Wyre","70","70","23640","22850"
"In post","2021","20-29","Male","Leeds","1160","1150","26700","25560"
"In post","2021","20-29","Male","Leicester","160","160","23990","22350"
"In post","2021","20-29","Male","Leicestershire CC and Rutland","140","140","24800","24890"
"In post","2021","20-29","Male","Lewisham and Southwark","80","80","27590","28210"
"In post","2021","20-29","Male","Lincolnshire","120","120","26030","26300"
"In post","2021","20-29","Male","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","Liverpool","650","630","24560","24880"
"In post","2021","20-29","Male","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","Luton","40","40","[c]","[c]"
"In post","2021","20-29","Male","Manchester","760","750","28710","27570"
"In post","2021","20-29","Male","Medway","110","110","28390","29810"
"In post","2021","20-29","Male","Merton, Kingston upon Thames and Sutton","40","40","[c]","[c]"
"In post","2021","20-29","Male","Mid Kent","50","50","26740","27150"
"In post","2021","20-29","Male","Mid Lancashire","250","240","22770","21010"
"In post","2021","20-29","Male","Milton Keynes","220","220","26600","26560"
"In post","2021","20-29","Male","Monmouthshire and Newport","510","510","28920","29540"
"In post","2021","20-29","Male","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","North and North East Lincolnshire","40","40","[c]","[c]"
"In post","2021","20-29","Male","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","North Lanarkshire","160","160","22890","20400"
"In post","2021","20-29","Male","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Male","North Nottinghamshire","80","80","25180","25790"
"In post","2021","20-29","Male","North Yorkshire CC","60","60","25880","25680"
