"Status","Year","Region_ITL1","Responsibility_level","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","North West (England)","SEO/HEO","Human Resources","50","50","33480","32000"
"New entrant CS","2021","North West (England)","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","SEO/HEO","Legal","30","30","[c]","[c]"
"New entrant CS","2021","North West (England)","SEO/HEO","No function","270","260","33810","31810"
"New entrant CS","2021","North West (England)","SEO/HEO","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2021","North West (England)","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","SEO/HEO","Unknown","160","160","34810","34290"
"New entrant CS","2021","North West (England)","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Unknown","No function","120","100","21580","22920"
"New entrant CS","2021","North West (England)","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","AA/AO","No function","170","160","20150","20140"
"New entrant CS","2021","Northern Ireland","AA/AO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","EO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","EO","No function","40","40","[c]","[c]"
"New entrant CS","2021","Northern Ireland","EO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","EO","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Northern Ireland","G6/G7","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","G6/G7","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SCS","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SCS","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SEO/HEO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SEO/HEO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AA/AO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G6/G7","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO/HEO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","AA/AO","Debt","360","360","20140","20140"
"New entrant CS","2021","Scotland","AA/AO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","AA/AO","Finance","30","20","[c]","[c]"
"New entrant CS","2021","Scotland","AA/AO","Human Resources","40","40","[c]","[c]"
"New entrant CS","2021","Scotland","AA/AO","Legal","80","70","20590","20850"
"New entrant CS","2021","Scotland","AA/AO","No function","580","570","20410","20760"
"New entrant CS","2021","Scotland","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","AA/AO","Property","60","60","23520","25140"
"New entrant CS","2021","Scotland","AA/AO","Security","90","90","23100","19560"
"New entrant CS","2021","Scotland","AA/AO","Unknown","950","920","20950","21010"
"New entrant CS","2021","Scotland","EO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","EO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","EO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","EO","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","EO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","EO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","EO","No function","180","180","24980","24570"
"New entrant CS","2021","Scotland","EO","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Scotland","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","EO","Unknown","860","840","27150","27570"
"New entrant CS","2021","Scotland","G6/G7","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","G6/G7","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","G6/G7","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","G6/G7","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","G6/G7","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","G6/G7","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","G6/G7","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","G6/G7","Unknown","230","220","55910","52480"
"New entrant CS","2021","Scotland","SCS","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SCS","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SCS","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SCS","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SCS","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SEO/HEO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SEO/HEO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SEO/HEO","Legal","40","40","[c]","[c]"
"New entrant CS","2021","Scotland","SEO/HEO","No function","110","110","34100","33610"
"New entrant CS","2021","Scotland","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SEO/HEO","Unknown","540","520","34940","32140"
"New entrant CS","2021","Scotland","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","AA/AO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","AA/AO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","AA/AO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","AA/AO","Legal","50","50","20880","20120"
"New entrant CS","2021","South East (England)","AA/AO","No function","1190","1140","23200","21590"
"New entrant CS","2021","South East (England)","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","AA/AO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","AA/AO","Security","170","170","27090","25540"
"New entrant CS","2021","South East (England)","AA/AO","Unknown","710","690","21760","21010"
"New entrant CS","2021","South East (England)","EO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","EO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","EO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","EO","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2021","South East (England)","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","EO","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","EO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","EO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","EO","No function","210","210","26700","24920"
"New entrant CS","2021","South East (England)","EO","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","South East (England)","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","EO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","EO","Unknown","1820","1780","28110","27570"
"New entrant CS","2021","South East (England)","G6/G7","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","G6/G7","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","G6/G7","Digital, Data & Technology","30","30","[c]","[c]"
"New entrant CS","2021","South East (England)","G6/G7","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","G6/G7","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","G6/G7","Legal","40","30","[c]","[c]"
"New entrant CS","2021","South East (England)","G6/G7","No function","40","40","[c]","[c]"
"New entrant CS","2021","South East (England)","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","G6/G7","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","G6/G7","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","G6/G7","Unknown","30","20","[c]","[c]"
"New entrant CS","2021","South East (England)","SCS","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SCS","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SCS","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SCS","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SCS","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SEO/HEO","Analysis","70","70","30460","29540"
"New entrant CS","2021","South East (England)","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SEO/HEO","Digital, Data & Technology","60","60","34910","35900"
"New entrant CS","2021","South East (England)","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SEO/HEO","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SEO/HEO","No function","270","250","33630","31800"
"New entrant CS","2021","South East (England)","SEO/HEO","Project Delivery","100","100","35970","36030"
"New entrant CS","2021","South East (England)","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SEO/HEO","Unknown","90","80","35330","33300"
"New entrant CS","2021","South East (England)","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","No function","230","210","22910","22920"
"New entrant CS","2021","South East (England)","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","AA/AO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","AA/AO","Digital, Data & Technology","30","30","[c]","[c]"
"New entrant CS","2021","South West (England)","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","AA/AO","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","AA/AO","Human Resources","30","30","[c]","[c]"
"New entrant CS","2021","South West (England)","AA/AO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","AA/AO","No function","870","840","21110","20880"
