"Status","Year","Region_ITL1","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","London","SCS","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SEO/HEO","Attorney General's Departments","50","50","35940","34030"
"Leaver Dept.","2022","London","SEO/HEO","Cabinet Office","700","690","33880","33250"
"Leaver Dept.","2022","London","SEO/HEO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SEO/HEO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SEO/HEO","Department for Business, Energy and Industrial Strategy","230","220","36480","34900"
"Leaver Dept.","2022","London","SEO/HEO","Department for Digital, Culture, Media and Sport","100","100","35040","34020"
"Leaver Dept.","2022","London","SEO/HEO","Department for Education","100","100","38040","37350"
"Leaver Dept.","2022","London","SEO/HEO","Department for Environment, Food and Rural Affairs","150","150","[c]","[c]"
"Leaver Dept.","2022","London","SEO/HEO","Department for International Trade","120","120","[c]","[c]"
"Leaver Dept.","2022","London","SEO/HEO","Department for Levelling Up, Housing and Communities","130","120","35800","33960"
"Leaver Dept.","2022","London","SEO/HEO","Department for Transport","150","150","38310","35430"
"Leaver Dept.","2022","London","SEO/HEO","Department for Work and Pensions","110","110","38240","37570"
"Leaver Dept.","2022","London","SEO/HEO","Department of Health and Social Care","1540","1200","36880","36820"
"Leaver Dept.","2022","London","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SEO/HEO","Foreign, Commonwealth and Development Office","140","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SEO/HEO","HM Revenue and Customs","90","90","[c]","[c]"
"Leaver Dept.","2022","London","SEO/HEO","HM Treasury","100","90","[c]","[c]"
"Leaver Dept.","2022","London","SEO/HEO","Home Office","310","310","38810","38100"
"Leaver Dept.","2022","London","SEO/HEO","Ministry of Defence","100","100","41360","40640"
"Leaver Dept.","2022","London","SEO/HEO","Ministry of Justice","280","270","37180","36800"
"Leaver Dept.","2022","London","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SEO/HEO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SEO/HEO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SEO/HEO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SEO/HEO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SEO/HEO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SEO/HEO","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SEO/HEO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SEO/HEO","UK Statistics Authority","30","30","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","Department of Health and Social Care","60","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","HM Revenue and Customs","40","40","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","Ministry of Justice","30","30","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","AA/AO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","AA/AO","Department for Work and Pensions","110","110","21180","21260"
"Leaver Dept.","2022","North East (England)","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","AA/AO","HM Revenue and Customs","140","130","[c]","[c]"
"Leaver Dept.","2022","North East (England)","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","AA/AO","Ministry of Justice","30","30","[c]","[c]"
"Leaver Dept.","2022","North East (England)","EO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","EO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","EO","Department for Work and Pensions","160","150","27560","27570"
"Leaver Dept.","2022","North East (England)","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","EO","HM Revenue and Customs","50","50","[c]","[c]"
"Leaver Dept.","2022","North East (England)","EO","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","G6/G7","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","G6/G7","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","G6/G7","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","G6/G7","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SCS","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SCS","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SEO/HEO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SEO/HEO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SEO/HEO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SEO/HEO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SEO/HEO","Department for Work and Pensions","80","70","33650","31990"
"Leaver Dept.","2022","North East (England)","SEO/HEO","Department of Health and Social Care","40","30","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SEO/HEO","HM Revenue and Customs","30","30","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","AA/AO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","AA/AO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","AA/AO","Department for Work and Pensions","90","90","21130","21260"
"Leaver Dept.","2022","North West (England)","AA/AO","Department of Health and Social Care","120","110","20340","19880"
"Leaver Dept.","2022","North West (England)","AA/AO","HM Revenue and Customs","100","100","[c]","[c]"
"Leaver Dept.","2022","North West (England)","AA/AO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","AA/AO","Home Office","70","60","21490","21680"
"Leaver Dept.","2022","North West (England)","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","AA/AO","Ministry of Justice","70","70","20510","20970"
"Leaver Dept.","2022","North West (England)","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","AA/AO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","EO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","EO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","EO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","EO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","EO","Department for Work and Pensions","300","300","27500","27570"
"Leaver Dept.","2022","North West (England)","EO","Department of Health and Social Care","90","80","24410","23390"
"Leaver Dept.","2022","North West (England)","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","EO","HM Revenue and Customs","40","40","[c]","[c]"
"Leaver Dept.","2022","North West (England)","EO","Home Office","160","150","25230","24890"
"Leaver Dept.","2022","North West (England)","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","EO","Ministry of Justice","30","30","[c]","[c]"
"Leaver Dept.","2022","North West (England)","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","EO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","G6/G7","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","G6/G7","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","G6/G7","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","G6/G7","Department of Health and Social Care","80","80","55700","50420"
"Leaver Dept.","2022","North West (England)","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","SCS","Department for Education","[c]","[c]","[c]","[c]"
