"Status","Year","Region_ITL2","Ethnicity","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Mixed","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Mixed","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Mixed","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Mixed","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","White","20-29","40","40","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","White","30-39","60","60","41390","38200"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","White","40-49","80","70","45810","43880"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","White","50-59","90","80","44970","40560"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","White","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","White","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Asian","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Asian","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Asian","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Asian","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Asian","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Asian","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Black","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Black","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Black","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Black","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Black","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Black","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Mixed","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Mixed","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Mixed","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Mixed","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Mixed","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Mixed","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Undeclared","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Undeclared","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Undeclared","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","White","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","White","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","White","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","White","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","White","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","White","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Asian","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Asian","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Asian","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Asian","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Asian","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Black","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Black","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Black","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Black","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Black","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Mixed","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Mixed","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Mixed","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Mixed","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Mixed","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Undeclared","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Undeclared","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","White","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","White","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","White","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","White","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","White","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Asian","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Asian","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Asian","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Asian","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Asian","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Asian","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Black","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Black","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Black","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Black","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Black","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Black","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Mixed","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Mixed","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Mixed","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Mixed","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Mixed","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Mixed","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Undeclared","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","White","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","White","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","White","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","White","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","White","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","White","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Asian","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Asian","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Asian","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Asian","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Asian","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Asian","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Black","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Black","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Black","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Black","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Black","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Black","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Mixed","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Mixed","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Mixed","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Mixed","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Mixed","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Mixed","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Undeclared","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Undeclared","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Undeclared","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Undeclared","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Undeclared","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","White","20-29","80","80","26420","25120"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","White","30-39","80","80","31700","27570"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","White","40-49","80","80","37010","30020"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","White","50-59","60","50","38430","34000"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","White","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","White","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Asian","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Asian","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Asian","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Asian","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Asian","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Black","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Black","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Black","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Black","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Black","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Mixed","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Mixed","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Mixed","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Mixed","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Mixed","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Undeclared","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Undeclared","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","White","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","White","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","White","40-49","40","40","[c]","[c]"
"Leaver Dept.","2022","Devon","White","50-59","40","40","[c]","[c]"
"Leaver Dept.","2022","Devon","White","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Asian","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Asian","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Asian","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Asian","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Asian","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Asian","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Black","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Black","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Black","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Black","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Black","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Black","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Mixed","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Mixed","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Mixed","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Mixed","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Mixed","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Mixed","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Undeclared","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Undeclared","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Undeclared","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","White","20-29","[c]","[c]","[c]","[c]"
