"Status","Year","Sexual_orientation","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - East","EO","60","50","29380","30750"
"New entrant CS","2022","Undeclared","Inner London - East","G6/G7","40","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - East","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - East","SEO/HEO","60","60","36660","36600"
"New entrant CS","2022","Undeclared","Inner London - East","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - West","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - West","EO","210","150","27270","27270"
"New entrant CS","2022","Undeclared","Inner London - West","G6/G7","110","80","57640","54110"
"New entrant CS","2022","Undeclared","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - West","SEO/HEO","350","280","36110","34020"
"New entrant CS","2022","Undeclared","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Merseyside","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northumberland, and Tyne and Wear","AA/AO","50","50","21290","21260"
"New entrant CS","2022","Undeclared","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SEO/HEO","40","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Central Scotland","AA/AO","50","40","[c]","[c]"
"New entrant CS","2022","Undeclared","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Central Scotland","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands","EO","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands","SEO/HEO","40","30","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Yorkshire","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","West Yorkshire","EO","50","40","[c]","[c]"
"New entrant CS","2022","Undeclared","West Yorkshire","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Yorkshire","SEO/HEO","110","60","33740","33080"
"New entrant CS","2022","Undeclared","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","AA/AO","90","80","23420","21790"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","EO","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","Unknown","60","50","[c]","[c]"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","170","170","24480","25270"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","60","60","25010","26350"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","120","120","26760","24270"
"New entrant CS","2022","Unknown","Cheshire","AA/AO","110","100","21740","21300"
"New entrant CS","2022","Unknown","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cheshire","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","AA/AO","110","100","21560","21300"
"New entrant CS","2022","Unknown","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","AA/AO","260","250","21450","21250"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","EO","170","170","26280","26590"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","SEO/HEO","90","90","33780","33080"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","Unknown","140","120","28440","26310"
"New entrant CS","2022","Unknown","Devon","AA/AO","170","160","22080","21750"
"New entrant CS","2022","Unknown","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Devon","Unknown","70","70","26980","24090"
"New entrant CS","2022","Unknown","Dorset and Somerset","AA/AO","110","100","21400","20970"
"New entrant CS","2022","Unknown","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Dorset and Somerset","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Dorset and Somerset","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Dorset and Somerset","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","East Anglia","AA/AO","170","170","22150","21300"
"New entrant CS","2022","Unknown","East Anglia","EO","80","80","26220","26350"
"New entrant CS","2022","Unknown","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Anglia","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Anglia","SEO/HEO","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","East Anglia","Unknown","160","140","26570","24800"
"New entrant CS","2022","Unknown","East Wales","AA/AO","320","310","21160","21250"
"New entrant CS","2022","Unknown","East Wales","EO","130","120","25900","26130"
"New entrant CS","2022","Unknown","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Wales","SEO/HEO","110","100","34210","33080"
"New entrant CS","2022","Unknown","East Wales","Unknown","70","60","26560","23170"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","AA/AO","110","100","21910","21680"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","Eastern Scotland","AA/AO","640","620","21890","21640"
"New entrant CS","2022","Unknown","Eastern Scotland","EO","250","240","27390","27230"
"New entrant CS","2022","Unknown","Eastern Scotland","G6/G7","100","90","55990","50140"
"New entrant CS","2022","Unknown","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Eastern Scotland","SEO/HEO","320","300","35560","33080"
"New entrant CS","2022","Unknown","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Essex","AA/AO","100","100","23150","22490"
"New entrant CS","2022","Unknown","Essex","EO","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Essex","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Essex","Unknown","110","100","26340","24800"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","270","270","20860","21170"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","240","240","22810","23490"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","70","70","55150","52730"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","350","340","32780","32630"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","160","150","29170","26310"
"New entrant CS","2022","Unknown","Greater Manchester","AA/AO","410","400","21430","21250"
"New entrant CS","2022","Unknown","Greater Manchester","EO","320","310","26650","26590"
"New entrant CS","2022","Unknown","Greater Manchester","G6/G7","80","70","57990","55250"
"New entrant CS","2022","Unknown","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","SEO/HEO","190","190","33220","33080"
"New entrant CS","2022","Unknown","Greater Manchester","Unknown","220","200","26930","25190"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","AA/AO","200","170","21320","21170"
