"Status","Year","Region_ITL3","Ethnicity","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","North Yorkshire CC","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","White","AA/AO","50","50","20890","20170"
"Leaver CS","2021","North Yorkshire CC","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","White","AA/AO","60","60","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Chinese","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Unknown","AA/AO","60","50","[c]","[c]"
"Leaver CS","2021","Nottingham","Unknown","EO","40","30","[c]","[c]"
"Leaver CS","2021","Nottingham","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","White","AA/AO","90","80","20140","20180"
"Leaver CS","2021","Nottingham","White","EO","40","40","[c]","[c]"
"Leaver CS","2021","Nottingham","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","White","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","White","SEO/HEO","60","50","[c]","[c]"
"Leaver CS","2021","Nottingham","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Chinese","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","White","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","White","SEO/HEO","60","50","37710","36960"
"Leaver CS","2021","Overseas","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Chinese","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Unknown","AA/AO","40","40","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","White","AA/AO","80","70","[c]","[c]"
"Leaver CS","2021","Oxfordshire","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","White","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","White","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","Oxfordshire","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Asian","AA/AO","[c]","[c]","[c]","[c]"
