"Status","Year","Sex","Organisation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Digital, Culture, Media and Sport","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Education (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Education (excl. agencies)","G6/G7","60","50","56540","54400"
"Leaver CS","2022","Male","Department for Education (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Education (excl. agencies)","SEO/HEO","80","80","35880","36500"
"Leaver CS","2022","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","40","40","[c]","[c]"
"Leaver CS","2022","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","110","110","[c]","[c]"
"Leaver CS","2022","Male","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for International Trade","EO","40","40","[c]","[c]"
"Leaver CS","2022","Male","Department for International Trade","G6/G7","40","40","[c]","[c]"
"Leaver CS","2022","Male","Department for International Trade","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for International Trade","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2022","Male","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Transport (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Transport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Transport (excl. agencies)","G6/G7","50","40","[c]","[c]"
"Leaver CS","2022","Male","Department for Transport (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Transport (excl. agencies)","SEO/HEO","60","50","39710","42470"
"Leaver CS","2022","Male","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Work and Pensions (excl. agencies)","AA/AO","1360","1280","21490","21260"
"Leaver CS","2022","Male","Department for Work and Pensions (excl. agencies)","EO","1570","1470","28280","27570"
"Leaver CS","2022","Male","Department for Work and Pensions (excl. agencies)","G6/G7","130","120","60010","59590"
"Leaver CS","2022","Male","Department for Work and Pensions (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Work and Pensions (excl. agencies)","SEO/HEO","240","220","37210","36650"
"Leaver CS","2022","Male","Department of Health and Social Care (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department of Health and Social Care (excl. agencies)","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department of Health and Social Care (excl. agencies)","G6/G7","70","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department of Health and Social Care (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department of Health and Social Care (excl. agencies)","SEO/HEO","110","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Disclosure Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Disclosure Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Disclosure Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Driver and Vehicle Licensing Agency","AA/AO","120","110","20760","21840"
"Leaver CS","2022","Male","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Driver and Vehicle Licensing Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Driver and Vehicle Licensing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Driver and Vehicle Standards Agency","AA/AO","70","60","25450","26580"
"Leaver CS","2022","Male","Driver and Vehicle Standards Agency","EO","220","200","27550","26780"
"Leaver CS","2022","Male","Driver and Vehicle Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Driver and Vehicle Standards Agency","SEO/HEO","50","50","35910","34440"
"Leaver CS","2022","Male","Education and Skills Funding Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Education and Skills Funding Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Education and Skills Funding Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Education and Skills Funding Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Education and Skills Funding Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Education Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Education Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Education Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Education Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Education Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Estyn","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Estyn","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Estyn","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","FCDO Services","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","FCDO Services","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","FCDO Services","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","FCDO Services","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","FCDO Services","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Food Standards Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Food Standards Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Food Standards Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Food Standards Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2022","Male","Foreign, Commonwealth and Development Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","60","40","[c]","[c]"
"Leaver CS","2022","Male","Foreign, Commonwealth and Development Office (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","70","[c]","[c]","[c]"
"Leaver CS","2022","Male","Forestry and Land Scotland","AA/AO","50","40","[c]","[c]"
"Leaver CS","2022","Male","Forestry and Land Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Forestry and Land Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Forestry and Land Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Government Actuary's Department","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Government Actuary's Department","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Government Actuary's Department","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Government Actuary's Department","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Government Internal Audit Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Government Internal Audit Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Government Internal Audit Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Government Legal Department","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Government Legal Department","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Government Legal Department","G6/G7","50","40","[c]","[c]"
"Leaver CS","2022","Male","Government Legal Department","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Government Legal Department","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Government Property Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Government Property Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Government Property Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Health and Safety Executive","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Health and Safety Executive","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Health and Safety Executive","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Health and Safety Executive","SEO/HEO","60","50","44840","43970"
"Leaver CS","2022","Male","HM Courts and Tribunals Service","AA/AO","510","470","20580","20970"
"Leaver CS","2022","Male","HM Courts and Tribunals Service","EO","70","70","25080","25120"
"Leaver CS","2022","Male","HM Courts and Tribunals Service","G6/G7","30","30","[c]","[c]"
"Leaver CS","2022","Male","HM Courts and Tribunals Service","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","HM Courts and Tribunals Service","SEO/HEO","80","70","36680","35760"
"Leaver CS","2022","Male","HM Land Registry","AA/AO","40","40","[c]","[c]"
"Leaver CS","2022","Male","HM Land Registry","EO","40","40","[c]","[c]"
"Leaver CS","2022","Male","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","HM Land Registry","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","HM Land Registry","SEO/HEO","80","70","38470","38450"
"Leaver CS","2022","Male","HM Prison and Probation Service","AA/AO","2690","2550","[c]","[c]"
"Leaver CS","2022","Male","HM Prison and Probation Service","EO","300","280","[c]","[c]"
"Leaver CS","2022","Male","HM Prison and Probation Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","HM Prison and Probation Service","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","HM Prison and Probation Service","SEO/HEO","180","160","[c]","[c]"
"Leaver CS","2022","Male","HM Prison and Probation Service","Unknown","440","400","[c]","[c]"
"Leaver CS","2022","Male","HM Revenue and Customs (excl. agencies)","AA/AO","1000","910","[c]","[c]"
"Leaver CS","2022","Male","HM Revenue and Customs (excl. agencies)","EO","410","360","[c]","[c]"
"Leaver CS","2022","Male","HM Revenue and Customs (excl. agencies)","G6/G7","190","170","[c]","[c]"
"Leaver CS","2022","Male","HM Revenue and Customs (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","HM Revenue and Customs (excl. agencies)","SEO/HEO","460","390","[c]","[c]"
"Leaver CS","2022","Male","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","HM Treasury (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","HM Treasury (excl. agencies)","G6/G7","30","30","[c]","[c]"
"Leaver CS","2022","Male","HM Treasury (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","HM Treasury (excl. agencies)","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2022","Male","Home Office","AA/AO","230","200","21960","21680"
"Leaver CS","2022","Male","Home Office","EO","470","390","27800","27370"
"Leaver CS","2022","Male","Home Office","G6/G7","110","100","62950","61790"
"Leaver CS","2022","Male","Home Office","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Home Office","SEO/HEO","240","220","37700","37390"
"Leaver CS","2022","Male","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Institute for Apprenticeships and Technical Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Institute for Apprenticeships and Technical Education","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Institute for Apprenticeships and Technical Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Intellectual Property Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Intellectual Property Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Intellectual Property Office","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Intellectual Property Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Legal Aid Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Legal Aid Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Legal Aid Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Maritime and Coastguard Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Maritime and Coastguard Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Maritime and Coastguard Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Maritime and Coastguard Agency","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2022","Male","Medicines and Healthcare Products Regulatory Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Medicines and Healthcare Products Regulatory Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Medicines and Healthcare Products Regulatory Agency","G6/G7","30","30","[c]","[c]"
"Leaver CS","2022","Male","Medicines and Healthcare Products Regulatory Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","40","30","[c]","[c]"
"Leaver CS","2022","Male","Met Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Met Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Met Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Met Office","SEO/HEO","50","50","37650","38200"
"Leaver CS","2022","Male","Ministry of Defence (excl. agencies)","AA/AO","940","910","24540","21170"
"Leaver CS","2022","Male","Ministry of Defence (excl. agencies)","EO","370","360","29700","29160"
"Leaver CS","2022","Male","Ministry of Defence (excl. agencies)","G6/G7","130","120","64660","62140"
"Leaver CS","2022","Male","Ministry of Defence (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Ministry of Defence (excl. agencies)","SEO/HEO","550","530","39210","38350"
"Leaver CS","2022","Male","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Ministry of Justice (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Ministry of Justice (excl. agencies)","G6/G7","50","50","[c]","[c]"
"Leaver CS","2022","Male","Ministry of Justice (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Ministry of Justice (excl. agencies)","SEO/HEO","70","70","39430","40430"
"Leaver CS","2022","Male","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","National Crime Agency","EO","80","70","34640","36410"
"Leaver CS","2022","Male","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","National Crime Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","National Crime Agency","SEO/HEO","80","80","45400","45480"
"Leaver CS","2022","Male","National Infrastructure Commission","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","National Infrastructure Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","National Infrastructure Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","National Infrastructure Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","National Records of Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","National Records of Scotland","EO","[c]","[c]","[c]","[c]"
