"Status","Year","Sexual_orientation","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Liverpool","Female","420","370","29190","25310"
"In post","2022","Undeclared","Liverpool","Male","380","370","30760","26820"
"In post","2022","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Luton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Luton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Manchester","Female","390","360","32220","27570"
"In post","2022","Undeclared","Manchester","Male","400","390","36220","31990"
"In post","2022","Undeclared","Medway","Female","60","50","29790","29290"
"In post","2022","Undeclared","Medway","Male","50","50","[c]","[c]"
"In post","2022","Undeclared","Merton, Kingston upon Thames and Sutton","Female","30","30","[c]","[c]"
"In post","2022","Undeclared","Merton, Kingston upon Thames and Sutton","Male","30","30","[c]","[c]"
"In post","2022","Undeclared","Mid Kent","Female","50","40","[c]","[c]"
"In post","2022","Undeclared","Mid Kent","Male","40","30","[c]","[c]"
"In post","2022","Undeclared","Mid Lancashire","Female","270","230","28080","26810"
"In post","2022","Undeclared","Mid Lancashire","Male","220","200","28560","26820"
"In post","2022","Undeclared","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Milton Keynes","Female","90","80","31030","28550"
"In post","2022","Undeclared","Milton Keynes","Male","80","80","38690","34540"
"In post","2022","Undeclared","Monmouthshire and Newport","Female","150","140","33500","30710"
"In post","2022","Undeclared","Monmouthshire and Newport","Male","150","150","38120","34070"
"In post","2022","Undeclared","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North and North East Lincolnshire","Female","60","50","25270","25980"
"In post","2022","Undeclared","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North and West Norfolk","Male","40","40","[c]","[c]"
"In post","2022","Undeclared","North Hampshire","Female","80","70","31110","26930"
"In post","2022","Undeclared","North Hampshire","Male","60","60","40670","33300"
"In post","2022","Undeclared","North Lanarkshire","Female","140","110","24890","22080"
"In post","2022","Undeclared","North Lanarkshire","Male","70","60","27460","26740"
"In post","2022","Undeclared","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Nottinghamshire","Female","40","40","[c]","[c]"
"In post","2022","Undeclared","North Nottinghamshire","Male","40","30","[c]","[c]"
"In post","2022","Undeclared","North Yorkshire CC","Female","90","80","29220","27570"
"In post","2022","Undeclared","North Yorkshire CC","Male","130","120","32400","29290"
"In post","2022","Undeclared","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Norwich and East Norfolk","Female","90","80","29600","27570"
"In post","2022","Undeclared","Norwich and East Norfolk","Male","100","100","31340","27570"
"In post","2022","Undeclared","Nottingham","Female","410","370","32880","30700"
"In post","2022","Undeclared","Nottingham","Male","300","290","34170","33080"
"In post","2022","Undeclared","Overseas","Female","140","130","45290","40580"
"In post","2022","Undeclared","Overseas","Male","220","220","47490","42340"
"In post","2022","Undeclared","Oxfordshire CC","Female","140","130","34920","33000"
"In post","2022","Undeclared","Oxfordshire CC","Male","140","140","36330","33630"
"In post","2022","Undeclared","Perth and Kinross, and Stirling","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Perth and Kinross, and Stirling","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Peterborough","Female","100","80","27660","27130"
"In post","2022","Undeclared","Peterborough","Male","80","70","29640","27130"
"In post","2022","Undeclared","Plymouth","Female","130","110","31670","27570"
"In post","2022","Undeclared","Plymouth","Male","170","160","35830","38450"
"In post","2022","Undeclared","Portsmouth","Female","190","170","31680","27470"
"In post","2022","Undeclared","Portsmouth","Male","270","250","34540","33300"
"In post","2022","Undeclared","Powys","Female","30","30","[c]","[c]"
"In post","2022","Undeclared","Powys","Male","40","40","[c]","[c]"
"In post","2022","Undeclared","Redbridge and Waltham Forest","Female","70","60","28080","28280"
"In post","2022","Undeclared","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sandwell","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sandwell","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sefton","Female","220","190","28750","27310"
"In post","2022","Undeclared","Sefton","Male","180","170","35450","29750"
"In post","2022","Undeclared","Sheffield","Female","320","290","32800","29360"
"In post","2022","Undeclared","Sheffield","Male","280","270","33590","30840"
"In post","2022","Undeclared","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire","Female","30","30","[c]","[c]"
"In post","2022","Undeclared","Shropshire","Male","70","60","30820","29670"
"In post","2022","Undeclared","Solihull","Female","60","50","29090","27470"
"In post","2022","Undeclared","Solihull","Male","30","30","[c]","[c]"
"In post","2022","Undeclared","Somerset CC","Female","120","110","31050","27570"
"In post","2022","Undeclared","Somerset CC","Male","130","120","33100","33290"
"In post","2022","Undeclared","South and West Derbyshire","Female","70","60","35910","31650"
"In post","2022","Undeclared","South and West Derbyshire","Male","60","50","40110","34330"
"In post","2022","Undeclared","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Hampshire","Female","120","110","31610","28080"
"In post","2022","Undeclared","South Hampshire","Male","150","130","32900","32820"
"In post","2022","Undeclared","South Lanarkshire","Female","90","70","30560","27190"
"In post","2022","Undeclared","South Lanarkshire","Male","80","70","32680","28370"
"In post","2022","Undeclared","South Nottinghamshire","Female","40","40","[c]","[c]"
"In post","2022","Undeclared","South Nottinghamshire","Male","50","50","31850","30430"
"In post","2022","Undeclared","South Teesside","Female","70","60","26970","27570"
"In post","2022","Undeclared","South Teesside","Male","50","40","[c]","[c]"
"In post","2022","Undeclared","South West Wales","Female","90","80","31830","27570"
"In post","2022","Undeclared","South West Wales","Male","80","70","33090","29430"
"In post","2022","Undeclared","Southampton","Female","80","80","30960","27570"
"In post","2022","Undeclared","Southampton","Male","70","70","36440","30890"
"In post","2022","Undeclared","Southend-on-Sea","Female","80","70","31740","29360"
"In post","2022","Undeclared","Southend-on-Sea","Male","50","50","[c]","[c]"
"In post","2022","Undeclared","Staffordshire CC","Female","170","160","31420","27570"
"In post","2022","Undeclared","Staffordshire CC","Male","190","180","32670","30130"
"In post","2022","Undeclared","Stoke-on-Trent","Female","60","50","27750","23880"
"In post","2022","Undeclared","Stoke-on-Trent","Male","30","30","[c]","[c]"
"In post","2022","Undeclared","Suffolk CC","Female","180","160","28420","27570"
"In post","2022","Undeclared","Suffolk CC","Male","220","210","30380","27930"
"In post","2022","Undeclared","Sunderland","Female","200","160","24680","22080"
"In post","2022","Undeclared","Sunderland","Male","110","90","27490","26820"
"In post","2022","Undeclared","Swansea","Female","990","770","24520","21840"
"In post","2022","Undeclared","Swansea","Male","610","580","29750","26130"
"In post","2022","Undeclared","Swindon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Telford and Wrekin","Female","110","90","30960","27570"
"In post","2022","Undeclared","Telford and Wrekin","Male","90","80","35710","33370"
"In post","2022","Undeclared","Thurrock","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Thurrock","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Torbay","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Torbay","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tower Hamlets","Female","270","260","48630","43210"
"In post","2022","Undeclared","Tower Hamlets","Male","240","240","53150","53360"
"In post","2022","Undeclared","Tyneside","Female","550","480","29960","26820"
"In post","2022","Undeclared","Tyneside","Male","610","590","33610","27710"
"In post","2022","Undeclared","Unknown","Female","70","60","32330","27570"
"In post","2022","Undeclared","Unknown","Male","50","50","35230","31370"
"In post","2022","Undeclared","Wakefield","Female","80","60","29850","27570"
"In post","2022","Undeclared","Wakefield","Male","80","80","33130","31650"
"In post","2022","Undeclared","Walsall","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Walsall","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wandsworth","Female","50","40","[c]","[c]"
"In post","2022","Undeclared","Wandsworth","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Warrington","Female","80","70","31280","30640"
"In post","2022","Undeclared","Warrington","Male","110","110","35250","34070"
"In post","2022","Undeclared","Warwickshire CC","Female","70","60","26110","22000"
"In post","2022","Undeclared","Warwickshire CC","Male","60","60","28400","27570"
"In post","2022","Undeclared","West Cumbria","Female","30","30","[c]","[c]"
"In post","2022","Undeclared","West Cumbria","Male","50","50","35090","33000"
"In post","2022","Undeclared","West Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Essex","Male","40","30","[c]","[c]"
"In post","2022","Undeclared","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Lothian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Lothian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Northamptonshire","Female","60","60","26770","24730"
"In post","2022","Undeclared","West Northamptonshire","Male","40","40","[c]","[c]"
"In post","2022","Undeclared","West Surrey","Female","130","120","36750","32560"
"In post","2022","Undeclared","West Surrey","Male","100","100","36420","33580"
"In post","2022","Undeclared","West Sussex (North East)","Female","100","80","30130","28350"
"In post","2022","Undeclared","West Sussex (North East)","Male","80","80","31640","28350"
"In post","2022","Undeclared","West Sussex (South West)","Female","70","60","31630","27570"
"In post","2022","Undeclared","West Sussex (South West)","Male","60","50","33610","30210"
"In post","2022","Undeclared","Westminster","Female","2640","2540","46970","42430"
"In post","2022","Undeclared","Westminster","Male","2590","2560","50180","49200"
"In post","2022","Undeclared","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wiltshire","Female","310","290","36150","33300"
"In post","2022","Undeclared","Wiltshire","Male","290","280","39290","36460"
"In post","2022","Undeclared","Wirral","Female","120","100","27200","27130"
"In post","2022","Undeclared","Wirral","Male","70","60","26980","27130"
"In post","2022","Undeclared","Wolverhampton","Female","70","60","26960","25120"
"In post","2022","Undeclared","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Worcestershire CC","Female","110","100","28720","26120"
"In post","2022","Undeclared","Worcestershire CC","Male","100","100","32940","31520"
"In post","2022","Undeclared","York","Female","110","100","34790","31710"
"In post","2022","Undeclared","York","Male","120","120","36140","33300"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","Female","280","250","29890","27570"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","Male","290","270","35140","32040"
"In post","2022","Unknown","Angus and Dundee City","Female","310","280","26130","23230"
"In post","2022","Unknown","Angus and Dundee City","Male","180","180","25640","22690"
"In post","2022","Unknown","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Barking & Dagenham and Havering","Female","70","60","30380","31060"
"In post","2022","Unknown","Barking & Dagenham and Havering","Male","60","60","31920","31060"
"In post","2022","Unknown","Barnet","Female","210","190","45540","36650"
"In post","2022","Unknown","Barnet","Male","130","130","46220","41950"
"In post","2022","Unknown","Barnsley, Doncaster and Rotherham","Female","320","270","25220","24430"
"In post","2022","Unknown","Barnsley, Doncaster and Rotherham","Male","230","220","28040","27120"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","460","420","33300","29750"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","660","640","36590","33000"
"In post","2022","Unknown","Bedford","Female","80","70","29600","27770"
"In post","2022","Unknown","Bedford","Male","70","70","28730","28140"
"In post","2022","Unknown","Belfast","Female","420","380","27650","24890"
"In post","2022","Unknown","Belfast","Male","450","440","27970","26590"
"In post","2022","Unknown","Berkshire","Female","290","260","32150","29290"
"In post","2022","Unknown","Berkshire","Male","310","300","34720","30110"
"In post","2022","Unknown","Bexley and Greenwich","Female","200","190","29210","29020"
"In post","2022","Unknown","Bexley and Greenwich","Male","200","190","31970","31790"
"In post","2022","Unknown","Birmingham","Female","1720","1550","29100","26590"
"In post","2022","Unknown","Birmingham","Male","1370","1320","31360","27570"
"In post","2022","Unknown","Blackburn with Darwen","Female","60","50","24600","23630"
"In post","2022","Unknown","Blackburn with Darwen","Male","50","40","[c]","[c]"
"In post","2022","Unknown","Blackpool","Female","700","610","28480","27570"
