"Status","Year","Parent_department","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Transport","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Northumberland, and Tyne and Wear","30","30","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","West Midlands","50","40","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","West Wales and The Valleys","240","220","22250","18310"
"New entrant CS","2022","Department for Transport","Unknown","West Yorkshire","50","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Bedfordshire and Hertfordshire","140","140","27830","27570"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","100","100","28240","28430"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Cornwall and Isles of Scilly","100","100","22380","21260"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Derbyshire and Nottinghamshire","230","230","25440","21260"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Devon","60","50","23070","21260"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Dorset and Somerset","40","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","East Anglia","160","150","25250","27570"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","East Wales","90","90","25280","27570"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","70","70","23240","21260"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Eastern Scotland","200","190","24660","27570"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Essex","150","150","26510","24250"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","25050","21260"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Greater Manchester","420","410","27760","27570"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Hampshire and Isle of Wight","90","90","25440","27570"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","80","80","27150","27570"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Highlands and Islands","40","30","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Inner London - East","210","210","30760","31060"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Inner London - West","240","240","35240","31740"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Kent","130","130","25660","24250"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Lancashire","640","630","25150","21260"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","200","190","23260","21260"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Lincolnshire","50","50","27000","27570"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Merseyside","500","500","26030","27570"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","North Yorkshire","40","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Northumberland, and Tyne and Wear","740","720","25340","21260"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Outer London - East and North East","210","210","29230","31060"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Outer London - South","100","100","30190","31060"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Outer London - West and North West","160","150","30870","31060"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Shropshire and Staffordshire","80","80","25690","27570"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","South Yorkshire","270","260","26360","27570"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Southern Scotland","140","140","25760","27570"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Surrey, East and West Sussex","150","150","24790","21260"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Tees Valley and Durham","120","120","25130","27570"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","Unknown","50","50","32770","29290"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","West Central Scotland","380","380","24370","21260"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","West Midlands","510","490","25850","27570"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","West Wales and The Valleys","300","300","24850","27570"
"New entrant CS","2022","Department for Work and Pensions","Heterosexual / straight","West Yorkshire","480","470","28260","27570"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Greater Manchester","40","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Lancashire","60","60","23450","21260"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Merseyside","50","50","24340","21260"
"New entrant CS","2022","Department for Work and Pensions","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Northumberland, and Tyne and Wear","90","90","24010","21260"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","West Central Scotland","50","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","West Midlands","40","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","West Wales and The Valleys","40","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","LGBO","West Yorkshire","30","30","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Undeclared","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
