"Status","Year","Sex","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Male","SEO/HEO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","United Kingdom Statistics Authority","50","40","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","HM Revenue and Customs","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO/HEO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","AA/AO","Attorney General's Departments","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","AA/AO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","AA/AO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","AA/AO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","AA/AO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","AA/AO","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","AA/AO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","AA/AO","Department for Transport","60","50","21490","21840"
"Leaver Dept.","2022","Female","AA/AO","Department for Work and Pensions","310","290","21320","21260"
"Leaver Dept.","2022","Female","AA/AO","Department of Health and Social Care","590","500","21410","21570"
"Leaver Dept.","2022","Female","AA/AO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","AA/AO","HM Revenue and Customs","340","310","[c]","[c]"
"Leaver Dept.","2022","Female","AA/AO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","AA/AO","Home Office","90","80","22220","21680"
"Leaver Dept.","2022","Female","AA/AO","Ministry of Defence","80","80","21740","21170"
"Leaver Dept.","2022","Female","AA/AO","Ministry of Justice","370","350","20850","20970"
"Leaver Dept.","2022","Female","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","AA/AO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","AA/AO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","AA/AO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","AA/AO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","AA/AO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","AA/AO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","AA/AO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","AA/AO","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","EO","Attorney General's Departments","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","EO","Cabinet Office","110","100","27380","27500"
"Leaver Dept.","2022","Female","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","EO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","EO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","EO","Department for Business, Energy and Industrial Strategy","70","70","25910","24570"
"Leaver Dept.","2022","Female","EO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","EO","Department for Education","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","EO","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","EO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","EO","Department for Levelling Up, Housing and Communities","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","EO","Department for Transport","70","70","27970","26780"
"Leaver Dept.","2022","Female","EO","Department for Work and Pensions","1140","1090","28190","27570"
"Leaver Dept.","2022","Female","EO","Department of Health and Social Care","790","620","25870","26880"
"Leaver Dept.","2022","Female","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","EO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","EO","HM Revenue and Customs","140","140","[c]","[c]"
"Leaver Dept.","2022","Female","EO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","EO","Home Office","280","270","26390","25040"
"Leaver Dept.","2022","Female","EO","Ministry of Defence","110","100","26100","26670"
"Leaver Dept.","2022","Female","EO","Ministry of Justice","180","170","25040","25120"
"Leaver Dept.","2022","Female","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","EO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","EO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","EO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","EO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","EO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","EO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","EO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","EO","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","EO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","EO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","EO","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","Attorney General's Departments","60","60","58790","54760"
"Leaver Dept.","2022","Female","G6/G7","Cabinet Office","280","270","58250","54700"
"Leaver Dept.","2022","Female","G6/G7","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","Department for Business, Energy and Industrial Strategy","120","110","56260","53600"
"Leaver Dept.","2022","Female","G6/G7","Department for Digital, Culture, Media and Sport","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","Department for Education","90","80","56170","54160"
"Leaver Dept.","2022","Female","G6/G7","Department for Environment, Food and Rural Affairs","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","Department for International Trade","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","Department for Levelling Up, Housing and Communities","60","60","55720","53130"
"Leaver Dept.","2022","Female","G6/G7","Department for Transport","50","50","56470","54760"
"Leaver Dept.","2022","Female","G6/G7","Department for Work and Pensions","70","60","56900","54070"
"Leaver Dept.","2022","Female","G6/G7","Department of Health and Social Care","1280","990","57510","53860"
"Leaver Dept.","2022","Female","G6/G7","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","Foreign, Commonwealth and Development Office","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","HM Revenue and Customs","70","70","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","HM Treasury","40","30","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","Home Office","100","100","61110","57740"
"Leaver Dept.","2022","Female","G6/G7","Ministry of Defence","60","60","57270","57480"
"Leaver Dept.","2022","Female","G6/G7","Ministry of Justice","80","80","57420","55980"
"Leaver Dept.","2022","Female","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","G6/G7","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Cabinet Office","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Department of Health and Social Care","260","180","106460","102060"
"Leaver Dept.","2022","Female","SCS","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SCS","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","Attorney General's Departments","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","Cabinet Office","590","580","33720","32000"
"Leaver Dept.","2022","Female","SEO/HEO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","Department for Business, Energy and Industrial Strategy","170","170","35690","34550"
"Leaver Dept.","2022","Female","SEO/HEO","Department for Digital, Culture, Media and Sport","60","60","34570","34020"
"Leaver Dept.","2022","Female","SEO/HEO","Department for Education","150","150","36150","36500"
"Leaver Dept.","2022","Female","SEO/HEO","Department for Environment, Food and Rural Affairs","150","140","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","Department for International Trade","70","70","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","Department for Levelling Up, Housing and Communities","100","100","35940","34650"
"Leaver Dept.","2022","Female","SEO/HEO","Department for Transport","140","130","36750","35060"
"Leaver Dept.","2022","Female","SEO/HEO","Department for Work and Pensions","330","320","34680","33180"
"Leaver Dept.","2022","Female","SEO/HEO","Department of Health and Social Care","2210","1730","35920","36330"
"Leaver Dept.","2022","Female","SEO/HEO","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","Foreign, Commonwealth and Development Office","110","40","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","HM Revenue and Customs","160","160","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","HM Treasury","60","60","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","Home Office","240","230","37330","37050"
"Leaver Dept.","2022","Female","SEO/HEO","Ministry of Defence","250","250","36320","37000"
"Leaver Dept.","2022","Female","SEO/HEO","Ministry of Justice","350","340","36000","36000"
"Leaver Dept.","2022","Female","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","UK Statistics Authority","70","70","32890","30710"
"Leaver Dept.","2022","Female","SEO/HEO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","SEO/HEO","Welsh Government","[c]","[c]","[c]","[c]"
