"Status","Year","Region_ITL3","Sex","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Armagh City, Banbridge and Craigavon","Male","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","Male","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Female","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Female","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Female","Department for Work and Pensions","310","270","31020","31060"
"In post","2022","Barking & Dagenham and Havering","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Female","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Female","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Female","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Female","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Female","Ministry of Justice","120","100","31380","27980"
"In post","2022","Barking & Dagenham and Havering","Female","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Female","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Male","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Male","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Male","Department for Work and Pensions","190","180","31430","31060"
"In post","2022","Barking & Dagenham and Havering","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Male","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Male","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Male","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Male","Ministry of Justice","30","30","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Male","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Male","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Barnet","Female","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Barnet","Female","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Barnet","Female","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Barnet","Female","Department for Work and Pensions","210","190","30690","31060"
"In post","2022","Barnet","Female","Department of Health and Social Care","760","700","41030","35300"
"In post","2022","Barnet","Female","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Barnet","Female","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Barnet","Female","Home Office","40","40","[c]","[c]"
"In post","2022","Barnet","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Barnet","Female","Ministry of Justice","100","90","31460","27980"
"In post","2022","Barnet","Female","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Barnet","Male","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Barnet","Male","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Barnet","Male","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Barnet","Male","Department for Work and Pensions","90","80","30990","31060"
"In post","2022","Barnet","Male","Department of Health and Social Care","370","350","45700","40070"
"In post","2022","Barnet","Male","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Barnet","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Barnet","Male","Home Office","120","120","45090","41970"
"In post","2022","Barnet","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Barnet","Male","Ministry of Justice","40","40","[c]","[c]"
"In post","2022","Barnet","Male","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Female","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Female","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Female","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Female","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Female","Department for Work and Pensions","1000","820","25410","27570"
"In post","2022","Barnsley, Doncaster and Rotherham","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Female","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Female","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Female","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Female","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Female","Ministry of Justice","850","790","27740","25210"
"In post","2022","Barnsley, Doncaster and Rotherham","Female","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Female","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Male","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Male","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Male","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Male","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Male","Department for Transport","50","40","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Male","Department for Work and Pensions","340","330","25610","27570"
"In post","2022","Barnsley, Doncaster and Rotherham","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Male","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Male","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Male","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Male","Ministry of Justice","760","710","30690","28550"
"In post","2022","Barnsley, Doncaster and Rotherham","Male","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Male","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Department for Work and Pensions","170","150","27390","27570"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Home Office","100","90","26930","25240"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Ministry of Defence","4500","4210","35980","33300"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Ministry of Justice","490","440","29780","26330"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","National Crime Agency","220","210","34300","33250"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Cabinet Office","30","30","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Department for Transport","30","30","[c]","[c]"
