"Status","Year","Region_ITL3","Sexual_orientation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Bedford","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Heterosexual / straight","Female","70","70","26490","22570"
"Leaver Dept.","2021","Birmingham","Heterosexual / straight","Male","70","70","29720","22570"
"Leaver Dept.","2021","Birmingham","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Unknown","Female","70","60","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Unknown","Male","60","60","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Heterosexual / straight","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Unknown","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Unknown","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","Bromley","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bromley","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bromley","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bromley","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Heterosexual / straight","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Heterosexual / straight","Female","60","50","30530","27570"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Heterosexual / straight","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Unknown","Female","70","60","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Unknown","Male","60","60","[c]","[c]"
"Leaver Dept.","2021","Causeway Coast and Glens","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Causeway Coast and Glens","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Causeway Coast and Glens","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Causeway Coast and Glens","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Unknown","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Unknown","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Heterosexual / straight","Female","80","70","39270","30480"
"Leaver Dept.","2021","Croydon","Heterosexual / straight","Male","60","60","[c]","[c]"
"Leaver Dept.","2021","Croydon","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Unknown","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Croydon","Unknown","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","Darlington","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Unknown","Male","[c]","[c]","[c]","[c]"
