"Status","Year","Organisation","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Tyneside","60","50","34080","31860"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","York","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","AA/AO","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","AA/AO","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","AA/AO","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","AA/AO","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","AA/AO","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","AA/AO","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","AA/AO","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","AA/AO","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","EO","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","EO","Coventry","40","40","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","EO","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","EO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","EO","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","EO","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","EO","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","EO","Sheffield","40","40","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","EO","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","EO","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","Coventry","200","200","54190","50630"
"In post","2022","Education and Skills Funding Agency","G6/G7","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","Darlington","40","40","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","Manchester","50","50","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","Sheffield","80","70","54390","50630"
"In post","2022","Education and Skills Funding Agency","G6/G7","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","Westminster","120","120","59120","54940"
"In post","2022","Education and Skills Funding Agency","G6/G7","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","G6/G7","York","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SCS","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SCS","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SCS","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SCS","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SCS","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SCS","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SCS","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SCS","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SCS","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SCS","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Bristol, City of","60","60","34370","36500"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Coventry","300","290","34280","36500"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Darlington","110","100","33520","31780"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Leeds","40","30","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Manchester","150","140","34120","36500"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Nottingham","40","40","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Sheffield","190","180","34300","36500"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Tyneside","30","30","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Westminster","120","120","38610","40230"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","SEO/HEO","York","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","AA/AO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","AA/AO","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","AA/AO","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","EO","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","EO","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","G6/G7","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","G6/G7","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","G6/G7","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","G6/G7","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","G6/G7","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","G6/G7","Glasgow City","130","120","68900","70480"
"In post","2022","Education Scotland","G6/G7","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","G6/G7","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","G6/G7","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","G6/G7","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","G6/G7","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","G6/G7","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","G6/G7","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","G6/G7","West Lothian","30","30","[c]","[c]"
"In post","2022","Education Scotland","SCS","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","SCS","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","SCS","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","SEO/HEO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","SEO/HEO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","SEO/HEO","Glasgow City","40","40","[c]","[c]"
"In post","2022","Education Scotland","SEO/HEO","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","SEO/HEO","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","SEO/HEO","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","AA/AO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","EO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","G6/G7","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","G6/G7","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","G6/G7","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","G6/G7","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","G6/G7","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","G6/G7","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","G6/G7","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","G6/G7","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","G6/G7","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","G6/G7","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","G6/G7","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","G6/G7","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","G6/G7","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","G6/G7","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","G6/G7","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","SCS","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","SEO/HEO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","AA/AO","Milton Keynes","100","100","23460","23100"
"In post","2022","FCDO Services","AA/AO","Westminster","30","30","[c]","[c]"
"In post","2022","FCDO Services","EO","Milton Keynes","150","150","28220","27770"
"In post","2022","FCDO Services","EO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","EO","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","G6/G7","Milton Keynes","140","130","61650","57750"
"In post","2022","FCDO Services","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","G6/G7","Westminster","60","50","66450","63300"
"In post","2022","FCDO Services","SCS","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","SCS","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","SEO/HEO","Milton Keynes","330","310","40520","40330"
"In post","2022","FCDO Services","SEO/HEO","Overseas","80","80","40080","40330"
"In post","2022","FCDO Services","SEO/HEO","Westminster","60","60","42880","42750"
"In post","2022","FCDO Services","Unknown","Milton Keynes","70","70","21200","21600"
"In post","2022","FCDO Services","Unknown","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","AA/AO","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","AA/AO","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","AA/AO","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","AA/AO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","AA/AO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","AA/AO","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","AA/AO","York","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","EO","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","EO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","EO","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","EO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","EO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","EO","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","EO","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","EO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","EO","Birmingham","[c]","[c]","[c]","[c]"
