"Status","Year","Organisation","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","The Insolvency Service","Plymouth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Hounslow and Richmond upon Thames","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Transport Scotland","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Transport Scotland","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Transport Scotland","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Transport Scotland","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Transport Scotland","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Transport Scotland","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Debt Management Office","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Debt Management Office","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Debt Management Office","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Barnet","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Barnet","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Birmingham","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Cambridgeshire CC","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","East Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","East Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Lambeth","EO","40","40","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Lambeth","G6/G7","60","60","55690","52610"
"Leaver CS","2022","UK Health Security Agency","Lambeth","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Lambeth","SEO/HEO","130","120","35290","36330"
"Leaver CS","2022","UK Health Security Agency","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Leeds","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Manchester","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Nottingham","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Oxfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","South Hampshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Staffordshire CC","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Suffolk CC","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","West Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Westminster","G6/G7","60","60","56950","53360"
"Leaver CS","2022","UK Health Security Agency","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Westminster","SEO/HEO","80","80","34840","32790"
"Leaver CS","2022","UK Health Security Agency","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Wiltshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Wiltshire","SEO/HEO","40","30","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Wirral","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","York","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Somerset CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Somerset CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Somerset CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Somerset CC","SEO/HEO","40","30","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Swindon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Swindon","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Monmouthshire and Newport","AA/AO","70","70","19720","19610"
"Leaver CS","2022","UK Statistics Authority","Monmouthshire and Newport","EO","30","30","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Monmouthshire and Newport","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Monmouthshire and Newport","SEO/HEO","80","80","33290","32340"
"Leaver CS","2022","UK Statistics Authority","South Hampshire","AA/AO","180","110","19830","19610"
"Leaver CS","2022","UK Statistics Authority","South Hampshire","EO","40","40","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","South Hampshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","South Hampshire","SEO/HEO","80","80","33470","31700"
"Leaver CS","2022","UK Statistics Authority","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Westminster","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Calderdale and Kirklees","AA/AO","50","40","21570","22040"
"Leaver CS","2022","Valuation Office Agency","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Calderdale and Kirklees","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Croydon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Dudley","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Durham","AA/AO","40","40","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
